FID,OID,DID,VAL
589,340600,340100,13985
1893,440300,820000,14038
124,320300,340600,14045
1048,360700,350500,14064
1213,420100,422800,14125
2178,442000,440900,14202
705,341300,320100,14204
198,320600,320800,14211
346,330200,330800,14242
645,341000,340200,14242
186,320500,341800,14254
1364,421000,420900,14285
1861,440300,431000,14435
1142,361100,341000,14449
1690,430900,430200,14464
1347,420900,421000,14486
871,350600,445200,14514
2388,820000,440300,14518
1582,430300,430700,14712
2159,441900,450400,14896
1447,422800,430800,14898
1672,430800,422800,14978
511,340100,340600,14981
1106,360900,360700,15024
1807,440100,445100,15040
1425,421300,420800,15178
1626,430500,450300,15203
78,320100,340300,15254
116,320200,341800,15271
526,340200,310000,15273
537,340200,341000,15280
1862,440300,431100,15297
1697,430900,431200,15314
2123,441800,442000,15323
183,320500,341500,15357
449,330800,330300,15452
2145,441900,440800,15556
136,320400,320800,15643
1692,430900,430400,15685
849,350500,350700,15694
2242,450300,440100,15699
604,340700,340100,15783
1435,422800,420100,15957
1741,431200,430900,15974
512,340100,340700,15987
770,341800,320200,16041
1331,420800,421300,16102
471,330900,330400,16111
1066,360700,440300,16166
887,350700,361100,16173
388,330400,330900,16243
42,310000,341100,16366
735,341500,341600,16370
169,320500,330900,16421
1833,440200,440300,16448
1361,421000,420600,16513
1642,430600,430200,16585
881,350700,350500,16736
1507,429021,420500,16914
1278,420500,429021,16920
748,341600,341500,16992
1811,440100,450300,17004
35,310000,340200,17106
1384,421100,341500,17202
668,341100,320500,17218
2209,445200,350600,17287
738,341500,421100,17350
928,360100,360300,17410
499,331100,330800,17470
859,350600,350300,17567
657,341000,361100,17584
466,330900,320500,17627
455,330800,331100,17675
1726,431100,440100,17724
1604,430400,440100,17729
1176,411400,320300,17739
130,320300,411400,17993
2095,441700,440300,18038
231,320800,321100,18165
1976,440800,440300,18194
395,330500,320400,18269
363,330300,330800,18340
2285,451100,440100,18342
1290,420600,420900,18476
118,320300,320500,18499
87,320100,341300,18527
565,340400,341100,18590
1291,420600,421000,18767
1567,430200,430600,18796
1059,360700,360900,18831
2184,442000,441800,18986
271,321100,320800,19014
2020,441200,440300,19028
819,350300,350600,19088
2239,450300,430500,19114
1818,440100,451100,19391
477,331000,310000,19399
1789,440100,431100,19503
1742,431200,431300,19520
970,360300,360100,19538
1716,431000,441900,19640
1158,370200,320700,19681
676,341100,340400,19705
1071,360700,441900,19743
1834,440200,440600,19980
1643,430600,430300,19998
1344,420900,420600,20146
1173,411300,420300,20170
1785,440100,430400,20232
2063,441400,441900,20262
217,320700,370200,20287
851,350500,350900,20420
2120,441800,441300,20422
791,350100,350800,20497
689,341200,340300,20501
1484,429005,429006,20880
919,350900,350500,20954
2247,450400,440100,20971
1870,440300,440800,21116
32,310000,331000,21136
2101,441700,441900,21158
1228,420200,360400,21282
1581,430300,430600,21332
1756,431300,431200,21418
2287,451100,440600,21446
1251,420300,411300,21459
1185,411500,420100,21504
1730,431100,441900,21513
2278,450900,440600,21557
1838,440200,441900,21622
2281,450900,441900,21657
1500,429006,429005,21736
1599,430400,430900,21824
2162,441900,450900,21942
2136,441900,431000,21961
745,341600,341100,22028
1710,431000,440100,22255
552,340300,341200,22358
2229,445300,441900,22422
590,340600,340300,22551
2301,460100,440800,22857
1954,440600,450900,22883
2109,441800,430500,22928
1931,440600,440200,22930
1136,361100,330100,22985
888,350800,350100,23046
1200,420100,411500,23183
2186,442000,445300,23200
1877,440300,441700,23250
768,341800,310000,23379
1003,360400,420200,23507
1788,440100,431000,23589
1989,440800,460100,23602
2271,450800,440600,23698
1812,440100,450400,23792
1883,440300,445300,23851
1865,440300,440200,23911
1978,440800,440600,24261
2234,445300,450900,24277
166,320500,330600,24435
1955,440600,451100,24441
1953,440600,450800,24448
411,330600,320500,24568
265,321100,310000,24678
2152,441900,441700,24712
550,340300,340600,24830
1936,440600,440800,24880
2075,441500,441900,24936
2149,441900,441400,24997
181,320500,341100,25007
931,360100,360600,25141
105,320200,321300,25279
424,330700,310000,25496
2220,445200,441900,25505
1132,361000,360900,25638
1850,440300,360700,25876
29,310000,330700,25891
291,321300,320200,26039
2156,441900,445200,26181
46,310000,341800,26226
2048,441300,441800,26273
1033,360600,360100,26316
1872,440300,441200,26585
1745,431200,520600,26712
250,321000,310000,26718
1108,360900,361000,26752
2150,441900,441500,27045
151,320500,320300,27164
201,320600,321100,27241
336,330100,361100,27244
2332,520600,431200,27452
2137,441900,431100,27482
1691,430900,430300,27490
1170,371700,320300,27502
1129,361000,360600,27550
683,341100,341600,27690
2007,440900,440600,27703
652,341000,341700,27742
1662,430700,430600,27762
1645,430600,430700,27772
956,360200,360500,27890
297,321300,320900,28230
2023,441200,440700,28292
521,340100,341800,28315
2139,441900,440200,28322
1472,429005,420100,28337
1584,430300,430900,28364
998,360400,360800,28653
389,330400,331000,28657
270,321100,320600,28663
1013,360500,360200,28692
20,310000,321100,28824
2253,450400,445300,29042
1215,420100,429005,29080
1041,360600,361000,29228
2288,451100,441200,29440
2005,440900,440300,29811
713,341300,341100,30225
1673,430800,430100,30236
129,320300,371700,30384
1334,420800,429005,30792
107,320200,330400,30793
1178,411400,340600,30916
2191,442000,820000,30924
1366,421000,421200,30930
1731,431100,450300,31155
775,341800,340100,31267
2157,441900,445300,31332
2240,450300,431100,31343
1964,440700,441200,31354
1476,429005,420800,31366
1153,361100,361000,31566
248,320900,321300,31659
76,320100,340100,31724
1580,430300,430500,31954
2032,441200,451100,32063
2335,522600,431200,32071
377,330400,320200,32094
1411,421200,421000,32240
1552,430100,433100,32309
921,350900,350700,32356
760,341700,340700,32426
482,331000,330400,32541
2180,442000,441300,32578
597,340600,411400,32617
2130,441900,360700,32690
1133,361000,361100,32708
2050,441300,442000,32774
1921,440500,441300,32888
835,350400,350700,32934
611,340700,341700,32952
19,310000,321000,32974
883,350700,350900,33042
2396,820000,442000,33251
1746,431200,522600,33277
321,330100,331100,33425
514,340100,341000,33500
880,350700,350400,33512
493,331100,330100,33538
1131,361000,360800,33538
1086,360800,361000,33544
1922,440500,441400,33723
1667,430700,433100,33888
2096,441700,440400,34224
850,350500,350800,34344
240,320900,320400,34429
1836,440200,441600,34444
108,320200,330500,34560
762,341700,341000,34646
1766,433100,430700,34868
2042,441300,440500,34873
2231,445300,450400,34921
621,340800,340200,34986
1329,420800,420900,35274
2082,441600,440200,35496
773,341800,330100,35686
2059,441400,440500,35776
328,330100,341800,35936
2256,450500,440800,36159
1732,431100,451100,36189
2248,450400,440600,36203
1114,360900,430100,36248
892,350800,350500,36252
1204,420100,420500,36332
319,330100,330900,36387
1081,360800,360400,36638
757,341700,340200,36656
1613,430500,430300,36703
211,320700,320500,36739
1183,411500,341200,36767
2250,450400,441200,36870
1346,420900,420800,36886
520,340100,341700,37285
1080,360800,360300,37352
540,340200,341700,37376
700,341200,411500,37403
1904,440400,441700,37422
1984,440800,450500,37576
117,320300,320100,37630
1264,420500,420100,37685
1750,431300,430400,37796
1937,440600,440900,37986
756,341700,340100,38056
1407,421200,420200,38078
536,340200,340800,38160
1216,420100,429006,38181
1548,430100,431000,38206
653,341000,341800,38258
1715,431000,441800,38414
207,320700,320100,38434
930,360100,360500,38453
137,320400,320900,38685
2284,451100,431100,38830
63,320100,320300,38840
1240,420200,421200,38922
67,320100,320700,38998
644,341000,340100,39071
681,341100,341300,39081
990,360400,340800,39153
154,320500,320700,39228
468,330900,330100,39259
77,320100,340200,39377
527,340200,320100,39378
1698,430900,431300,39388
1918,440500,440100,39419
2030,441200,450400,39461
999,360400,360900,39486
1064,360700,440100,39767
1754,431300,430900,39916
976,360300,360800,39972
2103,441700,445300,40032
361,330300,330600,40290
1065,360700,440200,40403
2064,441400,445100,40492
1483,429005,429004,40642
1012,360500,360100,40678
631,340800,360400,40720
677,341100,340500,40727
1528,430100,360900,40727
1490,429006,420100,40848
1103,360900,360400,40950
1550,430100,431200,40968
1923,440500,441500,40993
2228,445300,441700,40994
780,341800,341000,41060
506,340100,320100,41118
831,350400,350200,41141
223,320800,320200,41157
2204,445100,441400,41226
2058,441400,440300,41259
1570,430200,431000,41546
1703,431000,430100,41562
414,330600,330300,41688
1463,429004,429005,41764
1919,440500,440300,41772
580,340500,341100,41846
1326,420800,420500,42098
197,320600,320700,42132
416,330600,330500,42420
2102,441700,442000,42463
400,330500,330600,42488
1801,440100,441500,42492
1287,420600,420500,42524
2067,441500,440100,42531
1951,440600,450400,42564
1871,440300,440900,42668
1793,440100,440500,42841
212,320700,320600,42898
1269,420500,420800,43264
1267,420500,420600,43338
1704,431000,430200,43456
640,341000,330100,43496
993,360400,360200,43528
394,330500,320200,43870
715,341300,341600,43882
1635,430600,421200,44170
1827,440200,360700,44361
800,350200,350400,44412
1184,411500,341500,44478
162,320500,330200,44485
1603,430400,431300,44702
902,350800,441400,45239
1415,421200,430600,45392
1779,440100,360700,45468
747,341600,341300,45560
409,330600,310000,45636
28,310000,330600,45736
1546,430100,430800,45763
1739,431200,430700,45916
737,341500,411500,46868
605,340700,340200,47098
398,330500,330200,47180
2183,442000,441700,47297
1352,420900,429004,47338
339,330200,320500,47372
1665,430700,431200,47766
2111,441800,431000,47926
2026,441200,441900,48208
955,360200,360400,48218
891,350800,350400,48234
386,330400,330700,48440
1457,429004,420900,48610
2055,441400,350800,48778
836,350400,350800,48837
2070,441500,440500,49014
1070,360700,441600,49080
294,321300,320500,49258
429,330700,330400,49366
160,320500,321300,49490
1289,420600,420800,49592
1354,420900,429006,49744
1394,421100,420900,49782
624,340800,340700,50018
1867,440300,440500,50149
2027,441200,442000,50254
1494,429006,420900,50384
298,321300,321000,50493
1729,431100,441800,50523
1348,420900,421100,50570
343,330200,330500,50664
535,340200,340700,50844
607,340700,340800,50876
627,340800,341500,51024
635,340800,421100,51134
1773,433100,520600,51768
789,350100,350600,51878
2333,520600,433100,52202
1149,361100,360400,52428
1382,421100,340800,52542
730,341500,340800,53032
2279,450900,440800,53094
1327,420800,420600,53118
1167,371100,320700,53200
857,350600,350100,53662
895,350800,360700,53821
2057,441400,440100,53851
1051,360700,350800,54242
1796,440100,440800,54346
238,320900,320100,54447
326,330100,341000,54581
69,320100,320900,54747
1987,440800,450900,55012
1293,420600,421300,55160
262,321000,321300,55562
269,321100,320500,55918
1423,421300,420600,56281
219,320700,371100,56292
226,320800,320500,56611
1735,431200,430100,56817
1139,361100,330700,56848
1001,360400,361100,57078
769,341800,320100,57224
1808,440100,445200,57525
959,360200,360800,57526
1711,431000,440200,57924
1069,360700,441400,57940
1130,361000,360700,58346
366,330300,331100,58566
444,330700,361100,58836
100,320200,320800,58877
1079,360800,360200,59316
341,330200,330300,59334
2013,440900,445300,59498
1975,440800,440100,59622
1151,361100,360600,59675
1082,360800,360500,59678
495,331100,330300,60089
2179,442000,441200,60532
1018,360500,360800,60564
2060,441400,441300,60762
2081,441600,440100,60812
1192,411700,341200,60832
358,330300,330200,60928
1060,360700,361000,61004
799,350200,350300,61024
2056,441400,360700,61098
1042,360600,361100,61102
549,340300,340400,61560
158,320500,321100,61599
932,360100,360700,61623
702,341200,411700,62069
2079,441600,360700,62130
1179,411400,341300,62181
718,341300,411400,62296
1107,360900,360800,62346
561,340400,340300,62354
1190,411600,341600,62751
1559,430200,360300,62784
1979,440800,440700,62854
2141,441900,440400,62904
2116,441800,440300,62966
982,360300,430200,63176
1897,440400,440600,63799
1330,420800,421000,63996
816,350300,350200,64190
120,320300,320800,64303
2216,445200,441300,64352
977,360300,360900,64678
2011,440900,441900,64699
2212,445200,440100,64918
1363,421000,420800,65048
1102,360900,360300,65076
2052,441300,445200,65154
232,320800,321200,65390
1104,360900,360500,65420
1906,440400,441900,65616
709,341300,340100,65625
224,320800,320300,65645
1019,360500,360900,65782
1981,440800,441700,65786
1797,440100,440900,65856
2222,445300,440100,65954
1959,440700,440300,66089
1565,430200,430400,66090
498,331100,330700,66105
1933,440600,440400,66167
1943,440600,441700,66241
1619,430500,431100,66285
1831,440200,431000,66292
517,340100,341300,66311
1085,360800,360900,66460
2146,441900,440900,66836
2147,441900,441200,67338
1761,433100,430100,67757
193,320600,320100,67844
870,350600,445100,67926
284,321200,320800,68016
1464,429004,429006,68048
2097,441700,440600,68341
1802,440100,441600,68504
1254,420300,420600,69301
742,341600,340400,69368
435,330700,331100,69384
66,320100,320600,69515
91,320100,341800,69657
1874,440300,441400,69864
2008,440900,440700,69927
1174,411300,420600,70064
1499,429006,429004,70132
569,340400,341600,70358
1286,420600,420300,70432
2112,441800,431100,70580
1717,431100,430100,70730
867,350600,440500,71190
771,341800,320400,71314
1369,421000,429004,71378
1549,430100,431100,71589
750,341600,411600,72008
147,320400,341800,72023
2196,445100,350600,72366
313,330100,330300,72681
1426,421300,420900,72739
2004,440900,440100,73205
1915,440500,350600,73460
1180,411400,341600,73819
1283,420600,411300,73889
2045,441300,441400,73902
1458,429004,421000,74022
2090,441600,441900,74184
1809,440100,445300,74365
1052,360700,360100,74784
2225,445300,440700,75340
1593,430400,430200,75418
1579,430300,430400,75484
1962,440700,440800,75869
1803,440100,441700,76452
1595,430400,430500,76620
1679,430800,430700,76658
749,341600,411400,76978
2280,450900,440900,76981
135,320400,320600,77110
2226,445300,440900,77202
893,350800,350600,77274
1963,440700,440900,77324
1140,361100,330800,77419
862,350600,350800,77702
1721,431100,430500,77784
1159,370400,320300,77849
2094,441700,440100,77885
155,320500,320800,78113
2062,441400,441600,78650
1620,430500,431200,79280
357,330300,330100,79374
1614,430500,430400,79428
254,321000,320400,79643
981,360300,430100,79678
1969,440700,445300,79702
195,320600,320400,79980
708,341300,321300,80048
1738,431200,430500,80842
2213,445200,440300,80973
1350,420900,421300,81042
927,360100,360200,81134
2217,445200,441400,81236
2017,440900,450900,81734
1800,440100,441400,81993
1878,440300,441800,82015
2119,441800,441200,82394
61,320100,310000,82990
2099,441700,440800,83096
1663,430700,430800,83392
200,320600,321000,84131
259,321000,320900,84660
126,320300,370400,84824
245,320900,321000,85101
2065,441400,445200,85138
741,341600,340300,85712
1375,421000,430700,85792
1869,440300,440700,85913
1163,370800,320300,86065
953,360200,360100,86568
463,330800,361100,86588
1493,429006,420800,86838
2025,441200,441800,87156
127,320300,370800,87296
1168,371300,320300,87381
1594,430400,430300,87474
1939,440600,441300,88210
256,321000,320600,88329
1335,420800,429006,88484
138,320400,321000,88509
1652,430700,421000,88616
833,350400,350500,88718
1588,430300,431300,88908
303,321300,341300,89828
31,310000,330900,89837
1386,421100,360400,90452
209,320700,320300,90944
1743,431200,433100,91086
1749,431300,430300,91272
119,320300,320700,91328
2151,441900,441600,92834
12,310000,320100,92909
234,320800,341100,93016
1284,420600,420100,93026
830,350400,350100,93040
1770,433100,431200,93044
2087,441600,441400,93472
128,320300,371300,93897
362,330300,330700,94278
555,340300,341600,94336
847,350500,350400,94372
798,350200,350100,95052
1205,420100,420600,95382
484,331000,330600,95386
889,350800,350200,95866
785,350100,350200,96366
787,350100,350400,96498
1323,420800,420100,96654
669,341100,320800,96791
464,330900,310000,96925
255,321000,320500,96987
804,350200,350800,97808
1882,440300,445200,97862
1374,421000,430600,98220
548,340300,340100,98826
2043,441300,440600,99562
420,330600,331000,99756
1005,360400,421100,100310
21,310000,321200,100631
1524,430100,360300,100713
1207,420100,420800,101786
415,330600,330400,101960
428,330700,330300,102018
910,350900,330300,103038
1634,430600,421000,103542
287,321200,321100,103808
252,321000,320200,104077
370,330300,350900,104110
1436,422800,420500,104664
385,330400,330600,104884
1600,430400,431000,104984
774,341800,330500,105014
790,350100,350700,105020
670,341100,321000,105065
274,321100,321200,105560
1274,420500,422800,105886
1767,433100,430800,106162
1967,440700,441900,106800
278,321200,310000,107480
239,320900,320200,107634
267,321100,320200,107826
1706,431000,430400,108096
508,340100,340300,109315
157,320500,321000,109411
877,350700,350100,109864
1478,429005,421000,109920
102,320200,321000,110875
73,320100,321300,110917
1866,440300,440400,111611
1370,421000,429005,112294
1837,440200,441800,112470
1419,421300,420100,112817
101,320200,320900,112828
131,320400,310000,113837
290,321300,320100,115148
103,320200,321100,115320
237,320900,310000,115445
596,340600,341600,115500
406,330500,341800,116006
1189,411600,341200,116750
1720,431100,430400,117292
263,321000,341100,117362
1601,430400,431100,118108
2115,441800,440200,120000
1723,431100,431000,120146
743,341600,340600,120286
726,341500,340400,120636
1621,430500,431300,120730
568,340400,341500,121322
1751,431300,430500,121964
740,341600,340100,122280
1169,371300,320700,123239
18,310000,320900,124088
1212,420100,421300,124256
1895,440400,440300,124314
701,341200,411600,124660
1708,431000,431100,124890
519,340100,341600,126047
2319,500000,422800,126085
2144,441900,440700,126786
453,330800,330700,127608
220,320700,371300,128269
697,341200,341500,128558
566,340400,341200,129462
733,341500,341200,129646
690,341200,340400,129974
2083,441600,440300,130098
485,331000,330700,130244
1316,420700,421100,130994
347,330200,330900,134448
710,341300,340300,135046
1389,421100,420200,135066
279,321200,320100,135295
2218,445200,441500,136564
1392,421100,420700,136696
434,330700,331000,136828
72,320100,321200,136945
447,330800,330100,137018
14,310000,320400,137053
432,330700,330800,137596
933,360100,360800,138082
1147,361100,360200,139466
1239,420200,421100,139630
469,330900,330200,139672
2010,440900,441700,140502
1694,430900,430600,140660
1449,422800,500000,141016
1647,430600,430900,141264
392,330500,310000,141485
2122,441800,441900,142442
2078,441500,445200,143442
962,360200,361100,144482
427,330700,330200,144546
2221,445200,445100,144974
2068,441500,440300,145178
553,340300,341300,145362
345,330200,330700,145464
27,310000,330500,146162
1271,420500,421000,146570
320,330100,331000,147101
2224,445300,440600,148852
318,330100,330800,149168
229,320800,320900,149304
1832,440200,440100,150148
1578,430300,430200,150758
776,341800,340200,150826
1875,440300,441500,150872
342,330200,330400,150958
761,341700,340800,151174
1360,421000,420500,151384
1078,360800,360100,151386
479,331000,330100,151852
244,320900,320800,151960
541,340200,341800,152086
1683,430800,433100,152152
1911,440400,820000,152319
1664,430700,430900,152766
628,340800,341700,152820
1231,420200,420100,153400
1564,430200,430300,154590
1202,420100,420200,154628
382,330400,330200,154818
1695,430900,430700,154820
2098,441700,440700,156656
98,320200,320600,158246
2100,441700,440900,158306
1084,360800,360700,160942
194,320600,320200,161070
2208,445100,445200,161434
281,321200,320400,161816
140,320400,321200,164452
2072,441500,441300,164580
1876,440300,441600,164938
2046,441300,441500,165340
1949,440600,445300,165696
216,320700,321300,167270
1965,440700,441700,167338
1760,433100,422800,169124
1448,422800,433100,169286
2153,441900,441800,169958
62,320100,320200,170398
213,320700,320800,172890
228,320800,320700,174168
295,321300,320700,176070
2389,820000,440400,177012
1058,360700,360800,177038
309,330100,320500,179165
1960,440700,440400,179874
161,320500,330100,180008
559,340400,340100,180670
24,310000,330200,182332
1451,429004,420100,182396
1898,440400,440700,182732
95,320200,320100,183012
509,340100,340400,184548
861,350600,350500,184836
1790,440100,440200,185762
338,330200,310000,186616
2227,445300,441200,190222
1214,420100,429004,191336
1792,440100,440400,193770
65,320100,320500,194343
848,350500,350600,194594
2028,441200,445300,194656
1124,361000,360100,194822
507,340100,340200,194962
149,320500,320100,195323
2173,442000,440300,198796
935,360100,361000,199512
532,340200,340100,199832
1880,440300,442000,201563
687,341200,340100,207008
260,321000,321100,208266
846,350500,350300,209194
551,340300,341100,209462
417,330600,330700,209524
1894,440400,440100,212773
230,320800,321000,214552
516,340100,341200,214558
577,340500,340200,214628
1747,431300,430100,215148
675,341100,340300,215716
2185,442000,441900,218336
2086,441600,441300,218966
348,330200,331000,219166
480,331000,330200,219920
1611,430500,430100,220126
431,330700,330600,220246
241,320900,320500,220320
1551,430100,431300,220388
844,350500,350100,227012
818,350300,350500,227106
534,340200,340500,227434
1542,430100,430400,227442
2154,441900,442000,227934
258,321000,320800,230660
273,321100,321000,232720
788,350100,350500,233750
1146,361100,360100,234095
1543,430100,430500,235872
936,360100,361100,236108
1932,440600,440300,240690
214,320700,320900,240854
156,320500,320900,243264
2047,441300,441600,243382
1357,421000,420100,243996
1592,430400,430100,244262
1310,420700,420200,247656
1209,420100,421000,249144
1406,421200,420100,249232
365,330300,331000,249696
481,331000,330300,256078
1211,420100,421200,256484
243,320900,320700,257564
222,320800,320100,258394
64,320100,320400,259032
786,350100,350300,260810
815,350300,350100,260812
673,341100,340100,261094
1868,440300,440600,262614
68,320100,320800,263614
132,320400,320100,266298
1657,430700,430100,274432
1235,420200,420700,280092
515,340100,341100,280426
929,360100,360400,283970
2117,441800,440600,284720
992,360400,360100,287574
1545,430100,430700,289794
576,340500,340100,297048
282,321200,320500,298074
242,320900,320600,298980
159,320500,321200,307502
792,350100,350900,309676
199,320600,320900,310964
915,350900,350100,311516
251,321000,320100,311978
312,330100,330200,314464
70,320100,321000,314898
202,320600,321200,315634
1944,440600,441800,316896
283,321200,320600,317658
746,341600,341200,320042
134,320400,320500,320316
399,330500,330400,320466
1309,420700,420100,324718
2019,441200,440100,324982
340,330200,330100,325756
620,340800,340100,327290
698,341200,341600,328366
94,320200,310000,329144
384,330400,330500,329770
510,340100,340500,330482
1798,440100,441200,331606
1945,440600,441900,335250
152,320500,320400,337642
1206,420100,420700,337658
413,330600,330200,339326
344,330200,330600,342760
104,320200,321200,344674
13,310000,320200,349103
280,321200,320200,353014
23,310000,330100,353555
513,340100,340800,353854
305,330100,310000,356794
712,341300,340600,358891
666,341100,320100,360550
247,320900,321200,361050
2143,441900,440600,361418
1980,440800,440900,366924
571,340500,320100,370194
594,340600,341300,371394
706,341300,320300,372761
1958,440700,440100,375882
2009,440900,440800,376772
1795,440100,440700,384710
85,320100,341100,385624
296,321300,320800,388258
317,330100,330700,389352
396,330500,320500,390702
233,320800,321300,392984
285,321200,320900,398174
426,330700,330100,405102
80,320100,340500,407696
1100,360900,360100,422438
1540,430100,430200,424124
125,320300,341300,429932
165,320500,330500,431523
1563,430200,430100,433332
934,360100,360900,435776
123,320300,321300,448612
292,321300,320300,496776
1968,440700,442000,525026
2176,442000,440700,544488
2201,445100,440500,544702
1806,440100,442000,566510
192,320600,310000,568978
2171,442000,440100,577254
1926,440500,445100,581309
268,321100,320400,585926
16,310000,320600,587958
26,310000,330400,593251
379,330400,320500,599288
376,330400,310000,601708
266,321100,320100,602278
164,320500,330400,604459
1641,430600,430100,614260
1961,440700,440600,615132
196,320600,320500,615208
1689,430900,430100,616024
261,321000,321200,618958
1935,440600,440700,630462
139,320400,321100,632736
153,320500,320600,643202
71,320100,321100,645614
2022,441200,440600,647972
286,321200,321000,648604
1544,430100,430600,651614
1547,430100,430900,652868
1388,421100,420100,653834
315,330100,330500,657230
2038,441300,440100,658604
1210,420100,421100,667740
1799,440100,441300,671760
397,330500,330100,689888
1938,440600,441200,690988
1541,430100,430300,696280
1577,430300,430100,702076
802,350200,350600,749962
801,350200,350500,769416
845,350500,350200,772150
858,350600,350200,777732
1340,420900,420100,803248
2114,441800,440100,817802
1208,420100,420900,832644
1804,440100,441800,850084
1927,440500,445200,852029
723,341500,340100,879546
2214,445200,440500,887064
518,340100,341500,906462
1791,440100,440300,957368
316,330100,330600,993622
412,330600,330100,1003206
1864,440300,440100,1014368
1946,440600,442000,1088316
2175,442000,440600,1123350
96,320200,320400,1222324
381,330400,330100,1244908
133,320400,320200,1253934
2174,442000,440400,1266364
314,330100,330400,1352836
2049,441300,441900,1485452
1907,440400,442000,1512004
2148,441900,441300,1564112
97,320200,320500,1770562
150,320500,320200,1849851
1805,440100,441900,1939628
2138,441900,440100,2026076
2040,441300,440300,2037890
1873,440300,441300,2179956
148,320500,310000,2987433
15,310000,320500,3295399
1930,440600,440100,3317992
1794,440100,440600,3376144
2140,441900,440300,5349508
1879,440300,441900,5386084
