FID,OID,DID,VAL
766,341500,421100,26183
1200,361100,350700,26188
2193,441800,430400,26279
1274,420100,420300,26499
1961,440300,820000,26559
1929,440300,431100,26602
804,341800,320500,26668
21,310000,330300,26674
1443,421100,341500,26713
306,321300,320900,26869
802,341800,320200,26897
368,330300,330800,27016
77,320100,340300,27092
2277,442000,450800,27366
508,331100,330800,27465
114,320200,341800,27491
2271,442000,441800,27564
2194,441800,430500,27621
919,350700,350200,27653
884,350500,350700,27698
473,330900,320500,27744
703,341100,340400,27797
462,330800,331100,27812
1502,422800,420100,27813
1422,421000,420900,27924
630,340700,340100,28033
818,350100,330300,28118
1284,420100,422800,28209
2369,450800,440100,28425
1653,430300,430700,28490
1713,430600,430200,28550
523,340100,340700,28622
2231,441900,440800,28753
616,340600,340300,28863
772,341600,341100,28884
1094,360700,350500,29025
392,330400,330900,29131
188,320500,341800,29167
1419,421000,420600,29207
171,320500,330900,29263
1081,360600,360100,29290
2286,445100,440100,29316
716,341200,340300,29455
1881,440100,445100,29485
1826,431300,431200,29554
1890,440100,450800,29559
2207,441800,442000,29586
775,341600,341500,30121
972,360100,360500,30190
2088,440900,442000,30228
478,330900,330400,30422
730,341300,320100,30678
1102,360700,360900,30678
2373,450800,442000,30869
586,340400,341100,30932
553,340200,341000,30970
922,350700,350500,31139
86,320100,341300,31216
1633,430200,430600,31458
836,350200,350700,31532
2334,450300,430500,31781
1053,360500,360100,31988
129,320300,411400,32155
1714,430600,430300,32216
675,341000,340200,32227
571,340300,341200,32229
1810,431200,431300,32346
568,340300,340600,32422
1240,411400,320300,32481
38,310000,341100,32494
234,320800,321100,32545
185,320500,341500,32697
1549,429005,429006,32830
1151,360900,360700,32909
40,310000,341500,33423
1353,420600,420900,33514
1885,440100,450300,33541
539,340200,310000,33578
695,341100,320500,33605
2348,450400,441900,33669
1563,429006,429005,34042
973,360100,360600,34163
1700,430500,450300,34226
1698,430500,441800,34293
1237,411300,420300,34441
1123,360800,360300,34578
2337,450300,440100,34700
31,310000,340200,34712
275,321100,320800,34909
1407,420900,421000,34935
749,341500,320500,34960
143,320400,330500,35267
136,320400,320800,35594
711,341100,341600,35864
745,341500,310000,35986
1214,370200,320700,36484
2310,445300,440300,36561
1300,420200,360400,36598
1319,420300,411300,36851
1863,440100,431100,36954
886,350500,350900,37098
1404,420900,420600,37292
2222,441900,431000,37468
960,350900,350500,37488
1905,440200,440300,37570
899,350600,350300,37630
1949,440300,445300,37794
1043,360400,420200,37806
104,320200,330100,38315
316,330100,320200,38432
1652,430300,430600,38520
1015,360300,360800,38594
251,320900,321300,38710
852,350300,350600,38967
2146,441400,441900,39066
1893,440100,451100,39143
1814,431200,520600,39778
400,330500,320400,39840
1943,440300,441700,39940
116,320300,320500,40077
1181,361000,360900,40275
2184,441700,441900,40307
2319,445300,442000,40453
300,321300,320200,40463
930,350800,350100,40492
219,320700,370200,40607
2217,441900,360700,40706
1910,440200,441900,40910
2238,441900,441700,41093
825,350100,350800,41096
1153,360900,361000,41308
1795,431100,440100,41524
1931,440300,440200,41560
2235,441900,441400,41566
2386,451100,440100,41613
2178,441700,440300,42105
1110,360700,440300,42160
182,320500,341100,42162
1242,411400,340600,42345
1178,361000,360600,42386
688,341000,361100,42542
1087,360600,361000,42656
1232,371700,320300,42768
1859,440100,430400,42888
739,341300,341100,42918
1676,430400,440100,42942
624,340600,411400,43161
484,331000,310000,43340
1906,440200,440600,43426
1936,440300,440800,43473
1999,440600,440200,43837
2098,441200,440300,43861
1732,430700,430600,43974
103,320200,321300,44010
28,310000,331000,44081
2440,520600,431200,44131
1716,430600,430700,44164
2243,441900,445300,44178
1862,440100,431000,44753
1920,440300,360700,45073
1762,430900,430300,45094
1938,440300,441200,45230
1424,421000,421200,45254
415,330600,320500,45255
1251,411500,420100,45433
1786,431000,441900,45448
128,320300,371700,45940
154,320500,320300,45985
1195,361100,341000,46111
1129,360800,361000,46140
2350,450400,445300,46385
169,320500,330600,46447
1473,421200,421000,46501
2049,440800,440300,46547
1125,360800,360500,46610
269,321100,310000,46700
2026,440600,451100,46798
1033,360400,360200,46876
2236,441900,441500,47173
998,360200,360400,47180
2280,442000,820000,47346
2274,442000,445300,47398
1180,361000,360800,47512
2481,820000,442000,47634
2165,441600,440200,47750
2225,441900,440200,47760
2063,440800,460100,47916
2249,441900,450900,48022
1057,360500,360800,48090
1780,431000,440100,48267
1271,420100,411500,48484
205,320600,321100,48636
2388,451100,440600,48639
2037,440700,441200,48836
1908,440200,441600,48856
1886,440100,450400,49118
2377,450900,440600,49150
1394,420800,429005,49198
1655,430300,430900,49458
2024,440600,450900,50385
274,321100,320600,50402
924,350700,350900,50404
2005,440600,440900,50815
800,341800,310000,50837
2101,441200,440700,50872
2410,460100,440800,50901
1815,431200,522600,51429
2342,450400,440100,51472
2444,522600,431200,51623
1541,429005,420800,51674
1116,360700,441900,51821
105,320200,330400,52205
2321,445300,450400,52405
790,341700,340700,52650
2389,451100,441200,52706
962,350900,350700,52714
25,310000,330700,52995
430,330700,310000,53152
2335,450300,431100,53237
1211,361100,361000,53268
16,310000,321100,53357
637,340700,341700,53484
2110,441200,451100,53587
2132,441300,442000,53673
381,330400,320200,53845
805,341800,330100,54074
42,310000,341800,54117
1744,430800,430100,54416
683,341000,341700,54570
1802,431100,451100,54705
2223,441900,431100,54842
709,341100,341300,54969
2051,440800,440600,55193
921,350700,350400,55362
2380,450900,441900,55667
1988,440500,441400,55839
866,350400,350700,56050
1801,431100,450300,56205
2147,441400,445100,56262
2385,451100,431100,56263
2004,440600,440800,56279
393,330400,331000,56475
106,320200,330500,56804
1819,431300,430400,56845
1157,360900,430100,57135
1388,420800,420900,57812
2291,445100,441400,58378
2186,441700,445300,58778
1470,421200,420200,58830
1030,360400,340800,59260
2158,441500,441900,59261
1769,430900,431300,59356
1311,420200,421200,59418
659,340800,360400,59563
1182,361000,361100,59571
329,330100,331100,59576
501,331100,330100,60083
2353,450500,440800,60185
2141,441400,440500,60197
1823,431300,430900,60230
704,341100,340500,60594
1039,360400,360900,60618
1674,430400,431300,60686
2023,440600,450800,60859
532,340100,341800,60929
1249,411500,341200,60938
1406,420900,420800,60994
2317,445300,441700,60994
1971,440400,441700,61440
475,330900,330100,61646
327,330100,330900,61830
2370,450800,440600,61866
1537,429005,420100,61932
605,340500,341100,62037
1148,360900,360400,62062
2318,445300,441900,62131
2306,445200,441900,62285
2267,442000,441300,62413
2058,440800,450500,62690
336,330100,341800,62731
885,350500,350800,62916
214,320700,320600,62987
1651,430300,430500,63472
2242,441900,445200,63752
943,350800,441400,63811
1937,440300,440900,63831
1800,431100,441900,63944
1548,429005,429004,64116
2083,440900,440600,64359
1637,430200,431000,64518
807,341800,340100,64713
1737,430700,433100,64746
213,320700,320500,64764
1707,430600,421200,64810
727,341200,411500,64812
669,341000,330100,64910
2179,441700,440400,64958
774,341600,341300,65370
1987,440500,441300,65417
934,350800,350500,65608
742,341300,341600,65800
1331,420500,420100,65820
1250,411500,341500,65885
1618,430100,433100,65928
1774,431000,430200,66044
1109,360700,440200,66120
210,320700,320100,66452
1479,421200,430600,66490
1616,430100,431200,66675
2346,450400,441200,66748
764,341500,411500,66780
489,331000,330400,66887
405,330500,330600,66898
792,341700,341000,67062
646,340800,340200,67178
1286,420100,429005,67234
1275,420100,420500,67797
1531,429004,429005,67968
1685,430500,430300,68005
1228,371100,320700,68074
937,350800,360700,68150
1807,431200,430700,68454
115,320300,320100,68619
399,330500,320200,68621
64,320100,320700,68769
201,320600,320700,68871
2124,441300,440500,68886
556,340200,341700,68978
2137,441400,350800,69362
787,341700,340200,69390
1875,440100,441500,69536
420,330600,330500,69792
1989,440500,441500,69892
60,320100,320300,69936
307,321300,321000,70201
1836,433100,430700,70312
1596,430100,360900,70516
1558,429006,420900,70798
2108,441200,450400,71076
1287,420100,429006,71152
1096,360700,350800,71305
1350,420600,420500,71368
1333,420500,420600,71418
157,320500,320700,71904
1553,429006,420100,72164
1901,440200,360700,72299
1735,430700,431200,72300
1385,420800,420500,72506
2153,441500,440500,72590
366,330300,330600,72604
2185,441700,442000,72618
552,340200,340800,72784
684,341000,341800,72866
222,320700,371100,72963
2195,441800,431000,73323
253,321000,310000,73331
303,321300,320500,74227
1984,440500,440100,74467
418,330600,330300,74540
76,320100,340200,74653
403,330500,330200,75073
1785,431000,441800,75268
540,340200,320100,75468
933,350800,350400,75608
1525,429004,420900,75638
1413,420900,429006,75692
2150,441500,440100,76028
813,341800,341000,76242
867,350400,350800,76278
1187,361100,330100,76311
2081,440900,440300,76394
343,330100,361100,76405
1335,420500,420800,76506
1867,440100,440500,76717
1108,360700,440100,77022
969,360100,360200,77562
2270,442000,441700,78251
226,320800,320200,78501
650,340800,340700,78716
1852,440100,360700,79223
1803,431200,430100,79944
1456,421100,420900,80258
515,340100,320100,80722
334,330100,341000,80840
997,360200,360100,80972
1115,360700,441600,81266
243,320900,320400,81292
663,340800,421100,81350
631,340700,340200,81640
346,330200,320500,81966
1441,421100,340800,82124
165,320500,330200,82131
1985,440500,440300,82235
1244,411400,341300,82301
744,341300,411400,82439
2138,441400,360700,82647
633,340700,340800,82654
1773,431000,430100,82670
1408,420900,421100,82806
15,310000,321000,82997
2378,450900,440800,83366
1114,360700,441400,83470
1844,433100,520600,83935
1411,420900,429004,84128
551,340200,340700,84178
2011,440600,441700,84226
2344,450400,440600,84228
1352,420600,420800,84540
350,330200,330500,84644
1624,430200,360300,84872
163,320500,321300,84935
734,341300,340100,85117
1258,411700,341200,85340
2021,440600,450400,85593
2061,440800,450900,85795
1147,360900,360300,85822
801,341800,320100,86461
2162,441600,360700,86776
1016,360300,360900,86930
1386,420800,420600,87222
729,341200,411700,87309
1020,360300,430200,87474
1205,361100,360400,87554
2180,441700,440600,87556
1256,411600,341600,87772
862,350400,350200,88088
897,350600,350100,88258
2441,520600,433100,89629
90,320100,341800,89805
833,350200,350400,89888
1614,430100,431000,90712
911,350600,445100,90974
770,341600,340400,91236
779,341600,411600,91324
118,320300,320800,91829
1088,360600,361100,91876
1207,361100,360600,91910
567,340300,340400,92006
235,320800,321200,92139
265,321000,321300,92220
590,340400,341600,92410
1149,360900,360500,92718
1103,360700,361000,93107
1245,411400,341600,93219
582,340400,340300,93628
1562,429006,429004,93640
2233,441900,441200,93963
137,320400,320900,94014
1041,360400,361100,94446
75,320100,340100,94529
654,340800,341500,94738
1532,429004,429006,95050
1058,360500,360900,95116
371,330300,331100,95140
525,340100,341000,95188
390,330400,330700,95586
2164,441600,440100,95807
757,341500,340800,95914
2139,441400,440100,95973
823,350100,350600,96084
1179,361000,360700,96238
98,320200,320800,96470
2103,441200,441900,97038
503,331100,330300,97225
778,341600,411400,97439
1799,431100,441800,97750
435,330700,330400,97841
1356,420600,421300,97956
531,340100,341700,98004
1128,360800,360900,98874
1631,430200,430400,99054
273,321100,320500,99091
2196,441800,431100,99325
2283,445100,350600,99336
241,320900,320100,99461
1781,431000,440200,99464
66,320100,320900,100293
1490,421300,420600,100332
1389,420800,421000,100420
1933,440300,440500,100463
974,360100,360700,100804
1152,360900,360800,101266
674,341000,340100,101463
1664,430400,430200,101494
2089,440900,445300,101494
528,340100,341300,102077
1874,440100,441400,102226
507,331100,330700,103132
1792,431100,430500,103441
1903,440200,431000,103468
291,321200,320800,104144
1612,430100,430800,104605
2104,441200,442000,104659
1883,440100,445300,104715
2315,445300,440900,104764
1238,411300,420600,105107
1097,360700,360100,105598
2266,442000,441200,106551
229,320800,320500,106603
2140,441400,440300,107478
149,320400,341800,107599
769,341600,340300,108041
2379,450900,440900,108284
803,341800,320400,108343
1944,440300,441800,108451
1421,421000,420800,108500
1691,430500,431100,108820
2232,441900,440900,108950
413,330600,310000,108988
441,330700,331100,109084
227,320800,320300,109424
1216,370400,320300,109580
1346,420600,411300,109899
1019,360300,430100,110472
786,341700,340100,111021
1427,421000,429004,111262
2313,445300,440700,111985
24,310000,330600,112111
1973,440400,441900,112728
1871,440100,440900,112765
1650,430300,430400,113060
1665,430400,430300,113410
733,341300,321300,113593
1526,429004,421000,113710
2093,440900,450900,113800
348,330200,330300,113910
2298,445200,440100,114719
2172,441600,441900,115026
574,340300,341600,115206
364,330300,330200,115388
907,350600,440500,115530
2200,441800,440300,115533
1877,440100,441700,115776
1964,440400,440600,116037
161,320500,321100,116191
2042,440700,445300,116406
1615,430100,431100,116490
312,321300,341300,116523
2032,440700,440300,117286
2177,441700,440100,117749
902,350600,350800,118328
1981,440500,350600,118462
935,350800,350600,118526
125,320300,370400,120192
2303,445200,441400,120400
2143,441400,441300,120668
849,350300,350200,121442
832,350200,350300,121704
1876,440100,441600,121758
1191,361100,330700,122031
1349,420600,420300,122434
1395,420800,429006,122732
158,320500,320800,122972
1493,421300,420900,123824
2148,441400,445200,123846
451,330700,361100,124222
1224,370800,320300,124327
2145,441400,441600,124346
1322,420300,420600,124654
1750,430800,430700,124840
1591,430100,360300,125330
237,320800,341100,125501
2102,441200,441800,125968
1434,421000,430700,126062
2204,441800,441200,126680
696,341100,320800,126771
2036,440700,440900,127189
126,320300,370800,127236
1882,440100,445200,127339
2302,445200,441300,127806
321,330100,330300,127810
1557,429006,420800,128350
1935,440300,440700,128364
1724,430700,421000,128746
1686,430500,430400,128878
2134,441300,445200,128900
1666,430400,430500,129084
1788,431100,430100,130353
1818,431300,430300,130648
1806,431200,430500,130728
2087,440900,441900,131192
471,330900,310000,131291
1733,430700,430800,131380
204,320600,321000,131592
566,340300,340100,131820
2309,445300,440100,131908
2127,441300,441400,131938
1940,440300,441400,132116
1410,420900,421300,132296
1659,430300,431300,133384
1192,361100,330800,133652
2001,440600,440400,134779
27,310000,330900,134929
363,330300,330100,135020
2052,440800,440700,135156
2227,441900,440400,135521
1833,433100,430100,137218
1230,371300,320300,137562
1692,430500,431200,138684
259,321000,320600,139075
1870,440100,440800,139365
470,330800,361100,139702
134,320400,320600,139806
1446,421100,360400,140652
199,320600,320400,141780
2170,441600,441400,141822
2125,441300,440600,142638
211,320700,320300,144308
2084,440900,440700,144481
1811,431200,433100,144602
622,340600,341600,144816
771,341600,340600,145193
127,320300,371300,145194
1045,360400,421100,145264
117,320300,320700,145570
197,320600,320100,146430
2048,440800,440100,146447
864,350400,350500,146736
1433,421000,430600,147296
257,321000,320400,147408
262,321000,320900,147526
1840,433100,431200,147908
519,340100,340300,149734
2237,441900,441600,152165
1706,430600,421000,153028
248,320900,321000,153131
861,350400,350100,153360
882,350500,350400,153402
1503,422800,420500,153544
697,341100,321000,155156
1340,420500,422800,155216
2007,440600,441300,155967
294,321200,321100,156452
258,321000,320500,157751
1255,411600,341200,157922
278,321100,321200,158176
2054,440800,441700,158582
728,341200,411600,158888
806,341800,330500,160958
2040,440700,441900,161571
2080,440900,440100,162111
2035,440700,440800,162484
491,331000,330600,163326
952,350900,330300,165310
1776,431000,430400,166346
1121,360800,360100,167278
1671,430400,431000,167562
63,320100,320600,167978
375,330300,350900,169160
821,350100,350400,169586
1347,420600,420100,169823
138,320400,321000,170616
975,360100,360800,171964
389,330400,330600,172202
267,321000,341100,172288
1909,440200,441800,173854
419,330600,330400,173978
58,320100,310000,174001
1383,420800,420100,174128
17,310000,321200,175700
424,330600,331000,175872
735,341300,340300,178014
831,350200,350100,178032
1778,431000,431100,179548
753,341500,340400,179672
1543,429005,421000,180012
1793,431100,431000,180196
2199,441800,440200,181578
160,320500,321000,181764
1231,371300,320700,181857
367,330300,330700,182254
412,330500,341800,182500
819,350100,350200,183438
434,330700,330300,183458
1428,421000,429005,184438
589,340400,341500,184690
768,341600,340100,184922
2182,441700,440800,184924
572,340300,341300,186062
1948,440300,445200,186273
255,321000,320200,186790
223,320700,371300,187467
760,341500,341200,188404
1791,431100,430400,188520
931,350800,350200,188546
1672,430400,431100,188636
1820,431300,430500,188804
271,321100,320200,189318
1693,430500,431300,189538
717,341200,340400,190014
587,340400,341200,191826
1276,420100,420600,193412
100,320200,321000,194283
837,350200,350800,194350
1377,420700,421100,195282
2230,441900,440700,195808
723,341200,341500,196290
2299,445200,440300,197559
824,350100,350700,198554
101,320200,321100,199406
354,330200,330900,199913
1278,420100,420800,200390
1718,430600,430900,201240
1455,421100,420700,201254
285,321200,310000,201703
2431,500000,422800,201712
1517,422800,500000,201896
918,350700,350100,202162
2304,445200,441500,203504
1765,430900,430600,203658
1837,433100,430800,203834
530,340100,341600,204396
476,330900,330200,207534
242,320900,320200,207592
1310,420200,421100,210318
1452,421100,420200,210576
8,310000,320100,210587
2161,441500,445200,211126
2308,445200,445100,212430
240,320900,310000,213855
1963,440400,440300,214558
460,330800,330700,215352
1630,430200,430300,216352
99,320200,320900,217086
1203,361100,360200,217902
70,320100,321300,217945
1734,430700,430900,219974
1649,430300,430200,220112
286,321200,320100,220252
1766,430900,430700,221662
299,321300,320100,222348
2294,445100,445200,223800
1003,360200,361100,223826
655,340800,341700,224570
232,320800,320900,225930
397,330500,310000,226957
1127,360800,360700,228782
247,320900,320800,229064
69,320100,321200,229512
791,341700,340800,229796
130,320400,310000,230898
1486,421300,420100,231802
492,331000,330700,232874
1932,440300,440400,233178
438,330700,330800,233624
1516,422800,433100,234652
2181,441700,440700,235252
14,310000,320900,237045
1832,433100,422800,237394
1977,440400,820000,239068
10,310000,320400,239343
1337,420500,421000,240302
2206,441800,441900,241350
215,320700,320800,242634
440,330700,331000,243100
454,330800,330100,243708
2086,440900,441700,244012
2474,820000,440400,244203
808,341800,340200,244818
1283,420100,421300,244858
1418,421000,420500,245446
2183,441700,440900,246186
2038,440700,441700,246352
23,310000,330500,246541
1101,360700,360800,246954
2239,441900,441800,247078
557,340200,341800,247718
218,320700,321300,247746
433,330700,330200,249920
2166,441600,440300,252880
231,320800,320700,253394
2128,441300,441500,254362
304,321300,320700,254800
386,330400,330200,256048
352,330200,330700,258398
2033,440700,440400,260686
486,331000,330100,260960
1965,440400,440700,261760
328,330100,331000,262484
349,330200,330400,263308
2155,441500,441300,266048
326,330100,330800,268164
288,321200,320400,269706
97,320200,320600,273282
2312,445300,440600,273424
1305,420200,420100,274308
580,340400,340100,275544
198,320600,320200,277042
2105,441200,445300,277352
140,320400,321200,278026
1904,440200,440100,278219
1753,430800,433100,279278
2316,445300,441200,282104
1273,420100,420200,283060
1941,440300,441500,283742
1942,440300,441600,284829
520,340100,340400,287646
2017,440600,445300,288444
94,320200,320100,289413
2151,441500,440300,290074
570,340300,341100,291362
702,341100,340300,294140
59,320100,320200,301027
901,350600,350500,302072
1864,440100,440200,303263
1520,429004,420100,303600
883,350500,350600,307644
263,321000,321100,316966
1173,361000,360100,320678
550,340200,340500,324698
233,320800,321000,324884
601,340500,340200,325996
977,360100,361000,328796
881,350500,350300,331850
2260,442000,440300,333110
421,330600,330700,333780
2169,441600,441300,335338
715,341200,340100,336674
277,321100,321000,339064
1285,420100,429004,342810
345,330200,310000,345084
152,320500,320100,346104
261,321000,320800,346530
851,350300,350500,346588
318,330100,320500,347583
437,330700,330600,348388
62,320100,320500,348392
216,320700,320900,349032
518,340100,340200,349208
1371,420700,420200,350098
1946,440300,442000,351526
547,340200,340100,352722
527,340100,341200,353050
1816,431300,430100,353218
1962,440400,440100,353819
20,310000,330200,354378
2272,442000,441900,354646
1866,440100,440400,356167
1307,420200,420700,357550
246,320900,320700,364168
879,350500,350100,365650
1617,430100,431300,368548
2129,441300,441600,368744
2240,441900,442000,380242
370,330300,331000,383222
164,320500,330100,386945
1202,361100,360100,387896
488,331000,330300,390420
244,320900,320500,390776
1663,430400,430100,394170
978,360100,361100,396608
848,350300,350100,398966
1608,430100,430400,401294
355,330200,331000,403144
822,350100,350500,408588
487,331000,330200,408902
700,341100,340100,409136
1469,421200,420100,410596
1032,360400,360100,422584
1415,421000,420100,423234
1609,430100,430500,424194
600,340500,340100,424808
820,350100,350300,426366
971,360100,360400,429574
521,340100,340500,431038
131,320400,320100,431230
773,341600,341200,434914
1683,430500,430100,436422
225,320800,320100,437872
1282,420100,421200,438312
61,320100,320400,442678
404,330500,330400,445510
159,320500,320900,447176
2000,440600,440300,447714
724,341200,341600,452600
1280,420100,421000,457460
206,320600,321200,458414
65,320100,320800,459064
388,330400,330500,460204
245,320900,320600,460510
290,321200,320600,462416
1934,440300,440600,464892
526,340100,341100,465124
203,320600,320900,470834
1727,430700,430100,472340
737,341300,340600,481200
1370,420700,420100,490062
620,340600,341300,491058
956,350900,350100,491184
2202,441800,440600,493916
289,321200,320500,494826
