FID,OID,DID,VAL
750,341700,360400,19731
468,331000,331100,19789
177,320500,341800,19798
1633,430700,430300,19840
1894,440500,441900,19931
2085,441900,440500,19974
494,340100,340600,20003
785,350200,350700,20034
2140,445100,440100,20055
1798,440100,450800,20065
1340,421000,430100,20112
366,330400,320600,20133
1867,440300,820000,20196
2127,442000,441800,20208
861,350700,350200,20303
1600,430500,441900,20346
1704,431100,440300,20391
1748,433100,430900,20480
1175,420100,360400,20496
1973,440900,442000,20533
1181,420100,420300,20638
1416,422800,430800,20782
1651,430800,422800,20790
522,340200,341000,20835
640,341000,361100,20978
482,331100,331000,21025
1691,431000,440300,21048
349,330300,330800,21073
630,341000,340200,21305
716,341500,341600,21436
2203,450800,442000,21568
979,360400,420100,21589
1191,420100,422800,21591
414,330700,330500,21668
2200,450800,440100,21687
2148,445200,350600,21930
1670,430900,430200,21976
701,341500,320100,22226
114,320300,340600,22265
2088,441900,440800,22277
1394,421300,420800,22412
1534,430200,430600,22418
458,331000,320500,22445
106,320200,341800,22462
572,340600,320300,22537
162,320500,331000,22584
827,350500,350700,22608
2102,441900,450400,22660
2180,450300,440600,22709
732,341600,341500,22739
1677,430900,431200,22890
853,350600,445200,22926
1225,420300,420100,23072
70,320100,340300,23116
721,341500,421100,23259
1250,420500,429021,23455
2305,820000,440300,23523
869,350700,361100,23658
575,340600,340100,23736
1717,431200,430900,23740
174,320500,341500,23756
23,310000,330300,23984
32,310000,340200,24036
374,330400,330900,24039
173,320500,341300,24153
1299,420800,421300,24158
1945,440800,441900,24160
1473,429021,420500,24211
42,310000,341500,24339
216,320800,320400,24373
1404,422800,420100,24463
1263,420600,421000,24578
280,321300,310000,24624
759,341800,320500,24697
667,341100,341600,24703
495,340100,340700,24776
588,340700,340100,24792
1350,421100,341500,24812
1793,440100,450300,24860
688,341300,320500,24983
527,340300,320100,25052
481,331100,330800,25065
353,330300,350100,25127
40,310000,341100,25147
1553,430300,430600,25218
897,350900,350200,25242
134,320400,330500,25327
161,320500,330900,25426
1601,430500,450300,25426
437,330800,331100,25506
658,341100,340400,25633
79,320100,341300,25856
208,320700,370200,25964
1770,440100,431100,25990
2176,450300,430500,26075
390,330500,340800,26102
757,341800,320200,26189
1734,431300,431200,26238
1614,430600,430200,26352
864,350700,350500,26416
1858,440300,445300,26674
911,360100,360600,26713
1840,440300,440200,26715
1328,421000,420600,26740
1331,421000,420900,26766
1801,440100,451100,26818
1718,431200,431300,26906
451,330900,330400,27024
342,330300,310000,27138
261,321100,320800,27461
551,340400,341100,27496
988,360500,360100,27590
212,320800,310000,27720
2070,441800,442000,27836
2161,445300,440300,27902
121,320300,411400,27941
910,360100,360500,27957
1899,440600,440200,28186
2003,441300,441800,28203
446,330900,320500,28228
777,350100,350800,28340
1149,411400,320300,28523
381,330500,320400,28622
1615,430600,430300,28683
2068,441800,441300,28711
1315,420900,421000,28757
769,350100,330300,28834
1312,420900,420600,28926
686,341300,320100,29111
2092,441900,441400,29169
2079,441900,431000,29563
1012,360600,360100,29767
841,350600,350300,29800
2095,441900,441700,29819
288,321300,320900,29856
2178,450300,440100,29867
534,340300,340600,30069
1262,420600,420900,30084
1852,440300,441700,30199
2055,441700,441900,30199
2082,441900,440200,30292
536,340300,341200,30372
1845,440300,440800,30373
2074,441900,360700,30499
2049,441700,440300,30817
2186,450400,441900,30854
1919,440600,450900,30895
704,341500,320500,30992
1703,431100,440100,31006
673,341200,340300,31032
1766,440100,430400,31199
1847,440300,441200,31389
1769,440100,431000,31415
1146,411300,420300,31418
1815,440200,440300,31439
2216,451100,440100,31620
646,341100,310000,31760
1921,440600,451100,31837
800,350300,350600,32234
2099,441900,445200,32293
576,340600,340300,32374
222,320800,321100,32550
829,350500,350900,32552
1224,420300,411300,32637
1205,420200,360400,32680
2100,441900,445300,33088
1903,440600,440800,33223
1830,440300,360700,33274
172,320500,341100,33740
937,360200,360400,33758
1077,360900,361000,33786
971,360400,360200,34032
1097,361000,360900,34048
1982,441200,440700,34191
1556,430300,430900,34212
700,341500,310000,34466
510,340200,310000,34526
980,360400,420200,34628
1816,440200,440600,34710
2093,441900,441500,34761
900,350900,350500,34766
1989,441200,451100,34861
1578,430400,440100,35144
2167,445300,441900,35156
1931,440700,441200,35376
1904,440600,440900,35385
260,321100,320600,35424
2080,441900,431100,35446
1940,440800,440300,35467
44,310000,341800,35530
95,320200,321300,35585
1050,360800,360300,35609
2218,451100,440600,35692
1980,441200,440300,35769
1466,429006,429005,35824
1694,431000,441900,35897
1820,440200,441900,35911
1451,429005,429006,35916
30,310000,331000,36038
1794,440100,450400,36182
1918,440600,450800,36276
238,320900,321300,36634
2158,445200,441900,36716
1636,430700,430600,36810
2105,441900,450900,37039
2219,451100,441200,37511
2031,441500,441900,37558
1617,430600,430700,37846
1124,370200,320700,38038
1178,420100,411500,38152
323,330100,361100,38217
650,341100,320500,38232
729,341600,341100,38308
1689,431000,440100,38311
1941,440800,440600,38312
1160,411500,420100,38462
2188,450400,445300,38489
2169,445300,450400,38985
1722,431200,520600,39091
871,350800,350100,39238
1018,360600,361000,39264
457,331000,310000,39304
1094,361000,360600,39588
951,360300,360800,39662
2207,450900,440600,39696
2183,450400,440100,39755
1039,360700,440300,39895
1552,430300,430500,39966
1951,440800,460100,40094
2233,460100,440800,40115
1096,361000,360800,40368
297,330100,320200,40375
144,320500,320300,40470
159,320500,330600,40587
1671,430900,430300,40644
1056,360800,361000,41168
1707,431100,441900,41525
396,330600,320500,41640
2201,450800,440600,41775
992,360500,360800,41934
2019,441400,441900,41941
2266,520600,431200,42316
665,341100,341300,42415
1142,371700,320300,43025
1876,440400,441700,43044
18,310000,321100,43045
190,320600,321100,43705
902,350900,350700,43714
316,330100,341000,43913
635,341000,341700,43932
318,330100,341800,43966
504,340100,341800,44169
1151,411400,340600,44237
1052,360800,360500,44268
1818,440200,441600,44410
2177,450300,431100,44491
120,320300,371700,44606
1968,440900,440600,44648
96,320200,330100,44653
1098,361000,361100,45044
1120,361100,361000,45050
583,340600,411400,45113
1709,431100,450300,45232
1378,421200,421000,45243
866,350700,350900,45268
695,341300,341100,45510
1102,361100,330100,45592
497,340100,341000,45645
2037,441600,440200,45654
1997,441300,440500,45707
311,330100,331100,45796
1045,360700,441900,45910
1333,421000,421200,46280
2270,522600,431200,46575
363,330400,320200,46654
97,320200,330400,46824
2314,820000,442000,46926
2134,442000,820000,47149
27,310000,330700,47154
1723,431200,522600,47285
2050,441700,440400,47752
1891,440500,441400,47852
594,340700,341700,47904
1643,430700,433100,48156
744,341700,340700,48296
1302,420800,429005,48298
1588,430500,430300,48408
309,330100,330900,48436
1710,431100,451100,48764
1652,430800,430100,48809
760,341800,330100,48904
1193,420100,429005,48945
1194,420100,429006,48989
755,341800,310000,49025
1576,430400,431300,49091
282,321300,320200,49363
746,341700,341000,49418
255,321100,310000,49465
1727,431300,430400,49614
2215,451100,431100,49716
828,350500,350800,49866
1182,420100,420500,49986
1846,440300,440900,50381
2014,441400,440500,50626
1783,440100,441500,50641
1775,440100,440500,50663
251,321000,321300,50795
1988,441200,450400,51035
863,350700,350400,51108
108,320300,320500,51148
2020,441400,445100,51156
521,340200,340800,51378
524,340200,341700,51386
1842,440300,440500,51725
1516,430100,431200,51818
2144,445100,441400,51824
375,330400,331000,51864
60,320100,320700,51875
1497,430100,360900,51885
1984,441200,441900,51984
408,330700,310000,52009
812,350400,350700,52172
1443,429005,420800,52278
1678,430900,431300,52370
1518,430100,433100,52393
186,320600,320700,52425
1731,431300,430900,52502
1314,420900,420800,52688
2026,441500,440500,52730
2185,450400,441200,52798
2210,450900,441900,53263
1892,440500,441500,53404
147,320500,320700,53495
1374,421200,420200,53504
98,320200,330500,53574
475,331100,330100,53649
1297,420800,420900,53654
1217,420200,421200,53670
1916,440600,450400,53700
2190,450500,440800,53800
976,360400,360900,53804
1947,440800,450500,53824
762,341800,340100,53856
1759,440100,360700,53945
17,310000,321000,54076
503,340100,341700,54498
1072,360900,360400,54930
1081,360900,430100,54999
967,360400,340800,55190
1887,440500,440100,55212
782,350200,350400,55418
602,340800,340200,55486
1890,440500,441300,55674
56,320100,320300,55745
743,341700,340200,56038
69,320100,340200,56121
2023,441500,440100,56369
1888,440500,440300,56381
636,341000,341800,56568
2061,441800,431000,56664
875,350800,350500,56910
1746,433100,430700,56956
612,340800,360400,56974
1514,430100,431000,57043
448,330900,330100,57413
462,331000,330400,57529
2166,445300,441700,57642
1684,431000,430200,57948
1538,430200,431000,58068
659,341100,340500,58865
2184,450400,440600,59085
1456,429006,420100,59435
1810,440200,360700,59672
2057,441700,445300,59756
907,360100,360200,59976
623,341000,330100,60145
90,320200,320800,60676
380,330500,320200,60716
1966,440900,440300,60824
1439,429005,420100,60946
1609,430600,421200,60960
1259,420600,420500,61292
68,320100,340100,61402
1236,420500,420100,61428
1158,411500,341200,61489
500,340100,341300,61604
567,340500,341100,61852
1693,431000,441800,61948
399,330600,330300,62042
1294,420800,420500,62110
2010,441400,350800,62204
1641,430700,431200,62298
884,350800,441400,62532
386,330500,330600,62534
401,330600,330500,62764
1239,420500,420600,62774
511,340200,320100,63040
682,341200,411500,63069
2090,441900,441200,63102
1159,411500,341500,63257
874,350800,350400,63460
1384,421200,430600,63582
718,341500,411500,63595
1038,360700,440200,63987
1712,431200,430100,63996
766,341800,341000,64046
1027,360700,350800,64203
1715,431200,430700,64258
1849,440300,441400,64352
731,341600,341300,64528
1683,431000,430100,64548
128,320400,320900,64586
2123,442000,441300,64689
629,341000,340100,64785
813,350400,350800,64982
2126,442000,441700,65012
697,341300,341600,65356
347,330300,330600,65630
742,341700,340100,66319
196,320700,320100,66626
2062,441800,431100,66672
240,321000,310000,66817
1790,440100,445200,67346
878,350800,360700,67554
1706,431100,441800,67974
153,320500,321300,68300
1037,360700,440100,68409
1450,429005,429004,68590
589,340700,340200,68698
1241,420500,420800,68786
1782,440100,441400,69560
200,320700,320500,70341
107,320300,320100,70575
2011,441400,360700,70586
1116,361100,360400,71152
2035,441600,360700,71254
2056,441700,442000,71279
289,321300,321000,71794
2122,442000,441200,71922
2005,441300,442000,72088
591,340700,340800,72238
1043,360700,441400,72260
1432,429004,429005,72324
1316,420900,421100,72640
1322,420900,429006,72890
712,341500,340800,73070
1360,421100,420900,73146
1034,360700,361000,73249
808,350400,350200,73328
1138,371100,320700,73718
2150,445200,440100,73758
26,310000,330600,74358
978,360400,361100,74376
1791,440100,445300,74411
520,340200,340700,74654
1909,440600,441700,74846
1461,429006,420900,74862
1044,360700,441600,75092
616,340800,421100,75258
331,330200,330500,75412
1950,440800,450900,75439
1985,441200,442000,75894
62,320100,320900,75955
936,360200,360100,76034
1784,440100,441600,76139
2208,450900,440800,76176
384,330500,330200,76466
605,340800,340700,76506
608,340800,341500,76924
2267,520600,433100,76952
1426,429004,420900,77282
59,320100,320600,77317
487,340100,320100,77745
2000,441300,441400,77812
1349,421100,340800,77992
210,320700,371100,78256
775,350100,350600,78302
1320,420900,429004,78338
1261,420600,420800,78358
1695,431100,430100,78533
1095,361000,360700,78744
201,320700,320600,79002
1752,433100,520600,79070
372,330400,330700,79135
83,320100,341800,79239
327,330200,320500,79303
223,320800,321200,79779
2007,441300,445200,80356
912,360100,360700,80492
155,320500,330200,80599
1778,440100,440800,81292
215,320800,320300,81398
394,330600,310000,81881
2164,445300,440900,82328
1532,430200,430400,82340
1813,440200,431000,82500
1699,431100,430500,83038
1512,430100,430800,83266
1593,430500,431100,83574
1930,440700,440900,83790
276,321200,320800,83973
1071,360900,360300,83979
352,330300,331100,84067
214,320800,320200,84183
756,341800,320100,84315
1779,440100,440900,84513
1019,360600,361100,84544
2160,445300,440100,85208
230,320900,320400,85412
1929,440700,440800,85446
1567,430400,430200,85544
2089,441900,440900,85672
1690,431000,440200,85876
1523,430200,360300,86267
839,350600,350100,86300
852,350600,445100,86900
1265,420600,421300,86980
1974,440900,445300,86982
413,330700,330400,87092
1392,421300,420600,87114
1118,361100,360600,87300
148,320500,320800,87982
781,350200,350300,88060
993,360500,360900,88072
1939,440800,440100,88223
1076,360900,360800,88626
477,331100,330300,88674
952,360300,360900,89070
1073,360900,360500,89094
1055,360800,360900,89104
956,360300,430200,89620
2137,445100,350600,89774
1551,430300,430400,90002
1152,411400,341300,90413
1166,411700,341200,90418
2012,441400,440100,90430
1515,430100,431100,90587
699,341300,411400,90710
151,320500,321100,91443
684,341200,411700,92143
1295,420800,420600,92186
2036,441600,440100,92216
2051,441700,440600,92360
1028,360700,360100,93220
1853,440300,441800,93465
1165,411600,341600,93715
533,340300,340400,93776
547,340400,340300,93878
1944,440800,441700,94214
1568,430400,430300,94222
555,340400,341600,94826
2154,445200,441300,95308
259,321100,320500,96152
428,330700,361100,96252
1942,440800,440700,96774
735,341600,411600,96971
1569,430400,430500,97086
228,320900,320100,97110
2053,441700,440800,97542
727,341600,340400,97544
1298,420800,421000,98356
691,341300,340100,98787
1857,440300,445200,99434
419,330700,331100,99541
1884,440500,350600,99733
285,321300,320500,99802
1589,430500,430400,100170
1433,429004,429006,100370
245,321000,320600,100391
140,320400,341800,100782
329,330200,330300,101328
1330,421000,420800,101336
480,331100,330700,101661
1935,440700,445300,101842
1465,429006,429004,102288
345,330300,330200,102360
844,350600,350800,102394
1105,361100,330700,102444
1154,411400,341600,103266
849,350600,440500,103600
2209,450900,440900,103906
2065,441800,440300,103952
758,341800,320400,104004
1147,411300,420600,104018
2094,441900,441600,104416
734,341600,411400,105203
1978,440900,450900,105304
2163,445300,440700,106044
1969,440900,440700,107482
110,320300,320800,107696
1427,429004,421000,108036
1258,420600,420300,108560
150,320500,321000,108825
2013,441400,440300,108836
2043,441600,441400,109022
2155,445200,441400,109558
1965,440900,440100,109657
2067,441800,441200,110794
2016,441400,441300,110974
797,350300,350200,111110
1318,420900,421300,111156
1926,440700,440300,111413
876,350800,350600,111428
1785,440100,441700,111473
1395,421300,420900,111552
1227,420300,420600,111572
1637,430700,430800,111782
1983,441200,441800,111840
1870,440400,440600,111927
1658,430800,430700,112694
1714,431200,430500,112902
1336,421000,429004,113416
1106,361100,330800,113652
1254,420600,411300,113798
443,330800,361100,113860
539,340300,341600,114252
294,321300,341300,114313
1126,370400,320300,114626
126,320400,320600,114866
2021,441400,445200,114876
189,320600,321000,115476
1560,430300,431300,115692
1972,440900,441900,116384
726,341600,340300,116620
2048,441700,440100,116763
1594,430500,431200,117086
2018,441400,441600,117352
248,321000,320900,117834
1343,421000,430700,118424
217,320800,320500,118723
235,320900,321000,118918
825,350500,350400,119296
1726,431300,430300,120788
786,350200,350800,120864
117,320300,370400,121121
773,350100,350400,121148
1877,440400,441900,121415
19,310000,321200,121537
2151,445200,440300,122168
1901,440600,440400,122565
690,341300,321300,122636
913,360100,360800,123464
184,320600,320400,124322
29,310000,330900,124501
2045,441600,441900,125005
1627,430700,421000,125072
182,320600,320100,126561
2084,441900,440400,127092
225,320800,341100,127662
651,341100,320800,127796
1844,440300,440700,127925
1719,431200,433100,128208
344,330300,330100,128333
1303,420800,429006,128568
129,320400,321000,130126
810,350400,350500,130146
303,330100,330300,130880
1741,433100,430100,131788
65,320100,321200,132367
244,321000,320500,132695
109,320300,320700,132736
264,321100,321200,132997
118,320300,370800,135543
1460,429006,420800,135854
198,320700,320300,135860
1134,370800,320300,136052
444,330900,310000,137842
1140,371300,320300,138105
1183,420100,420600,138351
955,360300,430100,138551
1574,430400,431000,139220
1750,433100,431200,139500
1686,431000,430400,139590
405,330600,331000,140032
1493,430100,360300,140091
1352,421100,360400,140266
1185,420100,420800,140304
243,321000,320400,143680
1342,421000,430600,143762
807,350400,350100,144138
119,320300,371300,144445
1246,420500,422800,144446
776,350100,350700,144944
491,340100,340300,145259
982,360400,421100,146402
279,321200,321100,146880
1608,430600,421000,146944
464,331000,330600,147178
92,320200,321000,150212
1049,360800,360100,150380
1405,422800,420500,152270
1575,430400,431100,152854
371,330400,330600,152892
581,340600,341600,153254
728,341600,340600,154626
348,330300,330700,155288
1698,431100,430400,155756
400,330600,330400,156036
356,330300,350900,158054
1906,440600,441300,158836
2064,441800,440200,159618
502,340100,341600,160724
254,321000,341100,161423
892,350900,330300,162192
1256,420600,420100,162223
412,330700,330300,162736
1728,431300,430500,162774
532,340300,340100,163546
761,341800,330500,163964
1595,430500,431300,164986
652,341100,321000,165643
554,340400,341500,165782
780,350200,350100,166574
1701,431100,431000,166642
242,321000,320200,166736
392,330500,341800,166856
1688,431000,431100,167118
91,320200,320900,167532
708,341500,340400,168184
1819,440200,441800,168402
771,350100,350200,169154
1164,411600,341200,170054
715,341500,341200,170212
93,320200,321100,170214
678,341200,341500,170432
1933,440700,441900,171162
683,341200,411600,171829
1998,441300,440600,172598
1190,420100,421300,172910
872,350800,350200,175104
335,330200,330900,175197
25,310000,330500,175635
257,321100,320200,175833
1747,433100,430800,176384
66,320100,321300,177037
2087,441900,440700,177374
860,350700,350100,178048
1292,420800,420100,178088
2034,441500,445200,178352
2156,445200,441500,179398
1914,440600,445300,180096
1445,429005,421000,180646
16,310000,320900,181249
1337,421000,429005,182854
2258,500000,422800,183549
692,341300,340300,185564
1141,371300,320700,186138
552,340400,341200,186214
1285,420700,421100,186806
537,340300,341300,188388
54,320100,310000,190135
271,321200,320100,191956
2054,441700,440900,192468
674,341200,340400,193554
1114,361100,360200,193732
270,321200,310000,193888
416,330700,330800,194186
211,320700,371300,194203
308,330100,330800,194512
1418,422800,500000,194628
1971,440900,441700,194942
942,360200,361100,195276
1216,420200,421100,195400
1772,440100,440200,196472
449,330900,330200,196574
1674,430900,430600,196942
1359,421100,420700,197284
1850,440300,441500,197286
229,320900,320200,197620
1389,421300,420100,197812
1619,430600,430900,198152
1932,440700,441700,201284
2162,445300,440600,201660
1675,430900,430700,202440
10,310000,320100,202736
435,330800,330700,204006
1032,360700,360800,204026
725,341600,340100,204696
465,331000,330700,204908
1356,421100,420200,205528
378,330500,310000,206121
310,330100,331000,207046
1638,430700,430900,207764
2096,441900,441800,208942
418,330700,331000,209758
1869,440400,440300,209768
1054,360800,360700,210112
2159,445200,445100,210246
609,340800,341700,210574
745,341700,340800,211118
2001,441300,441500,211730
1851,440300,441600,211906
220,320800,320900,212446
525,340200,341800,213320
1531,430200,430300,214250
234,320900,320800,214300
2024,441500,440300,216460
1550,430300,430200,216678
131,320400,321200,217160
1841,440300,440400,217534
333,330200,330700,219518
2052,441700,440700,220854
2069,441800,441900,221010
1327,421000,420500,221986
459,331000,330100,223292
1180,420100,420200,223642
763,341800,340200,223724
2147,445100,445200,225132
1243,420500,421000,227498
219,320800,320700,230802
12,310000,320400,232352
2028,441500,441300,232450
330,330200,330400,233352
122,320400,310000,233516
89,320200,320600,233970
411,330700,330200,234788
430,330800,330100,235558
368,330400,330200,238516
1986,441200,445300,239584
1871,440400,440700,240300
1880,440400,820000,242591
1662,430800,433100,242738
2165,445300,441200,243722
202,320700,320800,244388
281,321300,320100,246930
227,320900,310000,247003
273,321200,320400,247668
206,320700,321300,248580
492,340100,340400,249440
1209,420200,420100,250558
183,320600,320200,253068
1740,433100,422800,253490
286,321300,320700,253622
1927,440700,440400,253816
2306,820000,440400,254644
1417,422800,433100,254854
2038,441600,440300,255370
915,360100,361000,255776
1814,440200,440100,256250
1192,420100,429004,260642
1517,430100,431300,273044
545,340400,340100,273730
843,350600,350500,275224
826,350500,350600,275448
55,320100,320200,276650
86,320200,320100,277644
1089,361000,360100,278272
916,360100,361100,284564
490,340100,340200,284872
2002,441300,441600,285912
499,340100,341200,288468
249,321000,321100,293528
1509,430100,430500,297310
247,321000,320800,299752
58,320100,320500,302291
22,310000,330200,302404
535,340300,341100,303096
657,341100,340300,303472
1420,429004,420100,303966
221,320800,321000,308018
516,340200,340100,308444
1508,430100,430400,308918
402,330600,330700,309074
263,321100,321000,310562
824,350500,350300,312216
1724,431300,430100,312878
299,330100,320500,321947
774,350100,350500,322560
519,340200,340500,323076
326,330200,310000,323760
564,340500,340200,324260
415,330700,330600,327722
336,330200,331000,328658
1113,361100,360100,332102
672,341200,340100,337208
2042,441600,441300,337266
1566,430400,430100,337414
1855,440300,442000,337476
1586,430500,430100,337812
1774,440100,440400,338716
1189,420100,421200,341248
799,350300,350500,341514
149,320500,320900,344352
2117,442000,440300,345350
1868,440400,440100,347438
233,320900,320700,347706
1187,420100,421000,348172
460,331000,330200,349218
822,350500,350100,350390
772,350100,350300,351902
154,320500,330100,354086
142,320500,320100,354380
203,320700,320900,356038
909,360100,360400,359734
498,340100,341100,362326
61,320100,320800,363686
2128,442000,441900,365566
2097,441900,442000,368590
1511,430100,430700,370596
351,330300,331000,372808
461,331000,330300,377612
1279,420700,420200,380854
1373,421200,420100,386784
57,320100,320400,389512
1212,420200,420700,390354
796,350300,350100,391132
231,320900,320500,391380
655,341100,340100,400286
1910,440600,441800,401704
970,360400,360100,405248
1324,421000,420100,416934
123,320400,320100,418132
1631,430700,430100,419428
1780,440100,441200,421710
152,320500,321200,422240
496,340100,340800,425556
1843,440300,440600,426206
1900,440600,440300,432090
188,320600,320900,432210
778,350100,350900,432766
213,320800,320100,435818
2066,441800,440600,437394
63,320100,321000,438514
191,320600,321200,440034
275,321200,320600,442836
493,340100,340500,445404
385,330500,330400,447166
370,330400,330500,453418
563,340500,340100,454892
94,320200,321200,460856
232,320900,320600,461268
679,341200,341600,461404
274,321200,320500,461686
730,341600,341200,464174
1979,441200,440100,464468
1184,420100,420700,475720
896,350900,350100,481776
302,330100,330200,488698
332,330200,330600,493026
241,321000,320100,493906
1943,440800,440900,501452
328,330200,330100,503126
601,340800,340100,505898
1970,440900,440800,506332
1278,420700,420100,506760
272,321200,320200,517240
145,320500,320400,520292
125,320400,320500,520764
694,341300,340600,521188
398,330600,330200,521950
237,320900,321200,522224
77,320100,341100,524644
1777,440100,440700,525400
580,340600,341300,528082
277,321200,320900,528884
224,320800,321300,532554
11,310000,320200,532766
914,360100,360900,535922
72,320100,340500,553426
287,321300,320800,561574
85,320200,310000,565586
1911,440600,441900,566290
647,341100,320100,566622
1925,440700,440100,567200
557,340500,320100,568698
307,330100,330700,570172
2086,441900,440600,573336
382,330500,320500,574216
1069,360900,360100,581734
21,310000,330100,583412
1506,430100,430200,603578
687,341300,320300,603634
158,320500,330500,610962
116,320300,341300,615100
296,330100,310000,618612
1530,430200,430100,635408
410,330700,330100,636338
112,320300,321300,676786
283,321300,320300,678560
2142,445100,440500,771744
1895,440500,445100,788425
250,321000,321200,801346
2120,442000,440700,804788
14,310000,320600,808490
1934,440700,442000,813914
1510,430100,430600,823480
1905,440600,441200,835668
278,321200,321000,837440
1513,430100,430900,850080
258,321100,320400,854700
1788,440100,442000,857522
146,320500,320600,861044
130,320400,321100,867706
1902,440600,440700,870086
64,320100,321100,877536
1928,440700,440600,878382
1981,441200,440600,878992
365,330400,320500,879778
2115,442000,440100,883474
157,320500,330400,889550
256,321100,320100,890612
1188,420100,421100,900204
185,320600,320500,902558
24,310000,330400,911580
305,330100,330500,923312
1613,430600,430100,923796
181,320600,310000,924344
