FID,OID,DID,VAL
1573,430200,430500,13860
1946,440500,360700,13919
549,340100,411500,13944
1323,420700,421200,13984
1058,360700,350400,14026
2294,450700,441900,14123
220,320800,310000,14167
1301,420600,421000,14175
815,350200,310000,14180
1416,421200,420700,14232
1534,430100,360100,14257
528,331100,350700,14273
1204,411500,421100,14333
29,310000,340100,14407
2070,441300,440200,14416
137,320400,330500,14430
39,310000,341200,14471
2009,440700,820000,14497
2040,440900,440400,14534
1059,360700,350500,14547
538,340100,340600,14568
897,350700,331100,14683
854,350400,360700,14705
1887,440300,360800,14710
1390,421100,341500,14806
792,341800,320500,14810
899,350700,350200,14964
614,340600,340100,14969
1751,431100,440300,14987
1154,361100,360900,15004
1264,420300,420100,15007
1914,440300,445100,15027
1203,411500,420900,15123
698,341100,341200,15144
763,341600,341100,15194
766,341600,341500,15195
825,350200,360700,15274
1644,430600,420100,15274
1393,421100,411500,15410
1891,440300,430400,15449
2301,450900,440100,15566
203,320600,330400,15598
1643,430600,360400,15615
1735,431000,440300,15638
2223,442000,451100,15816
1981,440600,450300,15829
196,320600,320800,15882
564,340200,341500,15922
527,331100,331000,15992
2191,441900,450300,16057
106,320200,341800,16116
1288,420500,429021,16123
1222,420100,420300,16231
116,320300,340600,16405
180,320500,341800,16429
882,350600,350400,16466
82,320100,341500,16476
36,310000,340800,16517
1543,430100,421000,16548
1640,430500,522600,16661
723,341300,320100,16697
1402,421100,421200,16743
169,320500,340500,16744
611,340600,320300,16820
783,341700,360400,16834
516,331000,361100,16836
2318,451100,441900,16917
568,340300,320100,16966
751,341500,341600,17000
1972,440600,441600,17087
1709,430900,430200,17132
1417,421200,420900,17136
790,341800,320200,17196
683,341100,310000,17228
2115,441600,440600,17255
1671,430700,422800,17364
850,350400,350600,17417
709,341200,340300,17423
1109,360900,360700,17496
163,320500,331000,17630
444,330700,330500,17678
2260,445300,442000,17716
1435,421300,420800,17729
2193,441900,450700,17844
1446,422800,420100,17879
839,350300,350900,17989
287,321300,310000,17998
508,331000,331100,18097
1577,430200,430900,18167
72,320100,340300,18176
848,350400,350300,18186
2299,450800,442000,18204
2277,450400,441900,18210
2380,610900,420300,18240
1272,420300,610900,18324
1518,429021,420500,18331
933,350900,350300,18384
1419,421200,421100,18484
1069,360700,360900,18596
725,341300,320500,18627
754,341500,421100,18652
1953,440500,441900,18682
1458,422800,430800,18722
1892,440300,430500,18727
539,340100,340700,18915
1412,421200,360400,19001
369,330300,350100,19059
822,350200,350700,19065
358,330300,310000,19183
1379,421000,429006,19187
1933,440400,440900,19210
2152,441800,442000,19273
1015,360400,430600,19282
1190,411400,320500,19287
1855,440100,450900,19389
834,350300,350400,19483
1922,440300,451100,19541
471,330800,331100,19698
2295,450800,440100,19713
2194,441900,450800,19780
2232,445100,440100,19863
2163,441900,430400,20159
2136,441800,430500,20311
1637,430500,450300,20337
1822,440100,430500,20591
1145,361100,341700,20642
2174,441900,440500,20680
432,330600,330800,20755
695,341100,340400,20831
1369,421000,420600,20857
629,340700,340100,20923
863,350500,350700,21017
20,310000,330300,21074
1657,430600,430300,21117
576,340300,341200,21251
615,340600,340300,21321
81,320100,341300,21342
1717,430900,431200,21346
1012,360400,421200,21365
1690,430800,422800,21386
1300,420600,420900,21403
526,331100,330800,21585
123,320300,411400,21610
1894,440300,431000,21651
388,330400,320600,21686
2212,442000,440900,21848
740,341500,320500,21858
1656,430600,430200,22002
590,340400,341100,22024
902,350700,350500,22042
1189,411400,320300,22049
1765,431200,430900,22052
1863,440100,820000,22052
1927,440300,820000,22065
574,340300,340600,22152
2394,820000,440100,22271
1353,420900,420600,22562
2197,441900,451100,22674
30,310000,340200,22737
1043,360600,360100,22838
2270,450300,440100,22854
268,321100,320800,22918
2017,440800,441900,22925
184,320500,411400,22965
230,320800,321100,23264
1337,420800,421300,23335
1157,370200,320700,23515
944,360100,360600,23567
2268,450300,430500,23582
824,350200,350900,23601
1854,440100,450800,23633
2164,441900,430500,23641
932,350900,350200,23711
1750,431100,440100,23754
295,321300,320900,24043
541,340100,341000,24154
177,320500,341500,24162
1845,440100,445100,24370
1372,421000,420900,24472
1017,360500,360100,24625
1591,430300,430700,24660
1574,430200,430600,24690
1766,431200,431300,24804
40,310000,341500,24869
779,341700,341000,24910
2313,451100,440100,25022
551,340200,310000,25061
676,341000,341700,25127
2395,820000,440300,25279
2222,442000,450800,25318
176,320500,341300,25358
1232,420100,422800,25536
737,341500,310000,25640
943,360100,360500,25754
1596,430300,431200,25908
348,330200,330800,25994
216,320700,370200,26209
2218,442000,441800,26213
1738,431000,441900,26264
687,341100,320500,26273
2129,441700,441900,26409
38,310000,341100,26707
1849,440100,450300,26951
1856,440100,451100,27112
836,350300,350600,27238
1590,430300,430600,27465
246,320900,321300,27544
2046,440900,442000,27643
881,350600,350300,27835
2315,451100,440600,28281
732,341300,341100,28390
2253,445300,440300,28560
316,330100,330900,28760
999,360400,360200,28793
100,320200,330500,29045
1871,440200,440300,29103
1753,431100,441900,29111
2177,441900,440800,29160
2123,441700,440300,29297
27,310000,331000,29310
1616,430400,440100,29605
670,341000,340100,29756
497,331000,310000,30067
1139,361100,330100,30101
289,321300,320200,30178
1710,430900,430300,30182
357,330200,361100,30350
1202,411500,420100,30450
1182,411300,420300,30595
2303,450900,440600,30601
406,330500,320200,30632
43,310000,341800,30661
1784,431300,431200,30686
1219,420100,411500,30785
1263,420300,411300,30822
803,350100,330300,30971
865,350500,350900,31020
1898,440300,440200,31032
1691,430800,430100,31079
1895,440300,431100,31304
1733,431000,440100,31370
160,320500,330600,31440
1985,440600,450900,31453
1080,360700,441900,31461
1793,433100,430700,31473
487,330900,330100,31632
1679,430700,430600,31736
2057,441200,440700,31754
425,330600,320500,31823
935,350900,350500,31944
97,320200,321300,31987
1085,360800,360300,32056
99,320200,330400,32110
1356,420900,421000,32124
966,360200,360400,32258
1962,440600,440200,32435
2184,441900,441700,32517
979,360300,360800,32707
548,340100,341800,32811
1876,440200,441900,32898
1111,360900,361000,32934
1660,430600,430700,32952
2078,441300,441800,33012
2181,441900,441400,33097
1132,361000,360600,33122
1075,360700,440300,33220
793,341800,330100,33427
323,330100,341000,33762
1987,440600,451100,33774
908,350800,350100,33788
1916,440300,445300,33797
327,330100,341800,33952
1910,440300,441700,34078
1135,361000,360900,34196
811,350100,350800,34608
2259,445300,441900,34665
2297,450800,440600,34715
2011,440800,440300,34763
1872,440200,440600,34816
788,341800,310000,35008
1243,420200,360400,35067
24,310000,330700,35120
1191,411400,340600,35156
1170,371700,320300,35313
868,350500,360700,35574
2274,450400,440100,35654
2000,440700,441200,35720
2306,450900,441900,35733
2094,441400,441900,35873
199,320600,321100,35946
1091,360800,361000,35994
2279,450400,445300,36051
2220,442000,445300,36134
266,321100,320600,36153
145,320500,320300,36195
174,320500,341100,36453
1087,360800,360500,36546
677,341000,341800,36683
2105,441500,441900,36699
2171,441900,440200,36716
2166,441900,431000,36789
2316,451100,441200,36837
2054,441200,440300,36942
2013,440800,440600,36945
1593,430300,430900,36962
1134,361000,360800,37000
1021,360500,360800,37257
1826,440100,431100,37282
2182,441900,441500,37307
386,330400,320200,37351
1049,360600,361000,37382
638,340700,341700,37412
1509,429006,429005,37530
439,330700,310000,37628
1968,440600,440900,37648
623,340600,411400,37804
1825,440100,431000,37977
533,340100,320100,38031
777,341700,340700,38044
1778,431300,430400,38056
1492,429005,429006,38157
795,341800,340100,38333
1624,430500,430300,38338
122,320300,371700,38519
15,310000,321100,38682
699,341100,341300,38829
2192,441900,450400,38907
1556,430100,430800,38927
1481,429005,420100,38970
261,321100,310000,39090
800,341800,341000,39105
1850,440100,450400,39114
2158,441900,360700,39217
1234,420100,429005,39236
1973,440600,441700,39391
701,341100,341600,39404
547,340100,341700,39423
1790,433100,430100,39658
2065,441200,451100,39665
666,341000,330100,39767
1886,440300,360700,40201
506,331000,330800,40225
2355,520600,431200,40400
1009,360400,420200,40482
1136,361000,361100,40513
2261,445300,450400,40549
1821,440100,430400,40571
1905,440300,441200,40801
1903,440300,440800,41068
2041,440900,440600,41409
937,350900,350700,41654
520,331100,330100,41827
71,320100,340200,41962
1418,421200,421000,42084
774,341700,340200,42098
2195,441900,450900,42178
565,340200,341700,42179
1874,440200,441600,42448
2189,441900,445300,42620
1967,440600,440800,42780
2188,441900,445200,42797
905,350700,350900,42874
397,330400,331000,42986
2333,460100,440800,42988
2125,441700,440600,43026
1374,421000,421200,43040
109,320300,320500,43056
2269,450300,431100,43270
2124,441700,440400,43278
502,331000,330400,43566
318,330100,331100,43713
2112,441600,440200,43823
2214,442000,441300,43854
1984,440600,450800,43966
648,340800,340200,44654
2258,445300,441700,44656
1223,420100,420500,44671
1340,420800,429005,44890
14,310000,321000,45170
552,340200,320100,45462
1155,361100,361000,45576
1950,440500,441400,45772
1754,431100,450300,45775
1936,440400,441700,45872
1274,420500,420100,45898
2023,440800,460100,45904
1615,430400,431300,46004
336,330100,361100,46057
2131,441700,445300,46389
2080,441300,442000,46478
2073,441300,440500,46531
851,350400,350700,46568
765,341600,341300,46659
696,341100,340500,46949
1772,431200,520600,46955
412,330500,330600,46960
734,341300,341600,47303
2226,442000,820000,47393
209,320700,320500,47759
1484,429005,420800,47912
1755,431100,451100,48066
901,350700,350400,48102
2403,820000,442000,48163
1005,360400,360900,48481
2250,445200,441900,48861
430,330600,330500,48930
1106,360900,360400,48942
912,350800,350500,48952
2089,441400,440500,48960
207,320700,320100,49230
58,320100,320300,49579
2217,442000,441700,49623
2275,450400,440600,49911
1685,430700,433100,50004
2358,522600,431200,50051
62,320100,320700,50245
410,330500,330200,50304
605,340500,341100,50305
148,320500,320700,50550
2095,441400,445100,50664
70,320100,340100,50757
345,330200,330500,50769
1200,411500,341500,50913
1737,431000,441800,51004
248,321000,310000,51022
1864,440200,360700,51023
108,320300,320100,51063
560,340200,340800,51147
1297,420600,420500,51166
1760,431200,430100,51733
428,330600,330300,51798
1335,420800,420900,52124
2236,445100,441400,52136
1073,360700,440100,52294
296,321300,321000,52568
2276,450400,441200,52639
2283,450500,440800,52923
1538,430100,360900,52941
2312,451100,431100,52956
1332,420800,420500,53096
364,330300,330800,53165
1782,431300,430900,53290
1718,430900,431300,53343
1277,420500,420600,53494
2018,440800,450500,53586
2039,440900,440300,53615
658,340800,360400,53782
156,320500,330200,54022
1355,420900,420800,54041
728,341300,340100,54445
773,341700,340100,54455
1061,360700,350800,54955
419,330500,340800,55056
2100,441500,440500,55074
443,330700,330400,55199
922,350800,441400,55270
259,321000,321300,55449
381,330300,361100,55470
2139,441800,431000,55475
2130,441700,442000,55572
1900,440300,440500,55593
341,330200,320500,55813
1947,440500,440100,55978
1951,440500,441500,55985
864,350500,350800,56074
2063,441200,450400,56107
916,350800,360700,56205
1752,431100,441800,56260
1414,421200,420200,56885
1948,440500,440300,57049
362,330300,330600,57114
1279,420500,420800,57216
1982,440600,450400,57362
1723,431000,430100,57380
748,341500,340800,57634
752,341500,411500,57766
1074,360700,440200,57892
1773,431200,522600,57954
1166,371100,320700,57978
940,360100,360200,57982
654,340800,341500,58044
2098,441500,440100,58089
1589,430300,430500,58274
1904,440300,440900,58452
2085,441400,350800,58501
1255,420200,421200,58562
1949,440500,441300,58565
238,320900,320400,58572
1562,430100,433100,58658
1763,431200,430700,58704
394,330400,330700,58741
996,360400,340800,58748
630,340700,340200,59118
195,320600,320700,59433
1578,430200,431000,59790
1426,421200,430600,60504
1114,360900,430100,60577
911,350800,350400,60936
292,321300,320500,61170
559,340200,340700,61252
1499,429006,420100,61881
1724,431000,430200,61936
1303,420600,421300,61952
1199,411500,341200,62311
965,360200,360100,62545
1650,430600,421200,62694
154,320500,321300,63202
789,341800,320100,63313
23,310000,330600,63429
852,350400,350800,63709
651,340800,340700,63978
1683,430700,431200,64017
717,341200,411500,65104
85,320100,341800,65316
1558,430100,431000,65394
1433,421300,420600,65916
218,320700,371100,65957
1810,440100,360700,66220
1079,360700,441600,66320
819,350200,350400,66430
1235,420100,429006,66431
1839,440100,441500,66528
891,350600,445100,67188
1491,429005,429004,67303
210,320700,320600,67345
423,330600,310000,67468
1150,361100,360400,67542
632,340700,340800,67678
1078,360700,441400,67710
522,331100,330300,67897
2356,520600,433100,67913
1357,420900,421100,68140
2145,441800,440300,68472
1400,421100,420900,68513
2109,441600,360700,68531
132,320400,320900,68612
662,340800,421100,68934
2059,441200,441900,69242
1141,361100,330700,69730
1831,440100,440500,69903
761,341600,340400,70252
847,350400,350200,70632
1007,360400,361100,70763
64,320100,320900,71526
281,321200,320800,71657
1474,429004,429005,72656
587,340400,340300,72752
1803,433100,520600,73088
2304,450900,440800,73161
594,340400,341600,73290
152,320500,321100,73852
1194,411400,341300,73930
1389,421100,340800,74291
265,321100,320500,74297
573,340300,340400,74420
223,320800,320300,74762
235,320900,320100,74825
2060,441200,442000,75134
2021,440800,450900,75237
1299,420600,420800,75273
544,340100,341300,75444
2229,445100,350600,75542
92,320200,320800,75558
2173,441900,440400,75922
231,320800,321200,76006
222,320800,320200,76069
1503,429006,420900,76424
2167,441900,431100,76460
2086,441400,360700,77222
1152,361100,360600,77318
149,320500,320800,77329
1107,360900,360500,77355
2242,445200,440100,77386
1105,360900,360300,77713
1209,411600,341600,78135
879,350600,350100,78244
1050,360600,361100,78260
525,331100,330700,78483
1468,429004,420900,78624
367,330300,331100,78651
360,330300,330200,78711
1110,360900,360800,78718
736,341300,411400,78760
140,320400,341800,79065
2122,441700,440100,79238
111,320300,320800,79453
1090,360800,360900,79530
343,330200,330300,79582
1333,420800,420600,79623
1734,431000,440200,79756
980,360300,360900,79967
1022,360500,360900,80161
449,330700,331100,80215
1362,420900,429006,80646
2179,441900,441200,80689
2047,440900,445300,80992
1360,420900,429004,81253
791,341800,320400,81312
251,321000,320400,81946
1869,440200,431000,81968
1629,430500,431100,82755
1566,430200,360300,82842
2256,445300,440900,82901
1070,360700,361000,83084
2075,441300,441400,83568
809,350100,350600,83972
1964,440600,440400,84246
1062,360700,360100,84516
1133,361000,360700,84709
1195,411400,341600,85307
1995,440700,440300,85584
2087,441400,440100,85762
1572,430200,430400,85822
1606,430400,430300,86638
984,360300,430200,86876
1336,420800,421000,86960
1159,370400,320300,87169
198,320600,321000,87460
2213,442000,441200,87520
1560,430100,431200,87644
2082,441300,445200,87692
1841,440100,441700,87745
2140,441800,431100,87766
191,320600,320100,87791
1847,440100,445300,87914
2016,440800,441700,88108
2010,440800,440100,88110
119,320300,370400,88248
1535,430100,360300,88307
1999,440700,440900,88542
1210,411700,341200,88802
767,341600,411400,88958
1266,420300,420600,89044
768,341600,411600,89227
225,320800,320500,89369
1605,430400,430200,89448
26,310000,330900,89589
2111,441600,440100,90107
1296,420600,420300,90274
760,341600,340300,90316
1838,440100,441400,90467
818,350200,350300,90752
133,320400,321000,91027
61,320100,320600,91071
719,341200,411700,91101
2038,440900,440100,91401
1142,361100,330800,91510
1697,430800,430700,91970
727,341300,321300,92077
253,321000,320600,93390
1183,411300,420600,93646
1625,430500,430400,94074
1588,430300,430400,94084
301,321300,341300,94160
1794,433100,430800,94722
2252,445300,440100,95145
1371,421000,420800,95792
1902,440300,440700,95895
1840,440100,441600,96498
1907,440300,441400,96569
1292,420600,411300,96810
2246,445200,441300,97026
1294,420600,420100,97212
2014,440800,440700,97229
1846,440100,445200,97416
151,320500,321000,97674
2091,441400,441300,98005
913,350800,350600,98125
1436,421300,420900,98143
889,350600,440500,98232
233,320800,341100,98384
22,310000,330500,98817
1680,430700,430800,98868
833,350300,350200,98879
2005,440700,445300,98880
483,330900,310000,98906
884,350600,350800,99152
2255,445300,440700,99169
208,320700,320300,99200
129,320400,320600,99998
1911,440300,441800,100161
1739,431100,430100,100296
1937,440400,441900,100441
945,360100,360700,100590
481,330800,361100,100750
110,320300,320700,100972
1224,420100,420600,101205
688,341100,320800,101466
2247,445200,441400,101546
193,320600,320400,101739
2042,440900,440700,101755
1742,431100,430500,101836
243,320900,321000,101853
535,340100,340300,101961
1359,420900,421300,102252
1163,370800,320300,102663
1168,371300,320300,102728
2149,441800,441200,103898
579,340300,341600,105162
121,320300,371300,105310
1835,440100,440900,105333
256,321000,320900,105391
120,320300,370800,105770
1944,440500,350600,105934
2117,441600,441400,105990
2305,450900,440900,108344
2096,441400,445200,108413
1377,421000,429004,108572
1508,429006,429004,108642
572,340300,340100,109002
1475,429004,429006,109154
252,321000,320500,109453
1469,429004,421000,109760
1607,430400,430500,109932
2045,440900,441900,110465
1762,431200,430500,110524
359,330300,330100,110857
2058,441200,441800,110976
1998,440700,440800,111600
2093,441400,441600,111680
2050,440900,450900,112810
404,330500,310000,112843
1702,430800,433100,112990
1777,431300,430300,113176
2088,441400,440300,114038
434,330600,331000,114387
1930,440400,440600,115174
442,330700,330300,115494
429,330600,330400,115968
94,320200,321000,116251
363,330300,330700,116744
271,321100,321200,117350
2127,441700,440800,117374
1970,440600,441300,117442
794,341800,330500,117902
1392,421100,360400,117958
1084,360800,360100,118186
393,330400,330600,118304
458,330700,361100,118470
284,321200,321100,119328
983,360300,430100,119815
310,330100,330300,120090
1597,430300,431300,121223
2178,441900,440900,122371
946,360100,360800,123016
762,341600,340600,123174
1226,420100,420800,123299
849,350400,350500,123730
349,330200,330900,123915
504,331000,330600,124476
1559,430100,431100,125124
744,341500,340400,125391
250,321000,320200,126050
1011,360400,421100,126937
593,340400,341500,127034
622,340600,341600,127292
714,341200,341500,127800
1330,420800,420100,128265
1383,421000,430700,128830
260,321000,341100,129060
95,320200,321100,129086
1797,433100,431200,129842
689,341100,321000,130663
1341,420800,429006,130839
759,341600,340100,131877
56,320100,310000,132141
750,341500,341200,133456
1447,422800,420500,133468
861,350500,350400,134423
823,350200,350800,135424
16,310000,321200,135529
263,321100,320200,135950
1834,440100,440800,136167
2183,441900,441600,136439
373,330300,350900,137294
1382,421000,430600,137500
2074,441300,440600,137955
927,350900,330300,138030
2119,441600,441900,138628
1670,430700,421000,139752
846,350400,350100,141336
422,330500,341800,141486
1502,429006,420800,141500
1231,420100,421300,141665
807,350100,350400,141976
488,330900,330200,142310
1612,430400,431000,143000
1284,420500,422800,144246
67,320100,321200,144290
710,341200,340400,145724
810,350100,350700,145724
93,320200,320900,146786
546,340100,341600,146840
1430,421300,420100,146842
1630,430500,431200,147346
1726,431000,430400,147362
236,320900,320200,148396
2003,440700,441900,149270
68,320100,321300,149401
2144,441800,440200,149826
1169,371300,320700,149886
1767,431200,433100,150424
729,341300,340300,150870
1875,440200,441800,150912
219,320700,371300,151623
1208,411600,341200,152825
591,340400,341200,152928
817,350200,350100,153472
909,350800,350200,153824
898,350700,350100,154134
448,330700,331000,154568
805,350100,350200,154770
1322,420700,421100,156540
469,330800,330700,156724
276,321200,320100,156926
1649,430600,421000,158189
1398,421100,420700,159312
577,340300,341300,159976
288,321300,320100,160986
1746,431100,431000,162252
2001,440700,441700,163706
2176,441900,440700,163980
1915,440300,445200,164946
718,341200,411600,165263
1378,421000,429005,165726
1486,429005,421000,166192
2126,441700,440700,167248
390,330400,330200,167296
505,331000,330700,167506
344,330200,330400,167636
566,340200,341800,168232
2248,445200,441500,168849
1731,431000,431100,171618
1899,440300,440400,172048
2108,441500,445200,172091
1631,430500,431300,172198
1741,431100,430400,172958
228,320800,320900,173358
1148,361100,360200,173617
441,330700,330200,173770
796,341800,340200,174076
2243,445200,440300,174658
7,310000,320100,174665
1254,420200,421100,174922
1571,430200,430300,175016
275,321200,310000,175227
242,320900,320800,175966
1395,421100,420200,176060
2044,440900,441700,176248
971,360200,361100,176902
1779,431300,430500,177504
13,310000,320900,180033
655,340800,341700,181219
2128,441700,440900,181386
135,320400,321200,181668
2349,500000,422800,182275
227,320800,320700,182766
1587,430300,430200,182886
315,330100,330800,184361
211,320700,320800,184924
1089,360800,360700,185958
1613,430400,431100,186814
536,340100,340400,187345
1681,430700,430900,187743
2251,445200,445100,188274
499,331000,330100,188614
2151,441800,441900,188802
464,330800,330100,189111
1714,430900,430700,189876
293,321300,320700,190680
215,320700,321300,191310
778,341700,340800,192012
317,330100,331000,192491
90,320200,320600,192693
446,330700,330800,193347
585,340400,340100,194490
1068,360700,360800,194894
307,330100,320500,195252
9,310000,320400,196643
1460,422800,500000,196831
347,330200,330700,197214
278,321200,320400,197221
1713,430900,430600,198429
1221,420100,420200,200993
1979,440600,445300,201470
1662,430600,430900,201892
2076,441300,441500,202058
2239,445100,445200,203380
234,320900,310000,206663
1281,420500,421000,206799
124,320400,310000,209734
1368,421000,420500,209954
192,320600,320200,210592
1929,440400,440300,212523
2102,441500,441300,217173
1247,420200,420100,217213
155,320500,330100,218814
2254,445300,440600,222406
708,341200,340100,223300
57,320100,320200,225584
87,320200,320100,225813
1931,440400,440700,225883
2185,441900,441800,226368
575,340300,341100,230825
534,340100,340200,231036
1996,440700,440400,232230
543,340100,341200,238504
694,341100,340300,238666
1908,440300,441500,239570
19,310000,330200,240404
1127,361000,360100,240556
229,320800,321000,241160
431,330600,330700,243306
2099,441500,440300,244076
883,350600,350500,245654
255,321000,320800,245704
257,321000,321100,245878
445,330700,330600,252380
340,330200,310000,252490
556,340200,340100,253595
948,360100,361000,255313
1828,440100,440200,256408
1233,420100,429004,257142
862,350500,350600,257938
1909,440300,441600,258806
60,320100,320500,260552
1462,429004,420100,263997
270,321100,321000,267627
2113,441600,440300,267664
1775,431300,430100,268086
602,340500,340200,272167
558,340200,340500,275352
1940,440400,820000,275709
143,320500,320100,276131
1561,430100,431300,283760
1147,361100,360100,284726
1870,440200,440100,284851
2061,441200,445300,284916
1459,422800,433100,285125
1604,430400,430100,285939
1622,430500,430100,286194
500,331000,330200,286604
1552,430100,430400,287356
350,330200,331000,287726
1913,440300,442000,288895
860,350500,350300,289252
1789,433100,422800,289704
2077,441300,441600,291123
212,320700,320900,294750
2396,820000,440400,296874
2219,442000,441900,297498
241,320900,320700,297625
501,331000,330300,298786
835,350300,350500,299129
63,320100,320800,299974
2186,441900,442000,300294
537,340100,340500,300764
542,340100,341100,304138
239,320900,320500,304682
692,341100,340100,304724
59,320100,320400,305336
2208,442000,440300,307080
366,330300,331000,308052
125,320400,320100,308888
949,360100,361100,310416
2257,445300,441200,311986
1830,440100,440400,312198
2116,441600,441300,312872
150,320500,320900,313014
942,360100,360400,319340
601,340500,340100,321080
998,360400,360100,324610
808,350100,350500,324985
858,350500,350100,327098
1316,420700,420200,328086
221,320800,320100,330408
411,330500,330400,334892
1674,430700,430100,340660
1365,421000,420100,340894
1250,420200,420700,344356
1928,440400,440100,346478
65,320100,321000,350202
392,330400,330500,354760
1228,420100,421000,356142
806,350100,350300,356838
153,320500,321200,356918
832,350300,350100,365036
197,320600,320900,367404
249,321000,320100,370133
1553,430100,430500,371854
1230,420100,421200,371970
1963,440600,440300,374230
279,321200,320500,377634
280,321200,320600,380784
715,341200,341600,381270
1225,420100,420700,383834
309,330100,330200,385754
1901,440300,440600,386146
240,320900,320600,386156
764,341600,341200,387810
200,320600,321200,388262
1974,440600,441800,388510
1413,421200,420100,389910
731,341300,340600,391097
128,320400,320500,393939
96,320200,321200,395900
647,340800,340100,397508
146,320500,320400,397622
1555,430100,430700,398206
620,340600,341300,403664
540,340100,340800,403917
342,330200,330100,405398
427,330600,330200,405464
346,330200,330600,406384
1315,420700,420100,407552
2147,441800,440600,411623
408,330500,320500,415230
79,320100,341100,416492
8,310000,320200,425716
18,310000,330100,426526
294,321300,320800,429184
684,341100,320100,431414
812,350100,350900,431828
245,320900,321200,432138
303,330100,310000,433740
277,321200,320200,436394
232,320800,321300,438780
282,321200,320900,442404
86,320200,310000,442739
931,350900,350100,444528
724,341300,320300,452478
1836,440100,441200,453490
159,320500,330500,458764
2053,441200,440100,458924
74,320100,340500,462324
596,340500,320100,462830
1975,440600,441900,466812
2015,440800,440900,467128
314,330100,330700,468436
117,320300,341300,484846
2043,440900,440800,490517
2175,441900,440600,504042
440,330700,330100,515916
290,321300,320300,520860
1103,360900,360100,523168
1994,440700,440100,528936
947,360100,360900,533974
1570,430200,430100,535030
1550,430100,430200,535106
113,320300,321300,541241
1833,440100,440700,542807
258,321000,321200,660942
2004,440700,442000,673552
283,321200,321000,674294
2211,442000,440700,675645
264,321100,320400,677810
312,330100,330500,691568
134,320400,321100,693397
11,310000,320600,697543
158,320500,330400,697573
66,320100,321100,700612
387,330400,320500,705386
262,321100,320100,706134
2234,445100,440500,709992
147,320500,320600,713998
1954,440500,445100,722070
1966,440600,440700,735306
194,320600,320500,742498
409,330500,330100,744465
1844,440100,442000,746059
21,310000,330400,746825
1554,430100,430600,763017
385,330400,310000,767148
1997,440700,440600,772454
2206,442000,440100,775332
1708,430900,430100,788158
1655,430600,430100,790900
190,320600,310000,793475
1969,440600,441200,799102
1551,430100,430300,805000
1557,430100,430900,806262
2056,441200,440600,825055
1837,440100,441300,849820
2069,441300,440100,856544
1586,430300,430100,874970
1229,420100,421100,893272
1394,421100,420100,936582
821,350200,350600,954842
545,340100,341500,960552
820,350200,350500,994776
741,341500,340100,999159
880,350600,350200,1029988
1955,440500,445200,1053178
2244,445200,440500,1069953
1227,420100,420900,1072375
859,350500,350200,1093843
1842,440100,441800,1109902
1349,420900,420100,1114590
313,330100,330600,1129428
2143,441800,440100,1139606
426,330600,330100,1199536
1897,440300,440100,1409198
88,320200,320400,1453861
311,330100,330400,1464620
1976,440600,442000,1467152
126,320400,320200,1486227
389,330400,330100,1487900
1829,440100,440300,1505186
2210,442000,440600,1579972
2209,442000,440400,1640680
1938,440400,442000,1844879
2180,441900,441300,1899694
2079,441300,441900,1933330
