FID,OID,DID,VAL
1775,440600,440200,34777
1013,360900,361000,34802
1136,420200,360400,34908
1395,429021,420500,35026
852,350900,350500,35245
487,340200,310000,35432
1077,411300,420300,35432
1795,440600,450900,35459
151,320500,330600,35544
1725,440300,440800,35573
1536,430700,430600,35742
649,341300,320500,35808
1697,440200,440600,35853
883,360200,360400,35996
1517,430600,430700,36164
379,330600,320500,36293
1107,420100,411500,36625
1654,440100,430400,36627
1151,420300,411300,36990
1091,411500,420100,37098
787,350500,350900,37108
1779,440600,440800,37310
1178,420500,429021,37336
1727,440300,441200,37366
920,360400,420200,37528
1499,430500,441900,37623
1933,441700,441900,37686
1974,441900,441700,37789
1860,441200,440300,37830
1797,440600,451100,38007
163,320500,341100,38105
89,320200,321300,38150
910,360400,360200,38176
39,310000,341800,38257
1971,441900,441400,38437
1961,441900,440200,38619
987,360800,360300,38971
1682,440100,450400,38985
1765,440500,441300,39025
201,320800,310000,39119
25,310000,331000,39190
1657,440100,431000,39322
267,321300,310000,39413
1870,441200,451100,39425
1958,441900,431000,39504
1373,429005,429006,39596
1816,440800,440300,39702
2117,460100,440800,40217
2101,451100,441200,40251
1386,429006,429005,40264
2070,450400,445300,40436
1979,441900,445300,40656
1710,440300,360700,40713
1818,440800,440600,40808
1780,440600,440900,41088
2068,450400,441900,41176
610,341100,320500,41270
655,341300,341100,41355
13,310000,321100,41364
484,340100,341800,41911
349,330400,320200,41967
477,340100,341000,42224
894,360300,360800,42234
1122,420100,429005,42329
622,341100,341300,42330
1978,441900,445200,42332
1363,429005,420100,42364
1259,421000,421200,42392
664,341500,320500,42669
1456,430300,430500,42830
1701,440200,441900,42835
719,341800,340100,42959
1897,441400,441900,42972
269,321300,320200,42997
439,331000,310000,43089
243,321100,310000,43156
702,341700,340700,43204
1034,361000,360800,43240
136,320500,320300,43453
1498,430500,441800,43672
2048,445300,450400,43738
1829,440800,460100,43751
2063,450400,440100,43773
2100,451100,440600,43782
993,360800,361000,43836
602,341000,341700,43860
1597,431100,440100,43993
2046,445300,441900,44200
309,330100,361100,44249
712,341800,310000,44318
197,320700,370200,44362
1032,361000,360600,44436
961,360700,350500,44528
1794,440600,450800,44589
22,310000,330700,44604
1075,371700,320300,44606
1953,441900,360700,44651
955,360600,361000,44860
1304,421200,421000,45358
2037,445200,441900,45404
1985,441900,450900,45618
2014,442000,820000,45750
570,340700,341700,45814
112,320300,371700,45887
91,320200,330400,46065
558,340600,411400,46232
2201,820000,442000,46245
1083,411400,340600,46410
1061,370200,320700,46498
1479,430400,440100,46564
989,360800,360500,46594
975,360700,440300,46595
304,330100,341800,46780
717,341800,330100,47094
934,360500,360800,47154
1616,431200,520600,47358
391,330700,310000,47636
1972,441900,441500,47663
2091,450900,440600,47764
1058,361100,361000,47902
660,341500,310000,48352
2153,520600,431200,48645
578,340800,340200,49114
1848,440900,440600,49167
1036,361000,361100,49244
1548,430800,430100,49273
686,341600,341100,49366
1581,431000,440100,49416
1877,441300,440500,49691
212,320800,321200,49698
772,350400,350700,49822
1227,420800,429005,49962
61,320100,340100,49975
1016,360900,430100,50016
1752,440400,441700,50115
1413,430100,360900,50521
1908,441500,441900,50612
819,350700,350400,50674
277,321300,321000,51133
501,340200,341700,51198
178,320600,320700,51224
1221,420800,420900,51446
1824,440800,450500,51499
2057,450300,431100,51596
1699,440200,441600,51608
699,341700,340200,51748
1603,431100,451100,51840
1377,429006,420100,51985
688,341600,341300,52165
596,341000,340100,52336
1915,441600,440200,52410
1042,361100,330300,52411
2072,450500,440800,52427
1959,441900,431100,52507
1366,429005,420800,52680
1123,420100,429006,52880
974,360700,440200,53048
1869,441200,450400,53134
704,341700,341000,53180
1767,440500,441500,53212
240,321000,321300,53283
49,320100,320300,53566
619,341100,340500,53628
497,340200,340800,53636
2067,450400,441200,53689
360,330400,331000,53984
1602,431100,450300,54031
1239,420900,420800,54150
1089,411500,341200,54196
2097,451100,431100,54261
101,320300,320500,54393
444,331000,330400,54415
457,331100,330100,54495
1898,441400,445100,54792
1927,441700,440400,54794
2157,522600,431200,55070
642,341200,411500,55202
854,350900,350700,55296
2023,445100,441400,55408
298,330100,331100,55431
1617,431200,522600,55843
483,340100,341700,55866
2085,450800,440600,56243
187,320700,320100,56313
53,320100,320700,56414
1903,441500,440500,56496
100,320300,320100,56539
822,350700,350900,56596
859,360100,360200,56716
907,360400,340800,56778
370,330500,330600,57092
302,330100,341000,57309
1145,420200,421200,57332
916,360400,360900,57404
332,330300,330600,57452
786,350500,350800,57554
1008,360900,360400,57600
1722,440300,440500,57624
62,320100,340200,57856
1969,441900,441200,57899
1882,441300,441800,58009
1300,421200,420200,58016
191,320700,320600,58076
1766,440500,441400,58086
580,340800,340700,58112
541,340500,341100,58132
1726,440300,440900,58176
1433,430100,433100,58278
139,320500,320700,58296
698,341700,340100,58339
1865,441200,441900,58385
1625,431300,430900,58480
657,341300,341600,58482
1431,430100,431200,58571
584,340800,360400,58718
1621,431300,430400,58808
384,330600,330500,58858
488,340200,320100,59169
1040,361100,330100,59387
1429,430100,431000,59417
1764,440500,440300,59579
1541,430700,433100,59754
1763,440500,440100,59885
1570,430900,431300,60176
1792,440600,450400,60194
84,320200,320800,60404
882,360200,360100,60740
603,341000,341800,61244
480,340100,341300,61441
1577,431000,430200,62038
382,330600,330300,62048
1884,441300,442000,62289
1637,433100,430700,62304
1576,431000,430100,62746
1935,441700,445300,63092
1245,420900,429004,63136
92,320200,330500,63320
1691,440200,360700,63382
1608,431200,430700,63948
1509,430600,421200,63958
832,350800,350500,64054
12,310000,321000,64219
840,350800,441400,64314
296,330100,330900,64370
1218,420800,420500,64526
1447,430200,431000,64600
677,341500,411500,64728
1349,429004,420900,64764
1901,441500,440100,64957
567,340700,340800,64990
1663,440100,440500,65044
21,310000,330600,65090
592,341000,330100,65095
1090,411500,341500,65146
469,340100,320100,65248
1184,420600,420500,66042
1308,421200,430600,66186
1893,441400,440500,66250
565,340700,340200,66342
190,320700,320500,66388
724,341800,341000,66494
262,321200,320800,66617
2045,445300,441700,66625
430,330900,330100,66814
1671,440100,441500,66849
2002,442000,441300,66854
1889,441400,350800,67186
1539,430700,431200,67422
1163,420500,420100,67494
1846,440900,440300,67938
651,341300,340100,68179
582,340800,341500,68474
1587,431000,441900,68500
1649,440100,360700,68532
1166,420500,420600,68558
1940,441800,431000,68704
1168,420500,420800,68838
496,340200,340700,68912
368,330500,330200,69022
2065,450400,440600,69355
1748,440400,440600,69433
317,330200,330500,69864
1478,430400,431300,70224
1287,421100,420900,70258
220,320900,320400,70327
229,321000,310000,70482
357,330400,330700,70696
980,360700,441900,70725
364,330500,320200,70734
971,360700,361000,70872
2092,450900,440800,71315
1947,441800,441300,71550
377,330600,310000,71676
2094,450900,441900,71683
1827,440800,450900,72257
672,341500,340800,72270
1241,420900,421100,72542
181,320600,321000,72573
1777,440600,440400,73053
796,350600,350100,73076
145,320500,321300,73205
1604,431200,430100,73324
1586,431000,441800,73326
1381,429006,420900,73476
313,330200,320500,73840
741,350200,350400,73930
1111,420100,420500,74006
218,320900,320100,74179
55,320100,320900,74224
174,320600,320100,74274
831,350800,350400,74288
1247,420900,429006,74368
1054,361100,360400,74846
147,320500,330200,75176
773,350400,350800,75402
234,321000,320600,75693
835,350800,360700,75942
963,360700,350800,76133
768,350400,350200,76234
1186,420600,420800,76652
395,330700,330400,77072
143,320500,321100,77372
2001,442000,441200,78042
121,320400,320900,78143
588,340800,421100,78276
732,350100,350600,78314
247,321100,320500,79351
964,360700,360100,79886
1219,420800,420600,79948
2029,445200,440100,80135
272,321300,320500,80505
1275,421100,340800,80968
52,320100,320600,81398
1071,371100,320700,81727
203,320800,320200,81754
1724,440300,440700,82023
1679,440100,445300,82081
1590,431100,430100,82261
1802,440700,440300,82381
509,340300,340400,82396
864,360100,360700,82547
978,360700,441400,82678
1866,441200,442000,83628
1007,360900,360300,83814
1033,361000,360700,83966
522,340400,340300,84124
1854,440900,445300,84434
1056,361100,360600,84480
1317,421300,420600,84624
1190,420600,421300,84874
895,360300,360900,84918
918,360400,361100,85024
1890,441400,360700,85642
979,360700,441600,85970
1678,440100,445200,86067
2039,445300,440100,86078
956,360600,361100,86174
644,341200,411700,86719
1098,411700,341200,86904
1222,420800,421000,87676
2043,445300,440900,87872
1372,429005,429004,88582
330,330300,330200,88747
204,320800,320300,88899
1912,441600,360700,89008
199,320700,371100,89049
1891,441400,440100,89098
1670,440100,441400,89342
1437,430200,360300,89356
1469,430400,430300,89890
1355,429004,429005,89946
1753,440400,441900,89983
898,360300,430200,90040
140,320500,320800,90560
1455,430300,430400,90796
315,330200,330300,90886
935,360500,360900,90890
2005,442000,441700,90974
103,320300,320800,91091
684,341600,340400,91182
1666,440100,440800,91895
740,350200,350300,92022
1442,430200,430400,92124
1009,360900,360500,92176
529,340400,341600,92260
992,360800,360900,92378
1694,440200,431000,92544
1914,441600,440100,92624
1934,441700,442000,92693
1643,433100,520600,92814
1084,411400,341300,93042
659,341300,411400,93385
1672,440100,441600,93391
2154,520600,433100,93674
1582,431000,440200,93688
1601,431100,441900,93817
1468,430400,430200,94274
1815,440800,440100,95223
1256,421000,420800,95670
329,330300,330100,96496
471,340100,340300,96501
1097,411600,341600,96588
1941,441800,431100,96744
1012,360900,360800,96964
337,330300,331100,97074
755,350300,350200,97396
1667,440100,440900,98675
897,360300,430100,99028
973,360700,440100,99970
462,331100,330700,100360
713,341800,320100,100385
225,320900,321000,100395
176,320600,320400,100931
692,341600,411600,101445
459,331100,330300,101731
142,320500,321000,102740
1806,440700,440900,102828
1821,440800,441700,102848
1886,441300,445200,103020
1430,430100,431100,103475
1078,411300,420600,103725
1600,431100,441800,104078
206,320800,320500,104610
401,330700,331100,104702
2093,450900,440900,105069
233,321000,320500,105852
1085,411400,341600,105884
1811,440700,445300,105976
1320,421300,420900,106200
1409,430100,360300,106225
809,350600,445100,106450
1879,441300,441400,106798
1805,440700,440800,106912
76,320100,341800,106965
1183,420600,420300,107328
119,320400,320600,107450
1594,431100,430500,107456
1857,440900,450900,107637
2034,445200,441400,107900
2042,445300,440700,107938
2033,445200,441300,108036
1180,420600,411300,108511
691,341600,411400,108686
237,321000,320900,108754
232,321000,320400,108803
1930,441700,440800,109210
1154,420300,420600,109358
715,341800,320400,109438
131,320400,341800,110756
1492,430500,431100,111210
1819,440800,440700,111434
1243,420900,421300,111990
683,341600,340300,112380
1894,441400,441300,113674
1729,440300,441400,113955
290,330100,330300,114199
515,340300,341600,114624
58,320100,321200,115418
1062,370400,320300,115832
1946,441800,441200,115906
1896,441400,441600,115928
411,330700,361100,116502
806,350600,440500,116710
122,320400,321000,116848
1385,429006,429004,116990
1892,441400,440300,117301
508,340300,340100,117372
650,341300,321300,117738
2017,445100,350600,117900
1899,441400,445200,118090
1864,441200,441800,118468
801,350600,350800,118970
281,321300,341300,119194
1760,440500,350600,119470
1488,430500,430400,119552
1356,429004,429006,119870
252,321100,321200,120402
1620,431300,430300,120586
1553,430800,430700,121066
1845,440900,440100,121879
833,350800,350600,122106
1470,430400,430500,122238
1464,430300,431300,122392
1920,441600,441400,122504
14,310000,321200,122740
214,320800,341100,123284
426,330800,361100,123314
108,320300,370400,123554
1112,420100,420600,123956
1044,361100,330800,124420
1849,440900,440700,124552
265,321200,321100,125590
257,321200,320100,125824
1181,420600,420100,125863
1968,441900,440900,126033
611,341100,320800,126454
1737,440300,445200,126976
1262,421000,429004,127532
446,331000,330600,128110
356,330400,330600,129260
24,310000,330900,129341
1350,429004,421000,130924
2030,445200,440300,131104
1068,370800,320300,131504
1963,441900,440400,131598
383,330600,330400,132234
427,330900,310000,132726
767,350400,350100,133246
986,360800,360100,133528
1228,420800,429006,133880
1607,431200,430500,133924
1973,441900,441600,134280
1268,421000,430700,134596
109,320300,370800,134738
1537,430700,430800,135254
1073,371300,320300,135471
1380,429006,420800,135686
1493,430500,431200,136074
865,360100,360800,136586
87,320200,321100,136834
730,350100,350400,137210
388,330600,331000,138258
102,320300,320700,138434
189,320700,320300,138620
1526,430700,421000,138640
1279,421100,360400,138970
86,320200,321000,139078
1043,361100,330700,139672
245,321100,320200,141364
783,350500,350400,141648
739,350200,350100,141864
111,320300,371300,141896
1217,420800,420100,142556
1114,420100,420800,143258
1922,441600,441900,143984
557,340600,341600,145312
231,321000,320200,146072
685,341600,340600,146580
1427,430100,430800,147017
922,360400,421100,147080
668,341500,340400,147190
770,350400,350500,147422
47,320100,310000,147650
376,330500,341800,147778
728,350100,350200,148282
1579,431000,430400,150568
5,310000,320100,151153
528,340400,341500,151998
333,330300,330700,152428
1852,440900,441900,153050
612,341100,321000,153140
1267,421000,430600,153822
1612,431200,433100,154266
745,350200,350800,154646
1475,430400,431000,155846
1733,440300,441800,155861
1508,430600,421000,156210
718,341800,330500,156692
241,321000,341100,158028
394,330700,330300,159702
1314,421300,420100,159810
341,330300,350900,160190
733,350100,350700,160654
1660,440100,440200,161093
844,350900,330300,162592
1633,433100,430100,163458
682,341600,340100,163626
482,340100,341600,164140
674,341500,341200,164324
1944,441800,440300,164491
639,341200,341500,164880
1641,433100,431200,165158
1119,420100,421300,166750
1210,420700,421100,167098
1595,431100,431000,167346
829,350800,350200,169228
1593,431100,430400,169952
1809,440700,441900,170621
1494,430500,431300,171034
1476,430400,431100,171492
256,321200,310000,171544
816,350700,350100,171620
1285,421100,420700,172018
1695,440200,440100,174147
1074,371300,320700,174229
1096,411600,341200,174665
634,341200,340400,174876
85,320200,320900,175062
652,341300,340300,175370
1622,431300,430500,175596
526,340400,341200,176226
1580,431000,431100,176672
2035,445200,441500,177788
200,320700,371300,177800
643,341200,411600,177821
59,320100,321300,180516
1329,422800,420500,180822
1282,421100,420200,181134
1174,420500,422800,182016
7,310000,320400,182704
1700,440200,441800,182866
1943,441800,440200,182934
1721,440300,440400,183463
513,340300,341300,184166
1911,441500,445200,184306
219,320900,320200,185728
1263,421000,429005,187068
1144,420200,421100,187140
1966,441900,440700,188564
1368,429005,421000,188968
321,330200,330900,191551
1519,430600,430900,191918
1747,440400,440300,192423
1566,430900,430600,193536
1790,440600,445300,194152
268,321300,320100,195044
1053,361100,360200,195216
1878,441300,440600,195239
398,330700,330800,195588
124,320400,321200,195608
224,320900,320800,196536
1782,440600,441300,196766
419,330800,330700,197386
1454,430300,430200,197398
2038,445200,445100,197646
11,310000,320900,197666
209,320800,320900,197690
1441,430200,430300,198800
1567,430900,430700,199182
1538,430700,430900,199342
316,330200,330400,200456
447,331000,330700,200814
259,321200,320400,201488
431,330900,330200,201911
115,320400,310000,202284
703,341700,340800,203044
1931,441700,440900,203068
1851,440900,441700,203544
1109,420100,420200,203760
319,330200,330700,204868
887,360200,361100,204980
353,330400,330200,205986
2041,445300,440600,206088
1928,441700,440600,206278
583,340800,341700,206976
1785,440600,441700,208300
82,320200,320600,208658
1138,420200,420100,208862
400,330700,331000,208958
393,330700,330200,211570
720,341800,340200,212230
1756,440400,820000,212873
2026,445100,445200,213592
1902,441500,440300,214652
502,340200,341800,216122
175,320600,320200,216582
1638,433100,430800,218134
991,360800,360700,218652
295,330100,330800,219202
1170,420500,421000,219468
441,331000,330100,219658
1730,440300,441500,222142
414,330800,330100,224072
192,320700,320800,225160
2194,820000,440400,225520
297,330100,331000,226582
969,360700,360800,227398
472,340100,340400,228148
195,320700,321300,228292
1925,441700,440100,229672
208,320800,320700,230354
1253,421000,420500,230700
520,340400,340100,231030
1880,441300,441500,234010
274,321300,320700,236670
1905,441500,441300,239088
20,310000,330500,239200
1027,361000,360100,240958
1673,440100,441700,241762
217,320900,310000,242076
362,330500,310000,242686
1731,440300,441600,245126
79,320200,320100,245518
1867,441200,445300,247912
1749,440400,440700,248232
867,360100,361000,248568
2044,445300,441200,250510
1803,440700,440400,253572
1916,441600,440300,257928
1344,429004,420100,258566
238,321000,321100,259464
470,340100,340200,260248
1975,441900,441800,260394
1121,420100,429004,262304
48,320100,320200,263546
493,340200,340100,263634
800,350600,350500,265112
617,341100,340300,268434
784,350500,350600,269606
1632,433100,422800,274976
479,340100,341200,275384
511,340300,341100,276328
1052,361100,360100,278402
251,321100,321000,278844
1948,441800,441900,279626
134,320500,320100,279838
632,341200,340100,280672
780,350500,350100,281210
210,320800,321000,283326
1808,440700,441700,283984
17,310000,330200,285948
1341,422800,433100,287766
1929,441700,440700,288302
1618,431300,430100,288442
311,330200,310000,291070
868,360100,361100,291786
236,321000,320800,292004
782,350500,350300,295996
1423,430100,430400,296366
397,330700,330600,297362
385,330600,330700,297378
1467,430400,430100,299332
473,340100,340500,299514
537,340500,340100,301288
287,330100,320500,301922
51,320100,320500,304292
1432,430100,431300,305864
1342,422800,500000,310517
731,350100,350500,310960
538,340500,340200,312324
1735,440300,442000,313218
1995,442000,440300,313494
495,340200,340500,313646
2141,500000,422800,314566
757,350300,350500,314688
322,330200,331000,320480
615,341100,340100,322584
1485,430500,430100,324082
193,320700,320900,327918
442,331000,330200,333072
1881,441300,441600,335044
223,320900,320700,336168
1299,421200,420100,336248
1662,440100,440400,337802
754,350300,350100,337840
116,320400,320100,339718
1919,441600,441300,339804
2007,442000,441900,341558
1746,440400,440100,342621
909,360400,360100,342938
54,320100,320800,343208
146,320500,330100,344838
861,360100,360400,346656
1556,430800,433100,347020
478,340100,341100,347662
729,350100,350300,348076
336,330300,331000,349008
50,320100,320400,349134
1250,421000,420100,349940
1118,420100,421200,350038
141,320500,320900,352482
202,320800,320100,356092
1116,420100,421000,356522
1424,430100,430500,358920
1205,420700,420200,360792
221,320900,320500,361360
1976,441900,442000,364344
443,331000,330300,364448
1140,420200,420700,382768
144,320500,321200,383414
230,321000,320100,383660
56,320100,321000,385150
1531,430700,430100,386106
260,321200,320500,393126
261,321200,320600,396610
1723,440300,440600,396620
183,320600,321200,396624
180,320600,320900,399684
1776,440600,440300,400750
1426,430100,430700,402834
222,320900,320600,403932
1204,420700,420100,410226
577,340800,340100,418530
369,330500,330400,421880
687,341600,341200,423918
1668,440100,441200,424056
1113,420100,420700,425936
355,330400,330500,428134
88,320200,321200,428218
137,320500,320400,431030
118,320400,320500,435898
640,341200,341600,436322
1786,440600,441800,438492
1859,441200,440100,439436
314,330200,330100,442836
1945,441800,440600,445096
476,340100,340800,447088
735,350100,350900,449566
848,350900,350100,451290
289,330100,330200,453008
318,330200,330600,454460
258,321200,320200,458836
227,320900,321200,463314
381,330600,330200,473406
1820,440800,440900,476798
1850,440900,440800,485958
275,321300,320800,486596
263,321200,320900,492240
6,310000,320200,495080
654,341300,340600,498388
608,341100,320100,500796
213,320800,321300,502024
70,320100,341100,507646
78,320200,310000,510680
531,340500,320100,511410
555,340600,341300,512658
1005,360900,360100,519670
65,320100,340500,531520
1787,440600,441900,533384
1965,441900,440600,541898
866,360100,360900,547460
366,330500,320500,549348
1665,440100,440700,550002
1801,440700,440100,553958
1440,430200,430100,560752
1421,430100,430200,562440
294,330100,330700,564230
392,330700,330100,579102
648,341300,320300,582718
16,310000,330100,594872
150,320500,330500,596644
104,320300,321300,602738
283,330100,310000,620788
107,320300,341300,623078
270,321300,320300,626370
