FID,OID,DID,VAL
214,320500,341500,14592
1977,440500,441900,14611
584,340300,321300,14629
1472,421200,360400,14648
1262,411700,420100,14675
1330,420300,610900,14690
456,330600,330900,14707
1770,430900,430400,14721
1099,360700,350400,14734
2146,441600,445200,14802
2327,451100,441900,14891
630,340600,320300,14952
885,350400,360700,14996
2396,610900,420300,15057
1648,430300,430700,15059
530,331100,330200,15076
768,341500,320100,15128
158,320300,340600,15142
1847,433100,430900,15175
510,330900,330600,15190
869,350300,350900,15202
1100,360700,350500,15203
2137,441600,440600,15240
1804,431100,440300,15291
1049,360400,420100,15296
256,320800,320600,15347
2184,441900,431000,15374
1883,440100,445100,15478
1595,430100,421000,15486
1053,360400,421200,15509
1844,433100,430500,15568
1457,421100,411500,15585
204,320500,331000,15637
514,331000,320500,15643
1284,420100,422800,15675
137,320200,330100,15699
967,350900,350300,15722
1173,361000,350400,15749
1274,420100,420300,15752
112,320100,340300,15869
926,350700,331100,15878
540,340100,310000,15897
1768,430900,430200,15919
1479,421200,421100,16203
1734,430700,430300,16237
2051,440900,440400,16282
2162,441800,430400,16316
2028,440800,441900,16357
216,320500,341800,16403
49,310000,340200,16458
910,350600,350400,16492
147,320200,341800,16518
695,341000,340800,16580
2163,441800,430500,16603
864,350300,350400,16608
2281,450300,440600,16691
714,341100,321300,16699
877,350400,350300,16722
537,331100,350700,16771
1776,430900,431200,16955
548,340100,340700,16986
397,330300,310000,16993
632,340600,340100,17013
1948,440300,820000,17016
1199,361100,350700,17100
852,350200,350900,17213
1865,440100,431100,17335
737,341200,341100,17556
649,340700,340100,17619
887,350400,361000,17690
1862,440100,430400,17786
121,320100,341300,17838
591,340300,341200,17851
1055,360400,430600,17873
580,340300,320100,17897
2179,441900,360700,17939
486,330800,330300,18027
879,350400,350600,18081
1321,420300,420100,18120
524,331000,331100,18239
1439,421000,430100,18312
1892,440100,451100,18384
203,320500,330900,18489
1943,440300,445300,18525
2210,441900,450900,18527
2228,442000,441800,18592
1930,440300,440800,18602
1886,440100,450300,18646
2417,820000,440300,18683
1427,421000,420600,18795
1675,430400,441800,18796
850,350200,350700,18852
330,321300,320400,18921
1502,422800,420100,18922
606,340400,341100,18945
1415,420900,421000,19008
574,340200,341000,19018
536,331100,331000,19088
503,330900,320500,19096
290,321000,320700,19123
2185,441900,431100,19217
1792,431000,440300,19228
1817,431200,430900,19394
819,341800,320200,19600
485,330800,330200,19627
1110,360700,360900,19824
671,340800,341000,19874
718,341100,340400,20136
1750,430800,422800,20178
508,330900,330400,20206
821,341800,320500,20206
935,350700,361100,20209
690,341000,340200,20254
1916,440300,360700,20257
425,330400,330900,20280
1514,422800,430800,20292
966,350900,350200,20434
2057,440900,442000,20486
706,341100,310000,20516
2289,450400,441900,20528
834,350100,330300,20543
721,341100,341200,20799
896,350500,350700,20812
921,350600,445200,20854
771,341500,320500,20935
797,341600,341500,20949
2239,445100,440100,21085
535,331100,330800,21161
976,360100,360300,21199
213,320500,341100,21297
166,320300,411400,21311
1493,421300,420800,21524
1347,420500,429021,21590
1937,440300,441700,21632
979,360100,360600,21658
750,341300,320100,21667
178,320400,330500,21691
1932,440300,441200,21724
2004,440600,451100,21860
1571,429021,420500,21992
1632,430200,430600,22208
1698,430500,450300,22211
767,341500,310000,22247
2200,441900,441700,22311
1925,440300,440200,22353
783,341500,341600,22424
408,330300,350100,22488
2279,450300,440100,22502
338,321300,321200,22604
1399,420800,421300,22632
2269,445300,442000,22673
491,330800,331100,22674
909,350600,350300,22752
2176,441800,442000,22834
2262,445300,440300,22866
928,350700,350200,22939
1834,431300,431200,22952
1887,440100,450400,22967
1818,431200,431300,23232
2277,450300,430500,23294
731,341200,340300,23321
2273,445300,450900,23500
2248,445200,350600,23520
1864,440100,431000,23644
866,350300,350600,23807
563,340200,310000,23967
1362,420600,421000,24026
2022,440800,440300,24033
1242,411400,320300,24075
1085,360600,360100,24083
931,350700,350500,24188
2338,460100,440800,24281
2322,451100,440100,24333
1452,421100,341500,24412
787,341500,421100,24442
2002,440600,450800,24478
1154,360900,360700,24504
2148,441700,440300,24550
2174,441800,441300,24775
1982,440600,440200,24814
1549,429005,429006,24970
2003,440600,450900,25006
2205,441900,445300,25014
1647,430300,430600,25028
1430,421000,420900,25110
633,340600,340300,25116
2187,441900,440200,25138
1986,440600,440800,25399
1563,429006,429005,25514
2154,441700,441900,25525
260,320800,321100,25577
1712,430600,430200,25912
1304,420200,360400,26002
1015,360300,360100,26010
898,350500,350900,26104
587,340300,340600,26120
244,320700,370200,26152
1803,431100,440100,26165
46,310000,331000,26390
432,330500,320400,26498
1239,411300,420300,26666
1214,370200,320700,26795
2035,440800,460100,26940
710,341100,320500,27201
1050,360400,420200,27390
1361,420600,420900,27418
1672,430400,440100,27435
59,310000,341800,27453
1713,430600,430300,27498
35,310000,321100,27953
136,320200,321300,28025
448,330600,320500,28192
724,341100,341600,28236
1823,431200,520600,28328
1185,361000,360900,28400
841,350100,350800,28476
201,320500,330600,28579
1412,420900,420600,28592
513,331000,310000,28610
2204,441900,445200,28615
1320,420300,411300,28658
1156,360900,361000,28664
2324,451100,440600,28686
2268,445300,441900,28849
1696,430500,441800,28910
2197,441900,441400,28961
2284,450400,440100,29085
1271,420100,411500,29182
2198,441900,441500,29277
1650,430300,430900,29310
2067,441200,440300,29346
1795,431000,441900,29347
969,350900,350500,29468
43,310000,330700,29939
335,321300,320900,29987
2024,440800,440600,29998
328,321300,320200,30489
1808,431100,441900,30489
1253,411500,420100,30566
2366,520600,431200,30579
1286,420100,429005,30694
1182,361000,360600,30816
2291,450400,445300,31191
151,320300,320500,31330
2308,450800,440600,31342
1902,440200,440600,31485
1901,440200,440300,31580
1092,360600,361000,31960
1234,371700,320300,31997
1769,430900,430300,32372
2315,450900,440600,32469
1196,361100,341000,32512
460,330700,310000,32662
165,320300,371700,32883
300,321100,310000,32911
34,310000,321000,32939
306,321100,320800,32943
1117,360700,440300,32945
2259,445200,441900,33077
557,340100,341800,33434
2233,442000,820000,33437
2318,450900,441900,33547
1931,440300,440900,33592
2069,441200,440700,33980
1737,430700,430600,34274
1715,430600,430700,34286
2126,441500,441900,34440
1040,360400,360200,34478
1004,360200,360400,34608
642,340600,411400,34676
1615,430100,433100,34763
1244,411400,340600,34835
1790,431000,440100,34853
2371,522600,431200,34922
305,321100,320600,35024
2224,442000,441300,35074
2270,445300,450400,35254
1824,431200,522600,35288
1538,429005,420100,35323
2013,440700,441200,35483
2425,820000,442000,35697
1122,360700,441900,35714
808,341700,340700,35976
102,320100,320700,36059
1184,361000,360800,36124
1402,420800,429005,36170
1752,430800,430100,36197
367,330100,341800,36261
656,340700,341700,36336
701,341000,361100,36368
1432,421000,421200,36510
1135,360800,361000,36522
2278,450300,431100,36552
360,330100,331100,36651
1809,431100,450300,36654
2000,440600,450400,36700
937,350800,350100,36868
2079,441200,451100,37050
817,341800,310000,37468
358,330100,330900,37575
254,320800,320400,37596
1541,429005,420800,37602
1613,430100,431200,37999
2325,451100,441200,38234
98,320100,320300,38496
1190,361100,330100,38620
1958,440400,441700,38634
189,320500,320700,38716
824,341800,340100,38731
1906,440200,441900,38964
1478,421200,421000,38980
1186,361000,361100,39030
978,360100,360500,39232
110,320100,340100,39281
1869,440100,440500,39455
415,330400,320200,39481
722,341100,341300,39566
1209,361100,361000,39610
822,341800,330100,39876
1927,440300,440500,39923
138,320200,330400,40160
1810,431100,451100,40178
2097,441300,442000,40317
1129,360800,360300,40344
1251,411500,341200,40408
1987,440600,440900,40458
226,320600,321100,40957
1057,360500,360100,41331
2113,441400,441900,41403
2321,451100,431100,41487
173,320400,320900,41528
794,341600,341100,41600
426,330400,331000,41728
505,330900,330100,41750
1744,430700,433100,41766
577,340200,341700,41800
279,320900,321300,41914
1877,440100,441500,41963
745,341200,411500,42052
1287,420100,429006,42114
880,350400,350700,42132
696,341000,341700,42234
2029,440800,450500,42324
1063,360500,360800,42554
1671,430400,431300,42583
1973,440500,441300,42657
1474,421200,420200,42846
573,340200,340800,42890
1646,430300,430500,42918
930,350700,350400,43156
2293,450500,440800,43444
897,350500,350800,43556
1858,440100,360700,43557
529,331100,330100,43569
1904,440200,441600,43590
376,330100,361100,43615
764,341300,341600,43738
1131,360800,360500,43786
195,320500,321300,43849
1314,420200,421200,43904
2114,441400,445100,44280
665,340800,340200,44607
518,331000,330400,44652
1975,440500,441500,44660
1828,431300,430400,44750
1397,420800,420900,44844
623,340500,341100,44889
2134,441600,440200,45016
2288,450400,441200,45097
1974,440500,441400,45160
1971,440500,440300,45198
1832,431300,430900,45270
2286,450400,440600,45350
2077,441200,450400,45364
1682,430500,430300,45431
971,350900,350700,45500
1777,430900,431300,45542
2149,441700,440400,45816
805,341700,340200,45896
1414,420900,420800,45940
761,341300,341100,46008
1611,430100,431000,46085
233,320700,320100,46095
2090,441300,440500,46140
402,330300,330600,46190
453,330600,330500,46262
933,350700,350900,46294
677,340800,360400,46595
2244,445100,441400,46706
111,320100,340200,46744
1785,431000,430200,46754
1020,360300,360800,46994
796,341600,341300,47116
719,341100,340500,47244
2267,445300,441700,47519
1151,360900,360400,47598
131,320200,320800,47662
437,330500,330600,47700
1036,360400,340800,47938
1046,360400,360900,48014
1845,433100,430700,48052
283,321000,310000,48134
2156,441700,445300,48163
2194,441900,440900,48221
451,330600,330300,48232
1548,429005,429004,48302
1332,420500,420100,48315
2121,441500,440500,49048
2050,440900,440300,49154
237,320700,320500,49318
564,340200,320100,49601
550,340100,341000,49725
149,320300,320100,49735
1635,430200,431000,49740
1532,429004,429005,49762
2227,442000,441700,49815
941,350800,350500,50030
689,341000,340100,50638
810,341700,341000,50704
222,320600,320700,50708
1784,431000,430100,51036
385,330200,330500,51222
2223,442000,441200,51285
2108,441400,440500,51412
1275,420100,420500,52260
1707,430600,421200,52438
1872,440100,440800,52454
2118,441500,440100,52635
697,341000,341800,52948
541,340100,320100,52957
975,360100,360200,52972
271,320900,320400,53067
1554,429006,420100,53116
1970,440500,440100,53265
197,320500,330200,53412
1742,430700,431200,53798
785,341500,411500,53806
1896,440200,360700,54052
1252,411500,341500,54070
435,330500,330200,54289
847,350200,350400,54344
553,340100,341300,54711
556,340100,341700,54743
381,330200,320500,54919
1484,421200,430600,55204
2195,441900,441200,55472
1815,431200,430700,55666
2052,440900,440600,55681
1419,420900,429004,55822
1884,440100,445200,55849
1811,431200,430100,55876
652,340700,340800,55958
1421,420900,429006,56024
670,340800,340700,56038
1116,360700,440200,56186
1609,430100,430800,56234
42,310000,330600,56442
650,340700,340200,56516
2165,441800,431000,56724
951,350800,441400,56734
1394,420800,420500,56892
1591,430100,360900,57302
139,320200,330500,57435
2104,441400,350800,57539
1885,440100,445300,57761
1526,429004,420900,57796
1337,420500,420800,57964
2072,441200,441900,57972
1938,440300,441800,58039
1794,431000,441800,58117
1558,429006,420900,58230
804,341700,340100,58241
446,330600,310000,58264
1416,420900,421100,58284
2032,440800,450900,58310
1358,420600,420500,58344
1993,440600,441700,58387
1230,371100,320700,58608
572,340200,340700,58614
1115,360700,440100,58730
1335,420500,420600,58750
295,321000,321300,58829
423,330400,330700,58924
944,350800,360700,59218
2316,450900,440800,59416
1463,421100,420900,59666
331,321300,320500,59958
1102,360700,350800,59960
940,350800,350400,60640
1360,420600,420800,60912
431,330500,320200,61069
2155,441700,442000,61745
881,350400,350800,61800
1873,440100,440900,61852
829,341800,341000,61856
252,320800,320200,62038
839,350100,350600,62047
465,330700,330400,62142
1853,433100,520600,63084
248,320700,371100,63338
193,320500,321100,63385
2073,441200,442000,63663
480,330700,361100,63780
407,330300,331100,63926
1160,360900,430100,64015
1395,420800,420600,64050
365,330100,341000,64195
1002,360200,360100,64372
1879,440100,441700,64542
1120,360700,441400,64708
304,321100,320500,64712
586,340300,340400,64840
238,320700,320600,64980
2367,520600,433100,65137
681,340800,421100,65356
104,320100,320900,65370
2105,441400,360700,65486
1261,411700,341200,65733
1203,361100,360400,66144
602,340400,340300,66746
1451,421100,340800,66956
980,360100,360700,67158
907,350600,350100,67196
383,330200,330300,67458
1959,440400,441900,67548
747,341200,411700,67606
101,320100,320600,67778
1622,430200,360300,67934
1612,430100,431100,68280
1193,361100,330700,68291
336,321300,321000,68509
1260,411600,341600,68756
321,321200,320800,68778
1205,361100,360600,68998
766,341300,411400,69058
1093,360600,361100,69312
876,350400,350200,69492
1025,360300,430200,69580
1048,360400,361100,69650
673,340800,341500,69756
2261,445300,440100,69821
531,331100,330300,70206
2251,445200,440100,70355
1630,430200,430400,70378
1111,360700,361000,70390
686,341000,330100,70426
400,330300,330200,70568
1533,429004,429006,70646
779,341500,340800,70726
846,350200,350300,70740
818,341800,320100,70858
1121,360700,441600,70862
2021,440800,440100,70933
1364,420600,421300,71030
2131,441600,360700,71290
2166,441800,431100,71412
1246,411400,341300,71673
1878,440100,441600,72073
2011,440700,440800,72314
2012,440700,440900,72503
253,320800,320300,72896
190,320500,320800,72927
1064,360500,360900,73182
1152,360900,360500,73428
799,341600,411600,73503
1150,360900,360300,73908
610,340400,341600,74038
1899,440200,431000,74146
2150,441700,440600,74379
1562,429006,429004,74564
820,341800,320400,74673
1841,433100,430100,75120
1807,431100,441800,75162
1491,421300,420600,75218
1429,421000,420800,75312
2025,440800,440700,75599
791,341600,340400,75882
2008,440700,440300,76507
1021,360300,360900,76756
1134,360800,360900,76778
352,330100,330300,76866
1183,361000,360700,77602
1645,430300,430400,77790
1155,360900,360800,78020
171,320400,320600,78174
1662,430400,430200,78434
1791,431000,440200,78692
1398,420800,421000,79508
268,320900,320100,79554
2147,441700,440100,79667
471,330700,331100,79711
534,331100,330700,79728
1952,440400,440600,79873
1796,431100,430100,80221
1800,431100,430500,80468
2018,440700,445300,80778
1247,411400,341600,81182
261,320800,321200,81327
1103,360700,360100,81464
182,320400,341800,82029
2099,441300,445200,82414
2058,440900,445300,82496
1664,430400,430500,82698
798,341600,411400,82713
2027,440800,441700,82774
755,341300,340100,83000
1934,440300,441400,83215
920,350600,445100,83394
863,350300,350200,83548
154,320300,320800,83689
2265,445300,440900,83738
2264,445300,440700,83740
1240,411300,420600,83799
544,340100,340300,83810
1929,440300,440700,83956
2255,445200,441300,84370
2053,440900,440700,84426
2189,441900,440400,84504
2056,440900,441900,84629
174,320400,321000,85353
1689,430500,431100,85558
1354,420600,411300,85920
2236,445100,350600,85995
917,350600,440500,86176
225,320600,321000,86299
2133,441600,440100,86614
1494,421300,420900,86714
1663,430400,430300,87092
1967,440500,350600,88155
1216,370400,320300,88205
220,320600,320400,88309
2152,441700,440800,89526
2199,441900,441600,90028
192,320500,321000,90240
1683,430500,430400,91464
292,321000,320900,91623
1357,420600,420300,92010
342,321300,341300,92141
399,330300,330100,92333
1418,420900,421300,92428
2049,440900,440100,92827
1654,430300,431300,93036
1435,421000,429004,93104
125,320100,341800,93192
2317,450900,440900,93361
2170,441800,440300,93474
1323,420300,420600,93600
1984,440600,440400,93805
1223,370800,320300,93902
1876,440100,441400,93954
162,320300,370800,94249
594,340300,341600,94738
754,341300,321300,94954
1758,430800,430700,95274
2256,445200,441400,95300
1827,431300,430300,95420
45,310000,330900,95628
1232,371300,320300,95662
2062,440900,450900,95744
1024,360300,430100,96451
161,320300,370400,96568
2173,441800,441200,96654
1527,429004,421000,96818
289,321000,320600,97401
790,341600,340300,97690
2071,441200,441800,98262
1738,430700,430800,99006
2092,441300,441400,99268
108,320100,321300,99378
1814,431200,430500,99852
276,320900,321000,100625
1557,429006,420800,101024
912,350600,350800,101246
942,350800,350600,101526
164,320300,371300,101699
218,320600,320100,102014
1403,420800,429006,102076
255,320800,320500,102818
2115,441400,445200,102820
1690,430500,431200,102860
2091,441300,440600,102876
501,330900,310000,102912
585,340300,340100,103667
2110,441400,441300,103970
1942,440300,445200,104373
287,321000,320400,104504
1587,430100,360300,104619
1194,361100,330800,105154
265,320800,341100,105184
96,320100,310000,105235
235,320700,320300,105284
1454,421100,360400,106036
153,320300,320700,106286
845,350200,350100,106514
1989,440600,441300,106820
36,310000,321200,106855
1728,430700,421000,108124
1442,421000,430700,109082
499,330800,361100,109244
28,310000,320100,111051
981,360100,360800,111416
1849,433100,431200,111416
2112,441400,441600,111546
1819,431200,433100,111804
835,350100,350200,112260
851,350200,350800,112888
2143,441600,441900,113636
555,340100,341600,113775
1276,420100,420600,113846
823,341800,330500,114256
1052,360400,421100,114810
894,350500,350400,115640
711,341100,320800,116325
2107,441400,440300,116759
520,331000,330600,118138
641,340600,341600,118600
2140,441600,441400,118696
1787,431000,430400,118760
2016,440700,441900,119084
288,321000,320500,119235
445,330500,341800,119408
1441,421000,430600,119794
133,320200,321000,119896
2192,441900,440700,120256
878,350400,350500,120614
422,330400,330600,120810
1278,420100,420800,120980
1706,430600,421000,121284
298,321000,341100,121472
403,330300,330700,122168
837,350100,350400,122410
1436,421000,429005,122882
452,330600,330400,122974
1259,411600,341200,123119
1669,430400,431000,123128
457,330600,331000,123422
464,330700,330300,123660
840,350100,350700,123710
2252,445200,440300,124147
792,341600,340600,124192
33,310000,320900,124276
324,321200,321100,124364
309,321100,321200,124720
1543,429005,421000,124860
712,341100,321000,124992
411,330300,350900,126384
30,310000,320400,126438
134,320200,321100,126536
961,350900,330300,127020
609,340400,341500,127690
285,321000,320200,128281
302,321100,320200,129008
1343,420500,422800,129136
1503,422800,420500,129498
775,341500,340400,130310
1355,420600,420100,131530
1801,431100,431000,131658
1670,430400,431100,131802
132,320200,320900,132428
1799,431100,430400,132822
875,350400,350100,132922
746,341200,411600,133339
1127,360800,360100,133628
107,320100,321200,134834
1829,431300,430500,135026
1789,431000,431100,135408
1691,430500,431300,136006
1233,371300,320700,136407
607,340400,341200,136824
1283,420100,421300,136916
2106,441400,440100,137253
1846,433100,430800,137316
249,320700,371300,137829
1951,440400,440300,139699
732,341200,340400,140682
1392,420800,420100,142240
1387,420700,421100,142974
2169,441800,440200,144010
1926,440300,440400,144878
167,320400,310000,145330
1905,440200,441800,145684
1313,420200,421100,145788
1459,421100,420200,145840
2355,500000,422800,146397
1273,420100,420200,146828
2201,441900,441800,147820
757,341300,340300,148064
468,330700,330800,148396
592,340300,341300,148532
1644,430300,430200,148732
781,341500,341200,149214
269,320900,320200,149986
2257,445200,441500,151574
1462,421100,420700,151770
1629,430200,430300,152050
314,321200,310000,152259
938,350800,350200,152508
327,321300,320100,153475
739,341200,341500,153522
1488,421300,420100,153880
927,350700,350100,154416
489,330800,330700,155860
1516,422800,500000,156768
1962,440400,820000,157661
359,330100,331000,157736
789,341600,340100,159444
41,310000,330500,159603
2129,441500,445200,160094
387,330200,330700,160304
1998,440600,445300,160466
1772,430900,430600,161130
315,321200,320100,162241
1717,430600,430900,163100
2260,445200,445100,163884
389,330200,330900,166554
1935,440300,441500,168416
1201,361100,360200,168554
267,320900,310000,169106
521,331000,330700,169184
506,330900,330200,169588
470,330700,331000,171128
130,320200,320600,171634
2055,440900,441700,171908
176,320400,321200,172012
1307,420200,420100,172204
1011,360200,361100,172422
1773,430900,430700,173032
463,330700,330200,173116
578,340200,341800,173508
1936,440300,441600,173974
1339,420500,421000,175972
275,320900,320800,176484
127,320200,320100,176664
2153,441700,440900,176708
515,331000,330100,176758
1739,430700,430900,176834
545,340100,340400,176876
809,341700,340800,176922
357,330100,330800,176996
825,341800,340200,177474
429,330500,310000,177674
258,320800,320900,178106
2263,445300,440600,178290
674,340800,341700,179612
2175,441800,441900,179754
1109,360700,360800,179924
2247,445100,445200,180148
2093,441300,441500,180966
2418,820000,440400,181590
384,330200,330400,181882
1426,421000,420500,182300
1133,360800,360700,182390
1840,433100,422800,182432
219,320600,320200,182960
2119,441500,440300,183232
243,320700,321300,184568
1515,422800,433100,184818
2014,440700,441700,185930
2151,441700,440700,187182
2123,441500,441300,188314
97,320100,320200,190012
257,320800,320700,191758
333,321300,320700,191840
317,321200,320400,193688
239,320700,320800,194124
1762,430800,433100,195002
600,340400,340100,196186
419,330400,330200,196994
983,360100,361000,197406
1953,440400,440700,198514
100,320100,320500,199123
2074,441200,445300,200666
484,330800,330100,202842
2266,445300,441200,203234
184,320500,320100,204297
2135,441600,440300,204723
1866,440100,440200,207060
552,340100,341200,209304
348,330100,320500,209866
2009,440700,440400,213174
543,340100,340200,214628
1285,420100,429004,215484
1950,440400,440100,217316
1614,430100,431300,217612
1177,361000,360100,218340
2217,442000,440300,219467
1940,440300,442000,222396
590,340300,341100,222662
38,310000,330200,225506
569,340200,340100,226640
895,350500,350600,227357
717,341100,340300,227480
1868,440100,440400,227959
1605,430100,430400,229158
893,350500,350300,229602
2229,442000,441900,230150
911,350600,350500,233254
2202,441900,442000,234698
619,340500,340200,234960
380,330200,310000,236404
196,320500,330100,238133
454,330600,330700,239468
293,321000,321100,240662
984,360100,361100,240774
1520,429004,420100,242544
571,340200,340500,244850
467,330700,330600,245938
1900,440200,440100,248581
1606,430100,430500,249040
1381,420700,420200,253160
730,341200,340100,254542
1825,431300,430100,254668
838,350100,350500,254782
865,350300,350500,256704
259,320800,321000,259070
390,330200,331000,260096
291,321000,320800,262330
1661,430400,430100,263144
103,320100,320800,265540
308,321100,321000,265928
551,340100,341100,269362
191,320500,320900,269626
1282,420100,421200,270182
1928,440300,440600,271032
2094,441300,441600,273496
891,350500,350100,274808
240,320700,320900,275576
836,350100,350300,277628
1200,361100,360100,282554
516,331000,330200,283182
1310,420200,420700,283720
274,320900,320700,285164
99,320100,320400,285538
1280,420100,421000,287690
2139,441600,441300,288272
1983,440600,440300,289102
715,341100,340100,291714
1473,421200,420100,292348
977,360100,360400,293712
272,320900,320500,295730
168,320400,320100,295928
1680,430500,430100,298904
1608,430100,430700,299452
862,350300,350100,303500
1994,440600,441800,310302
618,340500,340100,310654
194,320500,321200,311678
1874,440100,441200,312992
251,320800,320100,315920
105,320100,321000,320592
1039,360400,360100,329358
1277,420100,420700,331480
795,341600,341200,333418
546,340100,340500,333798
2171,441800,440600,333866
1732,430700,430100,336440
1423,421000,420100,336508
740,341200,341600,339966
517,331000,330300,341876
1380,420700,420100,343242
351,330100,330200,343644
406,330300,331000,344126
436,330500,330400,344618
224,320600,320900,344806
382,330200,330100,345014
227,320600,321200,345796
842,350100,350900,346432
421,330400,330500,348670
319,321200,320600,355244
2066,441200,440100,356210
284,321000,320100,357652
187,320500,320400,358624
2191,441900,440600,360160
318,321200,320500,365426
29,310000,320200,365718
1995,440600,441900,367006
170,320400,320500,368178
760,341300,340600,370474
386,330200,330600,371426
273,320900,320600,372862
639,340600,341300,376426
549,340100,340800,376900
965,350900,350100,377380
135,320200,321200,378820
1871,440100,440700,386092
37,310000,330100,390058
450,330600,330200,394590
126,320200,310000,394742
612,340500,320100,396782
2026,440800,440900,397484
2054,440900,440800,399286
119,320100,341100,401222
707,341100,320100,406452
664,340800,340100,406728
344,330100,310000,409486
316,321200,320200,420180
751,341300,320300,421670
982,360100,360900,424320
433,330500,320500,426142
278,320900,321200,427000
356,330100,330700,428088
114,320100,340500,428090
1603,430100,430200,429262
2007,440700,440100,432668
262,320800,321300,435414
334,321300,320800,435894
322,321200,320900,449930
1148,360900,360100,452898
160,320300,341300,455564
1628,430200,430100,457910
200,320500,330500,458052
462,330700,330100,460750
156,320300,321300,485790
329,321300,320300,505948
2220,442000,440700,557370
2017,440700,442000,570448
2215,442000,440100,596210
1882,440100,442000,598758
2241,445100,440500,602168
303,321100,320400,623978
301,321100,320100,627604
32,310000,320600,632242
1978,440500,445100,633672
416,330400,320500,646756
1988,440600,441200,647184
175,320400,321100,648234
40,310000,330400,651128
1607,430100,430600,651348
1610,430100,430900,653546
106,320100,321100,654824
294,321000,321200,665816
199,320500,330400,668338
413,330400,310000,670540
1985,440600,440700,670678
2010,440700,440600,672622
354,330100,330500,673892
1604,430100,430300,688560
2068,441200,440600,689086
188,320500,320600,690028
217,320600,310000,696388
323,321200,321000,697080
1767,430900,430100,699376
1711,430600,430100,701684
221,320600,320500,702656
1281,420100,421100,724300
1875,440100,441300,726566
434,330500,330100,730924
1643,430300,430100,732254
2086,441300,440100,762978
849,350200,350600,777742
848,350200,350500,795736
1458,421100,420100,825484
892,350500,350200,858454
1880,440100,441800,868904
908,350600,350200,888800
2253,445200,440500,889178
1979,440500,445200,894416
1279,420100,420900,895500
554,340100,341500,944998
2168,441800,440100,946536
1408,420900,420100,969870
1924,440300,440100,994576
772,341500,340100,1014006
355,330100,330600,1018582
1867,440100,440300,1060142
449,330600,330100,1066294
1996,440600,442000,1119106
2219,442000,440600,1122722
128,320200,320400,1276604
418,330400,330100,1296566
2218,442000,440400,1315930
169,320400,320200,1317746
353,330100,330400,1387888
1960,440400,442000,1542312
2096,441300,441900,1616124
2196,441900,441300,1631566
129,320200,320500,1885846
185,320500,320200,1896450
2186,441900,440100,1970534
1881,440100,441900,2031830
2088,441300,440300,2200628
1933,440300,441300,2241972
183,320500,310000,3211652
31,310000,320500,3372826
1981,440600,440100,3383836
