FID,OID,DID,VAL
1571,430600,430200,27600
223,320800,321100,27696
2198,460100,440800,27780
1555,430500,441900,27839
637,341100,310000,27848
260,321100,320800,28084
176,320500,341500,28117
548,340400,341100,28218
378,330500,320400,28226
1287,420900,420600,28238
1058,360900,360700,28337
1667,431200,431300,28338
39,310000,341500,28466
1136,411400,320300,28484
534,340300,341200,28628
1239,420600,420900,28768
1801,440300,445300,28832
1714,440100,431100,28854
1572,430600,430300,28962
1498,430200,430600,28991
1681,431300,431200,29204
1783,440300,440200,29320
1950,441300,441800,29920
971,360500,360100,29954
655,341100,341600,30213
507,340200,310000,30319
2179,451100,440100,30329
1025,360700,441300,30342
673,341300,320100,30404
1133,411300,420300,30557
2142,450400,441900,30760
1090,361100,330300,31066
1841,440600,440200,31434
1788,440300,440800,31485
675,341300,320500,31624
2031,441900,431000,31763
238,320900,321300,31799
1758,440200,440300,31840
813,350500,350900,31892
1514,430300,430600,31938
1207,420300,411300,32329
1997,441700,440300,32451
691,341500,320500,32481
995,360600,360100,32615
2019,441800,441300,32628
1554,430500,441800,32643
882,350900,350500,32678
1922,440900,442000,32919
1929,441200,440300,32974
2044,441900,441400,33016
1795,440300,441700,33056
1846,440600,440800,33201
1290,420900,421000,33293
892,360100,360600,33413
1867,440600,451100,33430
1653,431100,440100,33472
1759,440200,440600,33573
1710,440100,430400,33609
574,340600,340300,33659
1900,440800,460100,33859
358,330300,361100,33874
1865,440600,450900,33961
1773,440300,360700,33969
757,350100,350800,34032
891,360100,360500,34117
1790,440300,441200,34122
2003,441700,441900,34433
532,340300,340600,34494
1877,440700,441200,34578
2034,441900,440200,34986
1713,440100,431000,35106
2047,441900,441700,35302
1423,429005,429006,35392
687,341500,310000,35597
2181,451100,440600,35688
1938,441200,451100,35731
2182,451100,441200,35821
173,320500,341100,35862
1931,441200,440700,35924
1888,440800,440300,35980
854,350800,350100,36116
1160,420100,411500,36488
1189,420200,360400,36516
1146,411500,420100,36632
1889,440800,440600,36811
1738,440100,450400,36869
2051,441900,445200,37022
1436,429006,429005,37044
160,320500,330600,37071
1967,441400,441900,37100
1060,360900,361000,37204
2121,445300,441900,37217
97,320200,321300,37275
2144,450400,445300,37362
2137,450400,440100,37411
1535,430400,440100,37472
393,330600,320500,37533
2052,441900,445300,38100
1033,360800,360300,38262
960,360400,420200,38362
1084,361000,360900,38544
1622,430900,430300,38852
950,360400,360200,38946
194,320600,321100,38965
1864,440600,450800,39093
145,320500,320300,39297
1639,431000,440100,39536
27,310000,331000,39546
457,331000,310000,39604
641,341100,320500,39624
1592,430700,430600,39816
2112,445200,441900,39992
1574,430600,430700,39996
41,310000,341800,40076
917,360200,360400,40128
2045,441900,441500,40276
2032,441900,431100,40430
1039,360800,361000,40560
630,341000,341700,40658
259,321100,320600,40916
2123,445300,450400,41055
1847,440600,440900,41131
279,321300,320200,41173
1670,431200,520600,41257
681,341300,341100,41380
1517,430300,430900,41814
2163,450800,440600,41881
2170,450900,440600,42031
2026,441900,360700,42252
2131,450300,431100,42344
99,320200,330400,42443
1763,440200,441900,42710
930,360300,360800,42720
24,310000,330700,42729
1979,441500,441900,42832
2058,441900,450900,42861
496,340100,341000,43154
2230,520600,431200,43162
2086,442000,820000,43407
2275,820000,442000,43436
1001,360600,361000,43460
1023,360700,440300,43488
1081,361000,360600,43494
254,321100,310000,43810
849,350700,350900,43844
884,350900,350700,44024
362,330400,320200,44039
734,341800,310000,44333
1083,361000,360800,44468
123,320300,371700,44490
15,310000,321100,44844
712,341600,341100,44959
405,330700,310000,44977
1645,431000,441900,45038
1657,431100,450300,45286
1127,371700,320300,45339
846,350700,350400,45914
1603,430800,430100,46018
1308,421000,421200,46120
725,341700,340700,46200
581,340600,411400,46572
739,341800,330100,46572
653,341100,341300,46574
314,330100,341800,46609
797,350400,350700,46786
1110,361100,361000,47288
1138,411400,340600,47334
1035,360800,360500,47530
307,330100,331100,47550
1761,440200,441600,47592
1833,440500,441400,47804
503,340100,341800,47866
1353,421200,421000,47876
1986,441600,440200,47920
205,320700,320600,48189
727,341700,341000,48192
624,341000,340100,48199
320,330100,361100,48404
2234,522600,431200,48762
1818,440400,441700,49020
1658,431100,451100,49053
593,340700,341700,49080
1278,420800,429005,49272
2141,450400,441200,49305
975,360500,360800,49466
476,331100,330100,49807
1597,430700,433100,49994
1936,441200,450400,50018
1916,440900,440600,50168
1486,430100,433100,50193
741,341800,340100,50311
1895,440800,450500,50494
2178,451100,431100,50541
2148,450500,440800,50553
111,320300,320500,50635
100,320200,330500,50795
1272,420800,420900,50824
1543,430500,430300,50946
239,321000,310000,51082
1998,441700,440400,51130
1671,431200,522600,51189
1945,441300,440500,51223
1513,430300,430500,51556
1175,420100,429005,51563
1085,361000,361100,51798
1968,441400,445100,51896
1962,441400,440500,52018
1416,429005,420800,52266
449,330900,330100,52365
1675,431300,430400,52606
1832,440500,441300,52687
1692,433100,430700,52726
305,330100,330900,52848
2096,445100,441400,52884
190,320600,320700,53115
69,320100,340100,53132
1289,420900,420800,53146
812,350500,350800,53164
947,360400,340800,53228
1719,440100,440500,53427
14,310000,321000,54092
148,320500,320700,54306
373,330400,331000,54394
462,331000,330400,54434
1218,420500,420100,54512
377,330500,320200,54570
1164,420100,420500,54701
1413,429005,420100,54826
521,340200,341700,55566
1484,430100,431200,55652
1829,440500,440100,55665
1727,440100,441500,55681
1063,360900,430100,55787
723,341700,340200,56046
312,330100,341000,56087
383,330500,330600,56104
601,340800,340200,56336
1534,430400,431300,56450
1830,440500,440300,56620
55,320100,320300,56623
286,321300,321000,56674
1055,360900,360400,56760
619,341000,330100,56773
59,320100,320700,56793
1022,360700,440200,56941
631,341000,341800,56996
1789,440300,440900,57079
610,340800,360400,57128
345,330300,330600,57130
1144,411500,341200,57149
1629,430900,431300,57200
1862,440600,450400,57219
1679,431300,430900,57340
1785,440300,440500,57366
1971,441500,440100,57449
858,350800,350500,57722
1088,361100,330100,57796
1834,440500,441500,57840
669,341200,411500,57858
956,360400,360900,57892
1952,441300,442000,58439
2076,442000,441300,58457
200,320700,320100,58465
2005,441700,445300,58684
1974,441500,440500,58890
867,350800,441400,58998
2139,450400,440600,59237
70,320100,340200,59254
396,330600,330300,59308
1933,441200,441900,59383
204,320700,320500,59522
2173,450900,441900,59638
398,330600,330500,59686
746,341800,341000,59762
517,340200,340800,59992
110,320300,320100,60053
1958,441400,350800,60089
2120,445300,441700,60232
508,340200,320100,60254
230,320900,320400,60449
1426,429006,420100,60841
650,341100,340500,60912
2011,441800,431000,61396
488,340100,320100,61602
683,341300,341600,61992
1236,420600,420500,62048
1200,420200,421200,62264
1220,420500,420600,62328
1566,430600,421200,62388
1270,420800,420500,62510
1350,421200,420200,62532
250,321000,321300,62685
1754,440200,360700,62734
224,320800,321200,63263
565,340500,341100,63280
1644,431000,441800,63428
1635,431000,430200,63714
1464,430100,360900,63937
1176,420100,429006,63998
1634,431000,430100,64237
857,350800,350400,64958
1502,430200,431000,65116
1664,431200,430700,65142
381,330500,330200,65274
1012,360700,350800,65461
704,341500,411500,65521
1222,420500,420800,65720
1703,440100,360700,65802
1359,421200,430600,65874
714,341600,341300,66286
1656,431100,441900,66698
763,350200,350400,66930
328,330200,330500,67289
273,321200,320800,67417
2042,441900,441200,67934
798,350400,350800,67966
1145,411500,341500,68140
861,350800,360700,68156
1595,430700,431200,68766
1482,430100,431000,69065
1123,371100,320700,69073
1028,360700,441900,69374
888,360100,360200,69922
1660,431200,430100,70150
131,320400,320900,70366
154,320500,321300,70468
1021,360700,440100,70790
793,350400,350200,71458
1338,421100,420900,71760
1019,360700,361000,71937
370,330400,330700,72454
23,310000,330600,72662
587,340700,340200,73416
410,330700,330400,73491
391,330600,310000,73598
92,320200,320800,73632
604,340800,340700,73762
502,340100,341700,73895
1734,440100,445200,74878
1291,420900,421100,74922
211,320700,371100,75006
916,360200,360100,75068
324,330200,320500,75205
722,341700,340100,75375
2104,445200,440100,75842
516,340200,340700,75932
2004,441700,442000,76340
2075,442000,441200,76656
1422,429005,429004,76764
499,340100,341300,77080
156,320500,330200,77129
2171,450900,440800,77204
1238,420600,420800,77490
1898,440800,450900,77554
1296,420900,429006,77672
1430,429006,420900,77758
606,340800,341500,77936
614,340800,421100,77940
1722,440100,440800,77955
282,321300,320500,78269
1983,441600,360700,78476
1402,429004,420900,78594
1934,441200,442000,78798
1843,440600,440400,78845
1408,429004,429005,78852
1726,440100,441400,78936
823,350600,350100,79062
2079,442000,441700,79064
1326,421100,340800,79110
2012,441800,431100,79180
1294,420900,429004,79396
1105,361100,360400,79542
1082,361000,360700,79569
1271,420800,420600,80038
699,341500,340800,80234
1027,360700,441600,80271
1655,431100,441800,80376
589,340700,340800,80404
61,320100,320900,80407
1914,440900,440300,80411
1735,440100,445300,80432
1819,440400,441900,81094
1813,440400,440600,81430
1026,360700,441400,81616
1959,441400,360700,81906
2114,445300,440100,83275
755,350100,350600,83318
1887,440800,440100,83345
228,320900,320100,83349
1698,433100,520600,83354
1960,441400,440100,84273
2231,520600,433100,84922
1985,441600,440100,84927
1368,421300,420600,85710
735,341800,320100,86413
215,320800,320200,86439
152,320500,321100,86729
1640,431000,440200,87848
1242,420600,421300,87858
258,321100,320500,87866
350,330300,331100,88172
958,360400,361100,88396
836,350600,445100,88462
1954,441300,445200,89246
1480,430100,430800,89264
1756,440200,431000,89382
149,320500,320800,89414
1054,360900,360300,89424
216,320800,320300,89643
677,341300,340100,90641
931,360300,360900,90742
1923,440900,445300,91120
478,331100,330300,91671
113,320300,320800,92133
1489,430200,360300,92260
1107,361100,360600,92442
1038,360800,360900,92848
1728,440100,441600,92880
1013,360700,360100,93339
1872,440700,440300,93349
2089,445100,350600,93934
1002,360600,361100,94100
686,341300,411400,94229
935,360300,430200,94442
326,330200,330300,94542
1273,420800,421000,94544
84,320100,341800,94735
1496,430200,430400,94832
2118,445300,440900,94874
893,360100,360700,95096
671,341200,411700,95233
531,340300,340400,95906
1947,441300,441400,96034
1153,411700,341200,96152
186,320600,320100,96197
976,360500,360900,96430
1525,430400,430200,96620
343,330300,330200,96664
1892,440800,441700,96752
1723,440100,440900,96784
544,340400,340300,96846
762,350200,350300,96980
1139,411400,341300,96988
1483,430100,431100,97427
1792,440300,441400,97672
1056,360900,360500,97700
481,331100,330700,98010
1875,440700,440800,98507
1650,431100,430500,98552
58,320100,320600,99453
1059,360900,360800,99666
1152,411600,341600,100886
1305,421000,420800,100938
1961,441400,440300,101068
779,350300,350200,101112
2108,445200,441300,101224
1646,431100,430100,101317
416,330700,331100,101552
552,340400,341600,101716
1890,440800,440700,101809
1548,430500,431100,102180
1881,440700,445300,102380
2001,441700,440800,102514
710,341600,340400,102668
2018,441800,441200,103516
1826,440500,350600,103632
1435,429006,429004,103736
235,320900,321000,103888
1526,430400,430300,103948
717,341600,411600,103957
1876,440700,440900,104276
833,350600,440500,104632
2117,445300,440700,104820
1134,411300,420600,104833
1409,429004,429006,105304
1512,430300,430400,105678
244,321000,320600,105758
1932,441200,441800,106172
828,350600,350800,106450
1787,440300,440700,106563
2109,445200,441400,106748
1210,420300,420600,107006
737,341800,320400,107070
141,320400,341800,107442
1235,420600,420300,107880
1544,430500,430400,108352
342,330300,330100,109124
2015,441800,440300,109221
1232,420600,411300,109371
1371,421300,420900,109730
2172,450900,440900,110374
1112,370400,320300,110484
1140,411400,341600,110803
1964,441400,441300,110856
247,321000,320900,111138
218,320800,320500,111296
425,330700,361100,111560
1092,361100,330700,111747
1527,430400,430500,111860
129,320400,320600,112886
193,320600,321000,113014
1927,440900,450900,113183
242,321000,320400,113337
1969,441400,445200,113802
859,350800,350600,114208
2036,441900,440400,114407
1993,441600,441900,114675
188,320600,320400,115158
716,341600,411400,115596
1688,433100,430100,115808
1609,430800,430700,116030
1966,441400,441600,116490
1293,420900,421300,117014
1403,429004,421000,117540
1093,361100,330800,117874
2041,441900,440900,117905
1311,421000,429004,118330
119,320300,370400,119191
1991,441600,441400,119308
2046,441900,441600,119322
934,360300,430100,120396
443,330800,361100,120906
243,321000,320500,121176
151,320500,321000,121364
1593,430700,430800,122342
1663,431200,430500,122948
709,341600,340300,124662
1796,440300,441800,124904
1800,440300,445200,126326
299,330100,330300,126939
1279,420800,429006,127066
537,340300,341600,127102
1117,370800,320300,127636
809,350500,350400,127892
1549,430500,431200,127958
676,341300,321300,127980
132,320400,321000,128025
226,320800,341100,128362
1429,429006,420800,128560
291,321300,341300,129498
120,320300,370800,129833
1125,371300,320300,129906
795,350400,350500,130202
1317,421000,430700,130320
202,320700,320300,130330
444,330900,310000,130517
26,310000,330900,131264
112,320300,320700,131574
1917,440900,440700,132020
1584,430700,421000,132314
642,341100,320800,132974
1521,430300,431300,133142
1913,440900,440100,133235
1459,430100,360300,133667
2105,445200,440300,134755
1674,431300,430300,134824
263,321100,321200,135562
122,320300,371300,136148
464,331000,330600,136550
276,321200,321100,138342
530,340300,340100,138903
1999,441700,440600,139010
792,350400,350100,139408
1668,431200,433100,139770
753,350100,350400,140478
402,330600,331000,141320
1329,421100,360400,141678
1637,431000,430400,143472
369,330400,330600,144390
1853,440600,441700,144812
397,330600,330400,145044
1996,441700,440100,145103
94,320200,321000,145958
962,360400,421100,148040
346,330300,330700,148060
490,340100,340300,148387
1233,420600,420100,148856
740,341800,330500,149504
1316,421000,430600,149530
1696,433100,431200,149560
1225,420500,422800,149606
241,321000,320200,149962
1382,422800,420500,150318
1165,420100,420600,150843
1532,430400,431000,151012
767,350200,350800,151194
16,310000,321200,151262
761,350200,350100,151282
1032,360800,360100,152300
643,341100,321000,153613
1565,430600,421000,155280
409,330700,330300,155828
756,350100,350700,156220
894,360100,360800,156298
354,330300,350900,156506
874,350900,330300,157076
95,320200,321100,158010
256,321100,320200,159076
751,350100,350200,160802
1921,440900,441900,161206
1167,420100,420800,161654
1946,441300,440600,163499
390,330500,341800,163550
93,320200,320900,164090
252,321000,341100,164252
695,341500,340400,164386
1267,420800,420100,165124
580,340600,341600,165438
53,320100,310000,166607
843,350700,350100,166696
1649,431100,430400,167000
268,321200,320100,167250
1849,440600,441300,168014
551,340400,341500,168824
1651,431100,431000,168966
1693,433100,430800,169720
1533,430400,431100,170212
855,350800,350200,170462
65,320100,321300,170478
1638,431000,431100,170648
332,330200,330900,170684
229,320900,320200,171354
711,341600,340600,171946
1879,440700,441900,172021
375,330500,310000,173469
701,341500,341200,174300
1126,371300,320700,176579
666,341200,341500,176768
450,330900,330200,178432
267,321200,310000,179033
501,340100,341600,182289
670,341200,411600,182503
212,320700,371300,182514
1151,411600,341200,182568
2014,441800,440200,182990
2110,445200,441500,183542
64,320100,321200,183544
13,310000,320900,183569
1729,440100,441700,183858
1982,441500,445200,184210
1676,431300,430500,184332
1550,430500,431300,185618
708,341600,340100,185878
1762,440200,441800,185932
1418,429005,421000,186008
125,320400,310000,186470
1312,421000,429005,186828
2039,441900,440700,186972
1365,421300,420100,187304
1172,420100,421300,189068
1784,440300,440400,189322
1812,440400,440300,190059
435,330800,330700,191120
549,340400,341200,191162
1262,420700,421100,192784
662,341200,340400,192868
7,310000,320100,193077
1716,440100,440200,193626
2113,445200,445100,197352
9,310000,320400,197911
278,321300,320100,198355
22,310000,330500,198810
1337,421100,420700,200218
1199,420200,421100,200464
1859,440600,445300,201198
413,330700,330800,201720
678,341300,340300,201798
1335,421100,420200,202244
465,331000,330700,203980
2116,445300,440600,204666
1576,430600,430900,205648
304,330100,330800,206010
330,330200,330700,207442
221,320800,320900,208134
1394,422800,500000,208237
429,330800,330100,208684
234,320900,320800,209060
1625,430900,430600,210474
2222,500000,422800,211324
2002,441700,440900,212042
1822,440400,820000,212435
415,330700,331000,212810
535,340300,341300,212934
227,320900,310000,213018
2099,445100,445200,213054
459,331000,330100,213948
408,330700,330200,214112
1626,430900,430700,214112
1920,440900,441700,215644
1224,420500,421000,215774
1103,361100,360200,216014
1948,441300,441500,217348
1594,430700,430900,217390
1757,440200,440100,218659
1037,360800,360700,219520
327,330200,330400,219804
1972,441500,440300,219968
1302,421000,420500,220724
1793,440300,441500,220976
306,330100,331000,222164
922,360200,361100,222524
366,330400,330200,222862
607,340800,341700,223002
1511,430300,430200,223086
1495,430200,430300,223452
2268,820000,440400,223541
270,321200,320400,223702
134,320400,321200,224174
91,320200,320600,224350
742,341800,340200,225902
726,341700,340800,226534
1017,360700,360800,227588
522,340200,341800,228226
2021,441800,441900,229958
1878,440700,441700,230086
1976,441500,441300,230214
187,320600,320200,232816
2048,441900,441800,233454
1987,441600,440300,235170
2000,441700,440700,235170
206,320700,320800,235512
1794,440300,441600,236812
1814,440400,440700,237564
1873,440700,440400,239476
209,320700,321300,239656
220,320800,320700,239828
2119,445300,441200,244640
1935,441200,445300,245024
1614,430800,433100,250050
283,321300,320700,250098
1162,420100,420200,250122
1686,433100,422800,252750
1192,420200,420100,254566
1393,422800,433100,254588
827,350600,350500,264708
810,350500,350600,266744
491,340100,340400,268844
542,340400,340100,269748
88,320200,320100,270184
54,320100,320200,272138
248,321000,321100,272956
296,330100,320500,278550
222,320800,321000,289674
1396,429004,420100,292180
648,341100,340300,293734
399,330600,330700,293846
808,350500,350300,295274
489,340100,340200,297542
533,340300,341100,298664
143,320500,320100,301388
262,321100,321000,302424
246,321000,320800,302700
512,340200,340100,304362
1076,361000,360100,304996
1174,420100,429004,305542
412,330700,330600,306710
322,330200,310000,308318
896,360100,361000,311090
1718,440100,440400,311712
19,310000,330200,311784
155,320500,330100,313201
806,350500,350100,314392
498,340100,341200,315486
781,350300,350500,315848
57,320100,320500,317404
1949,441300,441600,317820
2069,442000,440300,320866
660,341200,340100,321790
333,330200,331000,322742
1798,440300,442000,324614
515,340200,340500,325116
561,340500,340200,326662
1990,441600,441300,327284
1811,440400,440100,327552
460,331000,330200,329752
1476,430100,430400,331582
754,350100,350500,334986
231,320900,320500,335206
207,320700,320900,335320
1485,430100,431300,338912
2081,442000,441900,340207
1672,431300,430100,341858
1524,430400,430100,343096
150,320500,320900,344218
233,320900,320700,346392
778,350300,350100,352796
349,330300,331000,353814
1102,361100,360100,355698
2049,441900,442000,359370
461,331000,330300,361402
897,360100,361100,364076
752,350100,350300,364740
1477,430100,430500,366524
1541,430500,430100,370906
60,320100,320800,379026
1256,420700,420200,380524
214,320800,320100,382164
126,320400,320100,383656
56,320100,320400,389210
646,341100,340100,390580
1299,421000,420100,393810
1842,440600,440300,396400
1195,420200,420700,396964
1171,420100,421200,397950
1169,420100,421000,398746
1349,421200,420100,398934
560,340500,340100,403230
1786,440300,440600,405516
492,340100,340500,407240
890,360100,360400,407800
382,330500,330400,408210
2016,441800,440600,409176
949,360400,360100,411160
497,340100,341100,414116
1854,440600,441800,414744
1587,430700,430100,417436
153,320500,321200,418426
232,320900,320600,419206
271,321200,320500,419498
272,321200,320600,419514
192,320600,320900,420766
195,320600,321200,425466
368,330400,330500,425702
1479,430100,430700,426456
1724,440100,441200,435606
240,321000,320100,436984
1928,441200,440100,447262
62,320100,321000,450044
758,350100,350900,457034
96,320200,321200,459650
878,350900,350100,463952
325,330200,330100,471088
298,330100,330200,475924
128,320400,320500,476052
146,320500,320400,476138
269,321200,320200,479318
713,341600,341200,480528
237,320900,321200,484320
329,330200,330600,486612
1255,420700,420100,491946
667,341200,341600,492558
395,330600,330200,495272
1166,420100,420700,495280
87,320200,310000,504186
274,321200,320900,505046
1891,440800,440900,508822
8,310000,320200,513168
600,340800,340100,519442
379,330500,320500,519679
1855,440600,441900,520373
1918,440900,440800,521722
680,341300,340600,532120
495,340100,340800,535346
638,341100,320100,535624
284,321300,320800,536362
225,320800,321300,540760
78,320100,341100,542888
2038,441900,440600,544746
578,340600,341300,545082
554,340500,320100,545682
1871,440700,440100,547696
1721,440100,440700,551806
73,320100,340500,559694
293,330100,310000,563860
18,310000,330100,570382
303,330100,330700,574900
159,320500,330500,579456
407,330700,330100,598938
674,341300,320300,605674
1052,360900,360100,619574
115,320300,321300,622668
118,320300,341300,635054
1474,430100,430200,635780
895,360100,360900,647716
1494,430200,430100,651118
280,321300,320300,656374
2094,445100,440500,737058
2072,442000,440700,762152
1880,440700,442000,764134
1837,440500,445100,781272
249,321000,321200,788046
257,321100,320400,791864
275,321200,321000,805018
363,330400,320500,811432
11,310000,320600,820868
1874,440700,440600,825756
189,320600,320500,827502
185,320600,310000,828350
158,320500,330400,831292
1732,440100,442000,832290
133,320400,321100,833302
255,321100,320100,837994
