FID,OID,DID,VAL
422,330300,330100,168477
2179,431300,430900,168424
2461,440800,450900,168421
637,340100,341300,168411
144,320300,371300,168292
262,320800,320200,167747
1736,421200,430600,167670
1427,371300,320300,167546
1008,350400,350200,167466
901,341500,411500,166358
299,321000,320900,166029
1500,420100,429006,166026
72,320100,321200,165888
783,341000,330100,165644
2008,430600,421200,165572
4,310000,320100,165035
2128,431100,441900,163474
1128,360100,360800,163300
225,320600,320100,162971
1623,420800,420600,162484
1286,360700,441900,161558
286,320900,321000,161210
2936,520600,433100,161152
973,350200,350400,161082
1285,360700,441600,160829
278,320900,320100,160139
828,341100,341600,159958
572,330900,330200,159700
2589,441600,440100,159683
1749,421300,420600,159632
373,330100,341000,159599
1577,420600,420800,158658
2847,450900,440800,158532
1625,420800,420900,158160
960,350100,350200,157846
2662,441900,431000,157774
2556,441400,360700,157500
1582,420600,421300,157476
2106,431000,441800,157170
344,321300,321000,157048
181,320500,320700,156950
132,320300,320800,156935
1061,350600,440500,156644
292,321000,320200,156323
142,320300,370400,156265
2212,433100,520600,156209
1643,420900,420800,155982
2685,441900,445300,155937
2684,441900,445200,155405
101,320200,320800,154628
894,341500,340800,153108
308,321100,320200,153048
1035,350500,360700,152377
2258,440100,445300,152267
1086,350800,350400,150362
143,320300,370800,150292
2111,431100,430100,150207
69,320100,320900,150107
992,350300,350200,149970
1423,370800,320300,149073
2769,445300,440700,148611
2753,445200,440100,148560
1013,350400,350800,148056
92,320100,341800,147591
131,320300,320700,147243
1826,429006,420100,147220
673,340300,340400,146988
2044,430700,431200,146938
766,340800,340700,146694
428,330300,330800,146463
770,340800,341500,145837
2734,445100,350600,145398
1280,360700,440300,145365
2333,440300,442000,145320
2401,440600,440900,145154
1648,420900,429004,144994
687,340400,340300,144678
2168,431200,522600,144611
971,350200,350100,144180
2251,440100,441600,143791
403,330200,330900,143358
940,341800,320100,142904
2448,440800,440100,142785
2706,442000,440300,142773
2440,440700,445300,142742
742,340700,340800,142344
103,320200,321000,142271
2765,445300,440100,141462
1795,429004,420900,141416
1065,350600,445100,141414
1284,360700,441400,141409
471,330500,310000,141141
2351,440400,440300,141002
2143,431200,430700,140496
2719,442000,441900,140271
1416,370400,320300,140196
1881,430100,431100,139946
972,350200,350300,139612
233,320600,321000,139308
21,310000,330500,138130
431,330300,331100,137749
803,341100,310000,137578
1489,420100,420600,137089
2485,440900,440600,136230
672,340300,340100,136189
359,330100,330300,136172
873,341300,341100,135719
628,340100,340300,135441
2417,440600,450400,135143
294,321000,320400,134959
2625,441800,431000,134346
61,320100,310000,134043
2293,440200,441900,133976
2941,522600,431200,133864
174,320400,341800,133839
104,320200,321100,133454
608,331100,330300,132932
2682,441900,442000,132292
2320,440300,440500,131923
657,340200,340700,131708
263,320800,320300,131484
2380,440500,441500,130648
247,320700,320300,130426
740,340700,340200,130016
302,321000,321300,129543
208,320500,341100,129251
2125,431100,441200,129175
2863,451100,441200,128827
2602,441700,440100,128219
158,320400,321000,127822
2677,441900,441400,127602
2252,440100,441700,127511
332,321200,321100,125910
942,341800,320400,125743
1882,430100,431200,125709
1552,420500,420600,125450
1862,430100,360900,125401
281,320900,320400,125351
1404,361100,361000,125229
1336,360900,430100,125143
157,320400,320900,125051
1279,360700,440200,124359
1027,350500,350800,123862
498,330600,330400,123664
1955,430400,431300,123385
2175,431300,430400,123355
2419,440600,450800,123191
1575,420600,420500,122780
1369,361000,361100,121691
591,331000,330800,121494
2672,441900,440700,121360
178,320500,320300,121095
2322,440300,440700,120756
1960,430400,441800,120236
2538,441300,440600,120232
2808,450400,440600,120156
458,330400,330600,119882
2887,460100,440800,119670
1187,360400,340800,119173
2319,440300,440400,118445
250,320700,320600,117596
296,321000,320600,116953
1554,420500,420800,116016
336,321300,320200,115785
621,340100,310000,115467
1813,429005,420800,114740
444,330300,361100,114103
66,320100,320600,114090
1631,420800,429005,113406
1510,420200,360400,113365
519,330700,331100,113262
1622,420800,420500,112906
271,320800,321200,112524
1327,360900,360400,112511
106,320200,321300,111700
2574,441500,440500,111442
1197,360400,360900,111301
63,320100,320300,111150
611,331100,330700,111091
2694,441900,450900,110633
2139,431200,430100,110301
2276,440200,360700,109933
2667,441900,440200,109543
310,321100,320500,109165
315,321100,321200,108958
2775,445300,441900,108580
1201,360400,420200,108541
850,341200,341100,108470
2530,441300,360700,107356
2129,431100,450300,107061
402,330200,330800,107049
1078,350700,350900,106414
1087,350800,350500,106052
774,340800,360400,105400
264,320800,320400,105352
1330,360900,360700,105233
2798,450300,431100,105222
1264,360700,360100,105186
2521,441200,451100,105095
2721,442000,445300,105049
2857,451100,431100,104845
13,310000,321000,104669
417,330200,361100,104652
2743,445100,441400,104556
2620,441800,430400,104420
2242,440100,440500,104214
249,320700,320500,103816
28,310000,340100,103759
2130,431100,451100,103493
763,340800,340200,102805
185,320500,321100,102424
2762,445200,441900,102240
2090,431000,430100,101517
2810,450400,441200,100964
2287,440200,440300,100584
2849,450900,441900,100494
1271,360700,360900,100316
1860,430100,360300,100167
1115,350900,350700,100160
2560,441400,440500,99758
1168,360300,430100,99709
2565,441400,441900,99321
2403,440600,441300,99276
1880,430100,431000,99229
925,341700,340100,99002
1820,429005,429006,98904
826,341100,341300,98684
2438,440700,441900,98607
2336,440300,445300,98032
2430,440700,440300,97655
1090,350800,360700,97291
2314,440300,431100,97242
964,350100,350600,97056
658,340200,340800,96785
2288,440200,440600,96696
2101,431000,440100,96049
825,341100,341200,95929
1250,360600,361000,95738
1836,429006,429005,95268
2420,440600,450900,95069
2567,441400,445100,94738
2717,442000,441700,94685
1075,350700,350400,94530
2166,431200,520600,94517
2458,440800,450500,94308
2325,440300,441200,94027
156,320400,320800,93833
640,340100,341700,93645
230,320600,320700,93556
1049,350600,350100,93348
2318,440300,440200,93256
1367,361000,360800,93168
1283,360700,441300,93111
2689,441900,450400,92992
161,320400,321300,92727
2374,440500,440100,92566
939,341800,310000,92373
2231,440100,430400,92107
1304,360800,361000,92086
2641,441800,442000,92053
2839,450800,440600,92053
1012,350400,350700,92014
2195,433100,430100,91799
2776,445300,442000,91778
2379,440500,441400,91728
567,330900,310000,91382
2508,441200,440700,91325
2237,440100,431100,90981
1974,430500,430300,90857
538,330800,330300,90781
2250,440100,441500,90533
2766,445300,440300,90419
2519,441200,450400,90117
1365,361000,360600,90013
2555,441400,350800,89961
944,341800,330100,89943
126,320300,320100,89779
2811,450400,441900,89647
2611,441700,442000,89341
2818,450500,440800,89316
43,310000,341800,89121
2200,433100,430700,88959
1098,350800,441400,88862
377,330100,341800,88778
1127,360100,360700,88456
2935,520600,431200,88424
338,321300,320400,88419
2352,440400,440600,88409
1663,421000,421200,88082
2395,440600,440200,87945
2323,440300,440800,87899
37,310000,341100,87576
663,340200,341700,87574
2571,441500,440100,87485
1147,360200,360400,87017
1452,411400,340600,86937
2400,440600,440800,86847
1263,360700,350800,86760
2236,440100,431000,86740
2046,430700,433100,86627
1566,420500,500000,86529
2397,440600,440400,85968
2545,441300,441800,85930
2813,450400,445300,85872
426,330300,330600,85734
926,341700,340200,85621
2291,440200,441600,85594
2375,440500,440300,85587
2590,441600,440200,85577
729,340600,411400,85455
805,341100,320200,85018
2378,440500,441300,84421
1191,360400,360200,84414
25,310000,330900,84180
1368,361000,360900,84018
2435,440700,441200,83884
2039,430700,430600,83768
2637,441800,441300,83698
1731,421200,421000,83616
2605,441700,440600,83236
2778,445300,450400,82644
1988,430500,441200,82557
343,321300,320900,82386
2803,450300,441200,81995
1261,360700,350500,81757
290,321000,310000,81622
1724,421200,360400,81354
931,341700,341000,81304
145,320300,371700,81112
40,310000,341500,80714
2019,430600,430700,80626
2909,500000,420500,80458
1332,360900,361000,80439
1429,371700,320300,80435
211,320500,341500,80100
423,330300,330200,79952
2612,441700,445300,79793
537,330800,330200,79437
2711,442000,440900,79343
1529,420300,411300,79218
1379,361100,330300,78824
953,341800,341000,78311
2774,445300,441700,77917
2807,450400,440300,77853
2422,440600,451100,77786
1378,361100,330200,77750
497,330600,330300,77712
493,330600,310000,77598
1218,360500,360800,77440
915,341600,341300,77259
2845,450900,440300,76784
513,330700,330400,76137
245,320700,320100,76120
2464,440800,460100,76078
134,320300,321000,76050
2261,440100,450400,76029
459,330400,330700,75659
2103,431000,440300,75649
22,310000,330600,75614
587,331000,330400,75585
129,320300,320500,75499
1442,411300,420300,75432
1300,360800,360500,75120
2407,440600,441700,74950
796,341000,341800,74677
2604,441700,440400,74665
2360,440400,441700,74649
397,330200,330300,74475
2330,440300,441700,74222
2208,433100,500000,73913
1549,420500,420100,73845
2850,450900,445300,73682
2678,441900,441500,73518
399,330200,330500,73430
2362,440400,441900,73228
1204,360400,421200,73182
2015,430600,430200,73152
1488,420100,420500,72879
2122,431100,440100,72218
1831,429006,421000,72143
2696,441900,451100,71871
1956,430400,440100,71168
477,330500,330200,71081
821,341100,340500,70846
2680,441900,441700,70651
1668,421000,429006,70385
2123,431100,440300,70316
1083,350800,350100,70241
2372,440500,360700,70207
2339,440300,450400,69754
2603,441700,440300,69738
1146,360200,360100,69520
543,330800,331000,69438
2781,445300,450900,69407
1884,430100,433100,69244
210,320500,341300,69198
2182,431300,431200,69056
2537,441300,440500,68853
708,340500,341100,68730
1298,360800,360300,68669
329,321200,320800,68615
289,320900,321300,68605
885,341500,320500,68588
2861,451100,440600,68447
199,320500,340100,68381
2806,450400,440100,68043
67,320100,320700,67733
2342,440300,450900,67542
865,341300,320800,67274
1164,360300,360800,67274
625,340100,320500,67255
2147,431200,431300,67159
2725,442000,450800,67121
2669,441900,440400,66591
795,341000,341700,66572
2313,440300,431000,66424
270,320800,321100,65685
966,350100,350800,65507
606,331100,330100,65435
367,330100,331100,65277
876,341300,341600,65039
881,341500,310000,64803
228,320600,320400,64357
306,321100,310000,64077
2449,440800,440300,64058
1036,350500,360800,64026
120,320200,341100,63975
1957,430400,440200,63689
2718,442000,441800,63318
648,340200,320100,63290
312,321100,320800,63164
154,320400,320600,63032
2846,450900,440600,62511
2344,440300,451100,62469
2053,430800,422800,62152
1122,360100,360200,62006
1258,360700,350200,61521
462,330400,331000,61185
2001,430600,360400,61017
78,320100,340200,60696
929,341700,340700,60588
2866,451100,441900,60499
2451,440800,440600,60467
253,320700,321000,60255
1469,411600,341100,60210
258,320700,371100,60178
2580,441500,441900,60077
1578,420600,420900,59798
1991,430500,450300,59712
1461,411500,340100,59599
2071,430900,430300,59376
29,310000,340200,59131
2723,442000,450400,59058
1932,430300,430900,58832
747,340700,341700,58800
1878,430100,430800,58800
1780,422800,430800,58441
1641,420900,420600,58341
394,330200,320500,58226
1928,430300,430500,58172
948,341800,340100,58136
346,321300,321200,58122
2797,450300,430500,57978
1904,430200,430600,57948
1037,350500,361000,57819
1333,360900,361100,57735
2673,441900,440800,57424
2610,441700,441900,57097
2501,441200,431100,56817
1195,360400,360700,56761
14,310000,321100,56735
1484,420100,411500,56523
602,331000,361100,56494
1403,361100,360900,56486
2490,440900,442000,56305
647,340200,310000,56136
11,310000,320800,55813
806,341100,320400,55478
2657,441900,430400,55424
2860,451100,440300,55413
976,350200,350700,55387
722,340600,340300,55091
2658,441900,430500,54800
1810,429005,420100,54724
1426,371100,320700,54711
1206,360400,430600,54681
501,330600,330800,54392
2688,441900,450300,54391
980,350200,360700,54303
1464,411500,420100,53861
260,320800,310000,53501
499,330600,330500,53421
2563,441400,441500,53327
622,340100,320100,53273
674,340300,340600,53218
2267,440100,451100,53121
1073,350700,350200,53045
2812,450400,442000,52760
1499,420100,429005,52685
109,320200,330400,52643
641,340100,341800,52490
2416,440600,450300,52300
843,341200,340300,52263
1113,350900,350500,51792
1026,350500,350700,51779
810,341100,321100,51691
220,320500,411400,51564
643,340100,411500,51369
2859,451100,440100,51311
833,341100,411600,51240
480,330500,330600,50820
2311,440300,430500,50591
1016,350400,360700,49948
863,341300,320500,49869
1076,350700,350500,49662
1628,420800,421300,49387
293,321000,320300,49207
2054,430800,430100,49175
993,350300,350400,49142
449,330400,320200,49057
2281,440200,430400,48942
1984,430500,433100,48941
2266,440100,450900,48638
155,320400,320700,48500
2911,500000,433100,48490
2693,441900,450800,48404
2017,430600,430400,48006
2355,440400,440900,47738
1267,360700,360400,47640
1082,350700,361100,47324
1579,420600,421000,47075
16,310000,321300,46983
1009,350400,350300,46924
1401,361100,360700,46877
1281,360700,440500,46773
2971,610900,420300,46731
1028,350500,350900,46716
2232,440100,430500,46536
2518,441200,450300,46428
2265,440100,450800,46304
26,310000,331000,45980
1539,420300,610900,45910
1051,350600,350300,45896
2260,440100,450300,45869
2310,440300,430400,45740
1690,421100,341500,45492
2037,430700,430400,45462
2338,440300,450300,45371
1644,420900,421000,45311
2731,442000,820000,45266
2304,440300,360800,45205
995,350300,350600,45157
2692,441900,450700,45078
320,321100,341100,44945
916,341600,341500,44660
2842,450800,442000,44609
791,341000,340100,44495
1260,360700,350400,44407
2072,430900,430400,44304
902,341500,421100,44293
1388,361100,341700,43935
1196,360400,360800,43746
2256,440100,445100,43357
297,321000,320700,43324
1393,361100,350700,42785
1466,411500,421100,42743
2840,450800,441200,42291
1702,421100,411500,41979
1661,421000,420900,41873
334,321300,310000,41853
1751,421300,420800,41552
612,331100,330800,41500
2989,820000,442000,41481
2779,445300,450700,41339
148,320300,411400,41104
1952,430400,430900,40719
2392,440600,431100,40677
2727,442000,451100,40661
1950,430400,430700,40620
2751,445200,360700,40424
581,331000,310000,40075
1111,350900,350300,40068
2686,441900,450100,39953
1357,361000,350500,39935
206,320500,340800,39926
203,320500,340500,39879
1765,422800,420100,39622
2043,430700,431100,39528
571,330900,330100,39326
2843,450800,445300,39319
544,330800,331100,39271
2032,430700,422800,39189
2022,430600,431000,39131
88,320100,341300,39073
2198,433100,430500,39051
35,310000,340800,38998
77,320100,340100,38832
978,350200,350900,38666
634,340100,341000,38572
541,330800,330600,38472
2737,445100,440100,38458
2146,431200,431100,38356
2652,441900,360800,38336
998,350300,350900,38290
1110,350900,350200,38249
861,341300,320100,38132
1453,411400,341100,38119
439,330300,360400,37904
1961,430400,441900,37843
1913,430200,440200,37824
189,320500,330200,37797
100,320200,320700,37758
122,320200,341500,37715
2804,450300,441900,37442
593,331000,331100,37433
2586,441600,360800,37345
952,341800,340800,36701
2145,431200,430900,36611
624,340100,320400,36446
231,320600,320800,36405
1356,361000,350400,36249
248,320700,320400,36199
1998,430500,522600,36152
2780,445300,450800,36128
266,320800,320600,36120
221,320500,411500,36105
2418,440600,450700,36023
2042,430700,431000,35854
473,330500,320200,35483
666,340300,320100,35422
755,340800,310000,35386
767,340800,341000,35309
365,330100,330900,35286
1744,421300,411300,35251
613,331100,331000,35215
1949,430400,430600,35202
1497,420100,422800,35179
372,330100,340800,35107
820,341100,340400,35058
1314,360800,440300,35012
691,340400,341100,34999
349,321300,341100,34809
1052,350600,350400,34789
254,320700,321200,34655
2837,450800,440100,34496
280,320900,320300,34465
508,330700,310000,34410
2760,445200,441600,34371
2867,451100,442000,34298
90,320100,341600,34115
2354,440400,440800,34058
2484,440900,440400,34041
1385,361100,331000,33956
2386,440600,360700,33951
214,320500,341800,33679
2455,440800,441900,33664
2414,440600,450100,33638
710,340500,341500,33600
1866,430100,421000,33468
758,340800,320500,33393
937,341700,361100,33236
1779,422800,430700,33135
2547,441300,442000,33058
514,330700,330500,33030
212,320500,341600,32943
2800,450300,440100,32888
1011,350400,350600,32813
2710,442000,440800,32711
2510,441200,441300,32702
1447,411400,320300,32613
1530,420300,420100,32611
1658,421000,420600,32263
2079,430900,431200,32046
433,330300,350100,31984
943,341800,320500,31941
1018,350400,361000,31940
23,310000,330700,31892
2802,450300,440600,31735
811,341100,321300,31714
1451,411400,321300,31661
345,321300,321100,31542
1487,420100,420300,31529
79,320100,340300,31528
676,340300,341200,31403
481,330500,330700,31349
1276,360700,421100,31341
2124,431100,440600,31238
468,330400,341800,31164
898,341500,341600,31148
950,341800,340500,31115
2077,430900,431000,31060
