FID,OID,DID,VAL
291,330100,330600,1017688
1743,440500,445200,1024466
384,330600,330100,1042340
1632,440100,440300,1180184
1690,440300,440100,1200452
1759,440600,442000,1224464
1978,442000,440600,1264580
81,320200,320400,1322848
116,320400,320200,1354956
356,330400,330100,1382064
1977,442000,440400,1449468
289,330100,330400,1488920
1727,440400,442000,1695730
82,320200,320500,1871448
134,320500,320200,1925456
1862,441300,441900,1929780
1953,441900,441300,1957946
1646,440100,441900,2176288
1943,441900,440100,2249298
1854,441300,440300,2519970
1699,440300,441300,2600668
132,320500,310000,3414384
8,310000,320500,3635718
1745,440600,440100,3677304
1635,440100,440600,3692992
1705,440300,441900,5947660
1945,441900,440300,5953010
