FID,OID,DID,VAL
147,320500,320400,478192
934,350900,350100,480976
281,321200,320900,483212
126,320400,320500,487388
294,321300,320800,490892
74,320100,341100,495546
615,340800,340100,506076
8,310000,320200,517342
303,330100,310000,521524
83,320200,310000,521938
18,310000,330100,522178
661,341100,320100,523958
955,360100,360900,528808
69,320100,340500,529776
564,340500,320100,533882
160,320500,330500,534206
714,341300,320300,544408
117,320300,341300,553472
313,330100,330700,557340
1646,430100,430200,562814
1968,440100,440700,571416
2167,440900,440800,571422
2286,441900,440600,578414
2135,440800,440900,585392
1671,430200,430100,591832
406,330700,330100,599926
2117,440700,440100,602610
115,320300,321300,609610
1123,360900,360100,612428
2102,440600,441900,614182
289,321300,320300,623764
2320,442000,440700,724884
2126,440700,442000,735292
2341,445100,440500,736306
254,321000,321200,745194
11,310000,320600,764112
263,321100,320400,765320
282,321200,321000,766708
2085,440500,445100,787876
148,320500,320600,789146
1650,430100,430600,790130
131,320400,321100,791392
261,321100,320100,795490
2096,440600,441200,796254
1653,430100,430900,800914
190,320600,320500,805784
364,330400,320500,811628
311,330100,330500,812018
362,330400,310000,812958
60,320100,321100,818886
2120,440700,440600,819852
159,320500,330400,826406
2093,440600,440700,827084
21,310000,330400,829980
2315,442000,440100,837565
186,320600,310000,837672
381,330500,330100,852884
1979,440100,442000,853066
1770,430600,430100,873224
2189,441300,440100,878196
1972,440100,441300,882916
1273,420100,421100,889438
1647,430100,430300,895238
2177,441200,440600,902050
1829,430900,430100,905530
1695,430300,430100,935326
818,350200,350600,984066
1977,440100,441800,1021302
878,350600,350200,1062456
817,350200,350500,1071778
1470,421100,420100,1076814
863,350500,350200,1122592
2086,440500,445200,1128556
502,340100,341500,1142820
2352,445200,440500,1153514
2258,441800,440100,1155396
1271,420100,420900,1165450
735,341500,340100,1238948
312,330100,330600,1283176
1407,420900,420100,1299480
394,330600,330100,1312904
2026,440300,440100,1600238
366,330400,330100,1629604
2103,440600,442000,1644290
310,330100,330400,1649218
1964,440100,440300,1652284
2319,442000,440600,1666602
85,320200,320400,1670626
125,320400,320200,1687062
2318,442000,440400,1714598
2068,440400,442000,1913680
2199,441300,441900,2012982
2291,441900,441300,2102394
145,320500,320200,2306104
86,320200,320500,2323486
2281,441900,440100,2829946
2191,441300,440300,2896738
1978,440100,441900,2904126
2035,440300,441300,3072748
143,320500,310000,4299100
10,310000,320500,4516292
1967,440100,440600,4933924
2089,440600,440100,4969258
2283,441900,440300,7640134
2041,440300,441900,7832030
